forecast_date,target,target_end_date,location,type,quantile,value
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.05,56
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.1,70
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.15,81
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.2,91
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.25,98
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.3,104.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.35,110.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.4,116.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.45,124.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.5,131
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.55,137.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.6,144
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.65,150.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.7,158
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.75,167.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.8,180.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.85,195.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.9,210.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.95,243
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.98,278.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,4,quantile,0.99,334
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.01,25.33333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.03,38.66666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.05,50.66666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.1,66.33333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.15,80.66666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.2,91.33333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.25,102
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.3,111.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.35,119.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.4,127
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.45,137
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.5,145
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.55,154.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.6,165.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.65,178.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.7,192.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.75,210
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.8,225
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.85,257.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.9,296.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.95,372.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.98,471.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,4,quantile,0.99,592.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.01,16.33333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.03,30.33333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.05,43.66666667
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.1,62
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.15,77
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.2,88
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.25,99
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.3,111.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.35,121
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.4,132.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.45,144.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.5,161
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.55,173
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.6,190
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.65,208.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.7,236
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.75,260.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.8,297.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.85,351.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.9,420
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.95,605.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.98,832.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,4,quantile,0.99,1133.333333
22/06/2020,1 wk ahead inc death,27/06/2020,4,point,,116.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,4,point,,131
22/06/2020,3 wk ahead inc death,11/07/2020,4,point,,145
22/06/2020,4 wk ahead inc death,18/07/2020,4,point,,161
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.01,1421
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.03,1436.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.05,1447.666667
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.1,1461.666667
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.15,1469.666667
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.2,1477
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.25,1484.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.3,1491
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.35,1496.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.4,1502.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.45,1507.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.5,1512.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.55,1518
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.6,1523.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.65,1528.666667
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.7,1535
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.75,1542
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.8,1549.333333
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.85,1558.666667
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.9,1571
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.95,1587
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.98,1604
22/06/2020,1 wk ahead cum death,27/06/2020,4,quantile,0.99,1619.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.01,1458.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.03,1484.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.05,1505.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.1,1534.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.15,1553.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.2,1570
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.25,1584.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.3,1597
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.35,1607.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.4,1619.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.45,1631.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.5,1645.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.55,1656
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.6,1667.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.65,1679
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.7,1692.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.75,1706
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.8,1730
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.85,1751.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.9,1780.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.95,1824
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.98,1873.666667
22/06/2020,2 wk ahead cum death,04/07/2020,4,quantile,0.99,1948
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.01,1490.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.03,1526.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.05,1559.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.1,1604
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.15,1637.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.2,1666.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.25,1688.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.3,1710
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.35,1728.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.4,1748.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.45,1769.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.5,1790.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.55,1810.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.6,1832
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.65,1855.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.7,1884.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.75,1916.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.8,1955.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.85,2003.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.9,2072.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.95,2179.666667
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.98,2323
22/06/2020,3 wk ahead cum death,11/07/2020,4,quantile,0.99,2549
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.01,1512.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.03,1565.666667
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.05,1608.666667
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.1,1668.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.15,1717
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.2,1757.666667
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.25,1793
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.3,1825.666667
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.35,1856
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.4,1885.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.45,1914
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.5,1949.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.55,1982.666667
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.6,2024.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.65,2063.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.7,2126.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.75,2176
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.8,2244.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.85,2345
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.9,2500.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.95,2798.333333
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.98,3165
22/06/2020,4 wk ahead cum death,18/07/2020,4,quantile,0.99,3594.666667
22/06/2020,1 wk ahead cum death,27/06/2020,4,point,,1512.333333
22/06/2020,2 wk ahead cum death,04/07/2020,4,point,,1645.333333
22/06/2020,3 wk ahead cum death,11/07/2020,4,point,,1790.666667
22/06/2020,4 wk ahead cum death,18/07/2020,4,point,,1949.333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.01,156.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.03,176
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.05,192.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.1,209.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.15,221.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.2,230.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.25,239.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.3,248.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.35,254.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.4,262
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.45,270
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.5,277.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.55,283.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.6,290.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.65,299.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.7,307.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.75,316.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.8,327.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.85,344.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.9,361.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.95,384.6666667
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.98,405
22/06/2020,1 wk ahead inc death,27/06/2020,6,quantile,0.99,425.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.01,112
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.03,135
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.05,159.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.1,186.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.15,203.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.2,218.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.25,230.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.3,241
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.35,254
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.4,265
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.45,275
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.5,285.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.55,295.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.6,305.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.65,318
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.7,329.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.75,342.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.8,359.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.85,376.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.9,406.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.95,452.3333333
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.98,484
22/06/2020,2 wk ahead inc death,04/07/2020,6,quantile,0.99,525
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.01,87.66666667
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.03,114
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.05,137.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.1,165.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.15,188
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.2,203.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.25,220.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.3,233.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.35,246.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.4,259
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.45,273
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.5,287
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.55,300
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.6,314.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.65,331.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.7,348.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.75,368
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.8,389
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.85,409
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.9,452.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.95,510
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.98,592.6666667
22/06/2020,3 wk ahead inc death,11/07/2020,6,quantile,0.99,676.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.01,62.33333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.03,92.33333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.05,119.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.1,154
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.15,178
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.2,197.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.25,214
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.3,232.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.35,246
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.4,262.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.45,278.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.5,296
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.55,312
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.6,329.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.65,350.6666667
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.7,370.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.75,392.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.8,420.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.85,453.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.9,504.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.95,590
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.98,686.3333333
22/06/2020,4 wk ahead inc death,18/07/2020,6,quantile,0.99,889.3333333
22/06/2020,1 wk ahead inc death,27/06/2020,6,point,,277.6666667
22/06/2020,2 wk ahead inc death,04/07/2020,6,point,,285.3333333
22/06/2020,3 wk ahead inc death,11/07/2020,6,point,,287
22/06/2020,4 wk ahead inc death,18/07/2020,6,point,,296
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.01,5730.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.03,5758
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.05,5779.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.1,5803.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.15,5821
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.2,5835.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.25,5847.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.3,5859.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.35,5868.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.4,5879.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.45,5890.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.5,5900.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.55,5909.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.6,5919.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.65,5931.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.7,5942.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.75,5955.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.8,5969
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.85,5989.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.9,6012.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.95,6044.666667
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.98,6070.333333
22/06/2020,1 wk ahead cum death,27/06/2020,6,quantile,0.99,6099
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.01,5850.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.03,5900.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.05,5940.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.1,5996
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.15,6026.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.2,6054.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.25,6079
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.3,6101.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.35,6123.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.4,6145.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.45,6166.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.5,6186.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.55,6205.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.6,6225.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.65,6247.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.7,6269.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.75,6294.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.8,6328
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.85,6363
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.9,6417.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.95,6491.666667
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.98,6553.333333
22/06/2020,2 wk ahead cum death,04/07/2020,6,quantile,0.99,6617.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.01,5941
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.03,6016.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.05,6084.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.1,6167.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.15,6217
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.2,6261.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.25,6304.666667
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.3,6338
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.35,6371.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.4,6400.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.45,6437.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.5,6476.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.55,6507.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.6,6539.666667
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.65,6579.333333
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.7,6619
22/06/2020,3 wk ahead cum death,11/07/2020,6,quantile,0.75,6662.333333
