region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Vermont,1 (0.85 -- 1.2),1,1,0.12,0.85,0.96,0.99,1,1,1.2,Effective reproduction no.,Unsure
Wyoming,1 (0.94 -- 1.3),1,1.1,0.15,0.94,0.99,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Indiana,0.99 (0.89 -- 1.1),0.99,1,0.079,0.89,0.96,0.98,1,1,1.1,Effective reproduction no.,Unsure
Virginia,0.99 (0.81 -- 1.1),0.99,0.98,0.099,0.81,0.93,0.97,1,1,1.1,Effective reproduction no.,Unsure
Maryland,0.98 (0.77 -- 1.2),0.98,0.99,0.14,0.77,0.9,0.95,1,1.1,1.2,Effective reproduction no.,Unsure
Montana,0.98 (0.79 -- 1.2),0.98,0.99,0.14,0.79,0.91,0.96,1,1.1,1.2,Effective reproduction no.,Unsure
Oregon,0.98 (0.89 -- 1.1),0.98,0.99,0.072,0.89,0.95,0.97,1,1,1.1,Effective reproduction no.,Unsure
Washington,0.98 (0.84 -- 1.1),0.98,0.98,0.096,0.84,0.93,0.96,1,1,1.1,Effective reproduction no.,Unsure
Arizona,0.97 (0.77 -- 1.2),0.97,0.98,0.14,0.77,0.89,0.94,1,1.1,1.2,Effective reproduction no.,Likely decreasing
Kentucky,0.97 (0.8 -- 1.1),0.97,0.97,0.12,0.8,0.91,0.94,0.98,1,1.1,Effective reproduction no.,Unsure
New Mexico,0.97 (0.8 -- 1.2),0.97,0.99,0.14,0.8,0.9,0.95,1,1,1.2,Effective reproduction no.,Unsure
Northern Mariana Islands,0.97 (0.67 -- 1.5),0.97,1,0.31,0.67,0.88,0.94,1,1.1,1.5,Effective reproduction no.,Unsure
Illinois,0.96 (0.85 -- 1),0.96,0.95,0.06,0.85,0.92,0.95,0.97,0.99,1,Effective reproduction no.,Unsure
Alabama,0.95 (0.74 -- 1.2),0.95,0.96,0.14,0.74,0.87,0.92,0.98,1,1.2,Effective reproduction no.,Unsure
District of Columbia,0.95 (0.79 -- 1.2),0.95,0.96,0.12,0.79,0.9,0.93,0.97,1,1.2,Effective reproduction no.,Unsure
Idaho,0.95 (0.76 -- 1.2),0.95,0.97,0.15,0.76,0.88,0.92,0.98,1,1.2,Effective reproduction no.,Unsure
Florida,0.93 (0.76 -- 1.1),0.93,0.93,0.11,0.76,0.87,0.91,0.95,0.99,1.1,Effective reproduction no.,Unsure
Georgia,0.93 (0.83 -- 1.1),0.93,0.93,0.069,0.83,0.89,0.92,0.95,0.97,1.1,Effective reproduction no.,Unsure
Puerto Rico,0.93 (0.68 -- 1.4),0.93,0.96,0.23,0.68,0.83,0.89,0.98,1.1,1.4,Effective reproduction no.,Unsure
Minnesota,0.92 (0.76 -- 1.1),0.92,0.92,0.1,0.76,0.86,0.9,0.94,0.97,1.1,Effective reproduction no.,Unsure
Kansas,0.91 (0.72 -- 1.1),0.91,0.91,0.12,0.72,0.83,0.88,0.93,0.98,1.1,Effective reproduction no.,Unsure
California,0.9 (0.78 -- 1.1),0.9,0.91,0.094,0.78,0.85,0.88,0.92,0.95,1.1,Effective reproduction no.,Unsure
Nevada,0.9 (0.78 -- 1.1),0.9,0.9,0.089,0.78,0.85,0.88,0.92,0.95,1.1,Effective reproduction no.,Unsure
South Dakota,0.87 (0.59 -- 1.2),0.87,0.88,0.21,0.59,0.76,0.82,0.91,0.99,1.2,Effective reproduction no.,Unsure
Iowa,0.82 (0.57 -- 1.1),0.82,0.83,0.18,0.57,0.71,0.78,0.86,0.92,1.1,Effective reproduction no.,Unsure
Hawaii,0.8 (0.48 -- 1.2),0.8,0.82,0.24,0.48,0.66,0.75,0.84,0.93,1.2,Effective reproduction no.,Unsure
Mississippi,0.8 (0.52 -- 1.1),0.8,0.8,0.19,0.52,0.69,0.76,0.84,0.9,1.1,Effective reproduction no.,Unsure
Virgin Islands,0.71 (0.31 -- 1.3),0.71,0.76,0.46,0.31,0.54,0.64,0.77,0.87,1.3,Effective reproduction no.,Unsure
Guam,0.59 (0.2 -- 1.2),0.59,0.63,0.32,0.2,0.41,0.52,0.66,0.8,1.2,Effective reproduction no.,Unsure
