region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
North Carolina,1.1 (0.99 -- 1.2),1.1,1.1,0.074,0.99,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Oregon,1.1 (0.99 -- 1.3),1.1,1.1,0.083,0.99,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Increasing
Rhode Island,1.1 (0.97 -- 1.2),1.1,1.1,0.078,0.97,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
South Carolina,1.1 (0.91 -- 1.2),1.1,1.1,0.087,0.91,1,1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Tennessee,1.1 (0.96 -- 1.2),1.1,1.1,0.064,0.96,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Virginia,1.1 (0.86 -- 1.2),1.1,1.1,0.11,0.86,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Unsure
Washington,1.1 (0.87 -- 1.3),1.1,1.1,0.13,0.87,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Arizona,1 (0.69 -- 1.2),1,0.99,0.17,0.69,0.88,0.98,1.1,1.1,1.2,Effective reproduction no.,Unsure
Idaho,1 (0.91 -- 1.1),1,1,0.057,0.91,0.99,1,1,1,1.1,Effective reproduction no.,Likely increasing
Louisiana,1 (0.54 -- 1.3),1,0.99,0.23,0.54,0.86,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
Michigan,1 (0.82 -- 1.2),1,1,0.12,0.82,0.96,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
New Jersey,1 (0.78 -- 1.1),1,0.99,0.11,0.78,0.93,0.97,1,1.1,1.1,Effective reproduction no.,Likely increasing
Puerto Rico,1 (0.88 -- 1.2),1,1,0.094,0.88,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
West Virginia,1 (0.81 -- 1.2),1,1,0.11,0.81,0.94,0.98,1,1.1,1.2,Effective reproduction no.,Unsure
Alaska,0.99 (0.85 -- 1.1),0.99,0.99,0.077,0.85,0.94,0.98,1,1,1.1,Effective reproduction no.,Unsure
Georgia,0.99 (0.75 -- 1.3),0.99,1,0.18,0.75,0.9,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Arkansas,0.98 (0.78 -- 1.1),0.98,0.97,0.1,0.78,0.91,0.96,1,1,1.1,Effective reproduction no.,Unsure
Hawaii,0.98 (0.83 -- 1.1),0.98,0.97,0.08,0.83,0.93,0.96,0.99,1,1.1,Effective reproduction no.,Unsure
Missouri,0.98 (0.7 -- 1.2),0.98,0.96,0.15,0.7,0.87,0.94,1,1.1,1.2,Effective reproduction no.,Unsure
Massachusetts,0.97 (0.73 -- 1.1),0.97,0.95,0.12,0.73,0.88,0.94,1,1,1.1,Effective reproduction no.,Unsure
Texas,0.97 (0.71 -- 1.2),0.97,0.96,0.15,0.71,0.87,0.93,1,1,1.2,Effective reproduction no.,Unsure
Oklahoma,0.96 (0.69 -- 1.2),0.96,0.95,0.15,0.69,0.85,0.92,0.99,1.1,1.2,Effective reproduction no.,Unsure
Maine,0.95 (0.66 -- 1.3),0.95,0.97,0.21,0.66,0.84,0.9,1,1.1,1.3,Effective reproduction no.,Unsure
Nebraska,0.95 (0.7 -- 1.1),0.95,0.94,0.14,0.7,0.85,0.92,0.98,1,1.1,Effective reproduction no.,Unsure
New Mexico,0.95 (0.61 -- 1.1),0.95,0.93,0.17,0.61,0.82,0.91,1,1.1,1.1,Effective reproduction no.,Unsure
Minnesota,0.93 (0.73 -- 1.2),0.93,0.95,0.15,0.73,0.86,0.9,0.97,1,1.2,Effective reproduction no.,Unsure
Northern Mariana Islands,0.93 (0.57 -- 1.3),0.93,0.92,0.26,0.57,0.8,0.88,0.96,1,1.3,Effective reproduction no.,Unsure
Wyoming,0.93 (0.68 -- 1.1),0.93,0.92,0.13,0.68,0.84,0.9,0.97,1,1.1,Effective reproduction no.,Unsure
Ohio,0.92 (0.73 -- 1.1),0.92,0.92,0.11,0.73,0.84,0.89,0.95,0.99,1.1,Effective reproduction no.,Unsure
Pennsylvania,0.92 (0.7 -- 1.1),0.92,0.92,0.13,0.7,0.83,0.88,0.95,1,1.1,Effective reproduction no.,Unsure
US,0.92 (0.8 -- 1),0.92,0.92,0.076,0.8,0.87,0.9,0.94,0.97,1,Effective reproduction no.,Unsure
South Dakota,0.9 (0.76 -- 1),0.9,0.89,0.086,0.76,0.84,0.88,0.92,0.95,1,Effective reproduction no.,Unsure
Virgin Islands,0.9 (0.34 -- 1.6),0.9,0.93,0.44,0.34,0.66,0.81,0.99,1.1,1.6,Effective reproduction no.,Unsure
Colorado,0.87 (0.66 -- 1.2),0.87,0.89,0.16,0.66,0.79,0.84,0.91,0.97,1.2,Effective reproduction no.,Unsure
Maryland,0.85 (0.65 -- 1),0.85,0.85,0.12,0.65,0.77,0.82,0.88,0.93,1,Effective reproduction no.,Unsure
Montana,0.84 (0.57 -- 1),0.84,0.82,0.14,0.57,0.74,0.8,0.88,0.92,1,Effective reproduction no.,Unsure
Wisconsin,0.84 (0.55 -- 1),0.84,0.82,0.15,0.55,0.75,0.81,0.87,0.92,1,Effective reproduction no.,Unsure
Indiana,0.83 (0.65 -- 1),0.83,0.83,0.12,0.65,0.75,0.8,0.86,0.91,1,Effective reproduction no.,Unsure
Vermont,0.81 (0.39 -- 1.2),0.81,0.81,0.27,0.39,0.62,0.74,0.89,1,1.2,Effective reproduction no.,Unsure
Guam,0.78 (0.42 -- 1.1),0.78,0.78,0.22,0.42,0.66,0.74,0.83,0.9,1.1,Effective reproduction no.,Unsure
Utah,0.77 (0.57 -- 0.98),0.77,0.77,0.13,0.57,0.69,0.74,0.8,0.86,0.98,Effective reproduction no.,Unsure
North Dakota,0.76 (0.58 -- 0.9),0.76,0.75,0.1,0.58,0.69,0.73,0.78,0.81,0.9,Effective reproduction no.,Unsure
Illinois,0.74 (0.57 -- 0.95),0.74,0.75,0.11,0.57,0.67,0.71,0.77,0.81,0.95,Effective reproduction no.,Unsure
Iowa,0.73 (0.5 -- 1.1),0.73,0.76,0.2,0.5,0.63,0.69,0.77,0.85,1.1,Effective reproduction no.,Unsure
Northern Mariana Islands,0 (0 -- 4),0,1,2,0,0,0,1,1,4,New confirmed cases by infection date,Unsure
