region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Illinois,9933 (4515 -- 19019),9933,10641,4779,4515,7446,8965,10949,12912,19019,New confirmed cases by infection date,Likely decreasing
Washington,9599 (5283 -- 18904),9599,10547,4553,5283,7465,8653,10588,12394,18904,New confirmed cases by infection date,Likely increasing
Kentucky,9031 (5927 -- 15097),9031,9635,3194,5927,7613,8431,9722,10924,15097,New confirmed cases by infection date,
Indiana,7983 (3663 -- 15961),7983,8625,3851,3663,5835,7174,8871,10654,15961,New confirmed cases by infection date,
Connecticut,7821 (3080 -- 17292),7821,8692,4770,3080,5475,6856,8711,10639,17292,New confirmed cases by infection date,
Minnesota,7361 (3993 -- 16252),7361,8337,3985,3993,5660,6705,8120,9924,16252,New confirmed cases by infection date,
Missouri,7356 (2990 -- 15888),7356,8115,4245,2990,5253,6582,8244,9960,15888,New confirmed cases by infection date,
Wisconsin,7226 (3651 -- 14110),7226,7851,3449,3651,5543,6507,8016,9399,14110,New confirmed cases by infection date,Likely decreasing
Maryland,6944 (4076 -- 12105),6944,7371,2634,4076,5651,6475,7480,8552,12105,New confirmed cases by infection date,
Utah,6818 (3883 -- 11864),6818,7202,2540,3883,5454,6294,7420,8516,11864,New confirmed cases by infection date,
Nevada,6087 (3576 -- 10568),6087,6465,2281,3576,4920,5594,6600,7600,10568,New confirmed cases by infection date,
Mississippi,5161 (2367 -- 10196),5161,5588,2540,2367,3737,4644,5726,6958,10196,New confirmed cases by infection date,
Colorado,4978 (2795 -- 8660),4978,5266,1878,2795,3990,4622,5411,6217,8660,New confirmed cases by infection date,Likely decreasing
Oregon,4171 (2615 -- 7504),4171,4532,1642,2615,3415,3855,4549,5313,7504,New confirmed cases by infection date,
West Virginia,4160 (2194 -- 7321),4160,4421,1686,2194,3281,3834,4545,5338,7321,New confirmed cases by infection date,Likely increasing
Arkansas,4062 (1416 -- 8268),4062,4376,2159,1416,2754,3544,4682,5743,8268,New confirmed cases by infection date,
Puerto Rico,3790 (1969 -- 6806),3790,4028,2026,1969,2891,3423,4144,4779,6806,New confirmed cases by infection date,Likely increasing
New Mexico,3103 (1555 -- 5776),3103,3346,1399,1555,2417,2831,3436,4045,5776,New confirmed cases by infection date,
Rhode Island,3022 (1245 -- 6189),3022,3298,1654,1245,2202,2700,3366,3993,6189,New confirmed cases by infection date,
New Hampshire,2668 (1333 -- 5187),2668,2887,1254,1333,2049,2433,2925,3439,5187,New confirmed cases by infection date,Likely increasing
Idaho,2655 (1548 -- 4291),2655,2761,873,1548,2178,2492,2843,3232,4291,New confirmed cases by infection date,
Nebraska,1988 (838 -- 4679),1988,2268,1315,838,1434,1759,2251,2734,4679,New confirmed cases by infection date,Likely decreasing
Delaware,1950 (1083 -- 3716),1950,2143,950,1083,1549,1799,2133,2510,3716,New confirmed cases by infection date,
Maine,1800 (780 -- 4116),1800,2024,1081,780,1292,1570,2026,2495,4116,New confirmed cases by infection date,Likely increasing
South Dakota,1447 (879 -- 2667),1447,1574,624,879,1160,1322,1580,1830,2667,New confirmed cases by infection date,Likely decreasing
Wyoming,1334 (609 -- 3661),1334,1610,1086,609,947,1184,1515,1876,3661,New confirmed cases by infection date,
Iowa,1319 (341 -- 3843),1319,1608,1237,341,811,1116,1549,2012,3843,New confirmed cases by infection date,Likely decreasing
Montana,1241 (695 -- 2298),1241,1332,539,695,975,1126,1350,1570,2298,New confirmed cases by infection date,Likely decreasing
District of Columbia,1184 (669 -- 2206),1184,1280,524,669,941,1078,1292,1487,2206,New confirmed cases by infection date,Likely increasing
Alaska,708 (411 -- 1390),708,788,351,411,572,649,775,913,1390,New confirmed cases by infection date,
Hawaii,477 (281 -- 743),477,491,144,281,401,446,506,566,743,New confirmed cases by infection date,Likely increasing
Vermont,342 (149 -- 782),342,393,240,149,250,306,380,470,782,New confirmed cases by infection date,Likely increasing
North Dakota,317 (141 -- 671),317,355,196,141,233,280,353,428,671,New confirmed cases by infection date,Likely decreasing
Virgin Islands,51 (4 -- 244),51,80,85,4,20,36,71,116,244,New confirmed cases by infection date,Likely increasing
Guam,12 (2 -- 47),12,17,19,2,7,10,15,20,47,New confirmed cases by infection date,Likely decreasing
Northern Mariana Islands,5 (1 -- 71),5,17,53,1,2,4,7,13,71,New confirmed cases by infection date,
Northern Mariana Islands,1.2 (0.78 -- 2.2),1.2,1.3,0.49,0.78,1,1.1,1.2,1.4,2.2,Effective reproduction no.,
Georgia,1.1 (0.75 -- 1.2),1.1,1,0.14,0.75,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
North Carolina,1.1 (0.94 -- 1.1),1.1,1.1,0.063,0.94,1,1,1.1,1.1,1.1,Effective reproduction no.,Likely increasing
South Carolina,1.1 (1 -- 1.2),1.1,1.1,0.06,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Tennessee,1.1 (0.71 -- 1.2),1.1,1,0.13,0.71,0.98,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Alabama,1 (0.76 -- 1.1),1,0.98,0.11,0.76,0.92,0.98,1,1.1,1.1,Effective reproduction no.,Likely increasing
District of Columbia,1 (0.88 -- 1.2),1,1,0.12,0.88,0.98,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Florida,1 (0.92 -- 1.2),1,1,0.075,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Hawaii,1 (0.82 -- 1.1),1,1,0.083,0.82,0.99,1,1,1,1.1,Effective reproduction no.,Likely increasing
Kansas,1 (0.86 -- 1.4),1,1.1,0.19,0.86,0.99,1,1.1,1.1,1.4,Effective reproduction no.,Likely increasing
Puerto Rico,1 (0.89 -- 1.1),1,1,0.091,0.89,0.98,1,1,1.1,1.1,Effective reproduction no.,Likely increasing
Virginia,1 (0.85 -- 1.1),1,0.99,0.08,0.85,0.95,0.98,1,1,1.1,Effective reproduction no.,Likely increasing
Wyoming,1 (0.78 -- 1.4),1,1,0.2,0.78,0.91,0.98,1.1,1.1,1.4,Effective reproduction no.,
Massachusetts,0.99 (0.86 -- 1.1),0.99,0.99,0.081,0.86,0.94,0.97,1,1,1.1,Effective reproduction no.,Likely increasing
Minnesota,0.99 (0.78 -- 1.4),0.99,1,0.18,0.78,0.89,0.95,1,1.1,1.4,Effective reproduction no.,
Oregon,0.99 (0.84 -- 1.2),0.99,1,0.12,0.84,0.93,0.97,1,1.1,1.2,Effective reproduction no.,
California,0.98 (0.76 -- 1.1),0.98,0.98,0.12,0.76,0.91,0.95,1,1.1,1.1,Effective reproduction no.,Likely increasing
Texas,0.98 (0.73 -- 1.1),0.98,0.96,0.12,0.73,0.91,0.95,1,1,1.1,Effective reproduction no.,Likely increasing
Vermont,0.98 (0.73 -- 1.3),0.98,1,0.2,0.73,0.88,0.95,1,1.1,1.3,Effective reproduction no.,Likely increasing
Washington,0.98 (0.8 -- 1.2),0.98,0.99,0.13,0.8,0.91,0.95,1,1.1,1.2,Effective reproduction no.,Likely increasing
Maine,0.97 (0.66 -- 1.3),0.97,0.97,0.2,0.66,0.84,0.92,1,1.1,1.3,Effective reproduction no.,Likely increasing
Kentucky,0.96 (0.86 -- 1.1),0.96,0.97,0.092,0.86,0.92,0.94,0.98,1,1.1,Effective reproduction no.,
Louisiana,0.96 (0.71 -- 1.2),0.96,0.96,0.16,0.71,0.87,0.93,0.99,1,1.2,Effective reproduction no.,Likely increasing
Oklahoma,0.96 (0.69 -- 1.2),0.96,0.96,0.17,0.69,0.86,0.93,1,1.1,1.2,Effective reproduction no.,
New Hampshire,0.95 (0.75 -- 1.1),0.95,0.95,0.13,0.75,0.87,0.92,0.97,1,1.1,Effective reproduction no.,Likely increasing
Virgin Islands,0.94 (0.42 -- 1.2),0.94,0.9,0.28,0.42,0.73,0.86,1,1.1,1.2,Effective reproduction no.,Likely increasing
New York,0.93 (0.76 -- 1.1),0.93,0.92,0.1,0.76,0.87,0.9,0.95,0.98,1.1,Effective reproduction no.,Likely increasing
West Virginia,0.93 (0.73 -- 1.1),0.93,0.91,0.11,0.73,0.85,0.9,0.95,0.98,1.1,Effective reproduction no.,Likely increasing
Ohio,0.92 (0.78 -- 1.1),0.92,0.93,0.098,0.78,0.87,0.9,0.94,0.98,1.1,Effective reproduction no.,
Arizona,0.91 (0.57 -- 1.1),0.91,0.88,0.17,0.57,0.81,0.87,0.94,0.99,1.1,Effective reproduction no.,Likely increasing
Connecticut,0.91 (0.67 -- 1.1),0.91,0.9,0.14,0.67,0.82,0.88,0.93,0.98,1.1,Effective reproduction no.,
Maryland,0.91 (0.74 -- 1.1),0.91,0.91,0.11,0.74,0.85,0.88,0.93,0.96,1.1,Effective reproduction no.,
New Jersey,0.91 (0.76 -- 1),0.91,0.9,0.089,0.76,0.85,0.89,0.93,0.96,1,Effective reproduction no.,
Utah,0.91 (0.73 -- 1.1),0.91,0.91,0.1,0.73,0.86,0.89,0.94,0.97,1.1,Effective reproduction no.,
Michigan,0.9 (0.74 -- 1.2),0.9,0.93,0.15,0.74,0.83,0.88,0.93,0.99,1.2,Effective reproduction no.,
Delaware,0.89 (0.72 -- 1.1),0.89,0.9,0.13,0.72,0.82,0.86,0.92,0.96,1.1,Effective reproduction no.,
South Dakota,0.89 (0.76 -- 1),0.89,0.89,0.087,0.76,0.84,0.87,0.9,0.94,1,Effective reproduction no.,Likely decreasing
Missouri,0.88 (0.64 -- 1.1),0.88,0.88,0.14,0.64,0.81,0.85,0.91,0.95,1.1,Effective reproduction no.,
Rhode Island,0.88 (0.66 -- 1.1),0.88,0.87,0.12,0.66,0.8,0.85,0.91,0.95,1.1,Effective reproduction no.,
Nevada,0.87 (0.72 -- 1),0.87,0.88,0.092,0.72,0.82,0.86,0.9,0.93,1,Effective reproduction no.,
US,0.87 (0.7 -- 1),0.87,0.86,0.097,0.7,0.8,0.84,0.89,0.92,1,Effective reproduction no.,
Wisconsin,0.86 (0.69 -- 1),0.86,0.86,0.11,0.69,0.8,0.84,0.89,0.92,1,Effective reproduction no.,Likely decreasing
Idaho,0.85 (0.69 -- 0.95),0.85,0.84,0.079,0.69,0.8,0.83,0.87,0.89,0.95,Effective reproduction no.,
Mississippi,0.85 (0.63 -- 1),0.85,0.85,0.13,0.63,0.77,0.83,0.89,0.94,1,Effective reproduction no.,
Montana,0.84 (0.69 -- 0.98),0.84,0.84,0.1,0.69,0.78,0.82,0.86,0.89,0.98,Effective reproduction no.,Likely decreasing
Alaska,0.83 (0.68 -- 1.1),0.83,0.85,0.14,0.68,0.77,0.81,0.86,0.91,1.1,Effective reproduction no.,
Nebraska,0.83 (0.62 -- 1.1),0.83,0.84,0.14,0.62,0.75,0.8,0.86,0.91,1.1,Effective reproduction no.,Likely decreasing
New Mexico,0.83 (0.64 -- 1),0.83,0.83,0.11,0.64,0.76,0.8,0.86,0.9,1,Effective reproduction no.,
Colorado,0.77 (0.6 -- 0.92),0.77,0.77,0.099,0.6,0.71,0.75,0.8,0.83,0.92,Effective reproduction no.,Likely decreasing
Pennsylvania,0.77 (0.57 -- 0.97),0.77,0.77,0.12,0.57,0.69,0.74,0.8,0.84,0.97,Effective reproduction no.,
Arkansas,0.75 (0.46 -- 0.97),0.75,0.74,0.16,0.46,0.63,0.71,0.8,0.87,0.97,Effective reproduction no.,
Guam,0.73 (0.41 -- 1.1),0.73,0.74,0.21,0.41,0.62,0.69,0.77,0.83,1.1,Effective reproduction no.,Likely decreasing
Illinois,0.7 (0.48 -- 0.9),0.7,0.69,0.13,0.48,0.61,0.67,0.73,0.78,0.9,Effective reproduction no.,Likely decreasing
North Dakota,0.7 (0.51 -- 0.9),0.7,0.7,0.14,0.51,0.63,0.67,0.73,0.77,0.9,Effective reproduction no.,Likely decreasing
Indiana,0.69 (0.47 -- 0.88),0.69,0.68,0.13,0.47,0.6,0.65,0.72,0.77,0.88,Effective reproduction no.,
Iowa,0.57 (0.27 -- 0.91),0.57,0.58,0.19,0.27,0.45,0.52,0.62,0.7,0.91,Effective reproduction no.,Likely decreasing
