Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Northern Mariana Islands,5 (1 -- 71),,1.2 (0.78 -- 2.2),0.041 (-0.063 -- 0.29),17 (2.4 -- -11)
Ohio,26661 (15953 -- 44992),,0.92 (0.78 -- 1.1),-0.021 (-0.061 -- 0.023),-33 (30 -- -11)
Oklahoma,11192 (4898 -- 22489),,0.96 (0.69 -- 1.2),-0.01 (-0.091 -- 0.063),-69 (11 -- -7.6)
Oregon,4171 (2615 -- 7504),,0.99 (0.84 -- 1.2),-0.0017 (-0.044 -- 0.059),-420 (12 -- -16)
Pennsylvania,16601 (8999 -- 29701),,0.77 (0.57 -- 0.97),-0.066 (-0.13 -- -0.0085),-11 (-81 -- -5.5)
Puerto Rico,3790 (1969 -- 6806),Likely increasing,1 (0.89 -- 1.1),0.0082 (-0.032 -- 0.036),84 (19 -- -22)
Rhode Island,3022 (1245 -- 6189),,0.88 (0.66 -- 1.1),-0.033 (-0.099 -- 0.015),-21 (47 -- -7)
South Carolina,19279 (13333 -- 29490),Increasing,1.1 (1 -- 1.2),0.028 (0.0077 -- 0.054),25 (13 -- 90)
South Dakota,1447 (879 -- 2667),Likely decreasing,0.89 (0.76 -- 1),-0.032 (-0.069 -- 0.0099),-22 (70 -- -10)
Tennessee,41742 (15659 -- 70826),Likely increasing,1.1 (0.71 -- 1.2),0.018 (-0.082 -- 0.041),38 (17 -- -8.5)
Texas,49660 (25630 -- 90978),Likely increasing,0.98 (0.73 -- 1.1),-0.0062 (-0.077 -- 0.036),-110 (19 -- -9)
US,528696 (317679 -- 853125),,0.87 (0.7 -- 1),-0.037 (-0.087 -- 0.0042),-19 (160 -- -8)
Utah,6818 (3883 -- 11864),,0.91 (0.73 -- 1.1),-0.024 (-0.079 -- 0.02),-29 (35 -- -8.8)
Vermont,342 (149 -- 782),Likely increasing,0.98 (0.73 -- 1.3),-0.0051 (-0.076 -- 0.088),-140 (7.9 -- -9.1)
Virgin Islands,51 (4 -- 244),Likely increasing,0.94 (0.42 -- 1.2),-0.017 (-0.18 -- 0.061),-41 (11 -- -3.9)
Virginia,16914 (9866 -- 28620),Likely increasing,1 (0.85 -- 1.1),0.00083 (-0.042 -- 0.028),830 (25 -- -16)
Washington,9599 (5283 -- 18904),Likely increasing,0.98 (0.8 -- 1.2),-0.0057 (-0.056 -- 0.057),-120 (12 -- -12)
West Virginia,4160 (2194 -- 7321),Likely increasing,0.93 (0.73 -- 1.1),-0.02 (-0.079 -- 0.018),-34 (38 -- -8.8)
Wisconsin,7226 (3651 -- 14110),Likely decreasing,0.86 (0.69 -- 1),-0.039 (-0.092 -- 0.0067),-18 (100 -- -7.5)
Wyoming,1334 (609 -- 3661),,1 (0.78 -- 1.4),0.0048 (-0.063 -- 0.11),150 (6.5 -- -11)
