Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Massachusetts,29143 (1823 -- 542346),Unsure,0.96 (0.39 -- 2),-0.011 (-0.19 -- 0.24),-61 (2.8 -- -3.7)
Michigan,1708 (11 -- 33017),Likely decreasing,0.59 (0.12 -- 1),-0.12 (-0.3 -- 0.0097),-5.7 (72 -- -2.3)
Minnesota,1537 (110 -- 11212),Unsure,0.75 (0.28 -- 1.2),-0.071 (-0.23 -- 0.066),-9.8 (10 -- -3)
Mississippi,1002 (124 -- 4463),Unsure,0.82 (0.44 -- 1.1),-0.052 (-0.17 -- 0.016),-13 (44 -- -4.1)
Missouri,1300 (161 -- 16307),Unsure,0.91 (0.56 -- 1.6),-0.024 (-0.13 -- 0.14),-29 (4.9 -- -5.4)
Montana,15 (0 -- 2845),Unsure,0.96 (0.3 -- 2.9),-0.01 (-0.22 -- 0.43),-69 (1.6 -- -3.1)
Nebraska,579 (58 -- 6656),Unsure,1 (0.61 -- 1.7),0.00048 (-0.12 -- 0.18),1500 (3.8 -- -6)
Nevada,497 (26 -- 3498),Unsure,0.91 (0.47 -- 1.2),-0.024 (-0.16 -- 0.062),-29 (11 -- -4.3)
New Hampshire,712 (43 -- 5110),Unsure,0.93 (0.48 -- 1.3),-0.02 (-0.16 -- 0.089),-35 (7.8 -- -4.4)
New Jersey,380186 (45671 -- 3321570),Unsure,1.1 (0.68 -- 2),0.036 (-0.093 -- 0.24),19 (2.9 -- -7.5)
New Mexico,1313 (210 -- 11727),Unsure,0.99 (0.63 -- 1.6),-0.0022 (-0.11 -- 0.16),-320 (4.2 -- -6.4)
New York,25594 (1326 -- 167986),Decreasing,0.72 (0.37 -- 0.93),-0.08 (-0.2 -- -0.019),-8.6 (-37 -- -3.5)
North Carolina,2996 (233 -- 28382),Unsure,0.9 (0.44 -- 1.3),-0.028 (-0.17 -- 0.083),-24 (8.4 -- -4)
North Dakota,28 (0 -- 500),Unsure,0.73 (0.18 -- 1.3),-0.077 (-0.27 -- 0.069),-9 (10 -- -2.6)
Northern Mariana Islands,0 (0 -- 7),Likely decreasing,0.25 (4.2e-05 -- 2.5),-0.24 (-0.39 -- 0.35),-2.9 (2 -- -1.8)
Ohio,9399 (1497 -- 101215),Unsure,0.89 (0.64 -- 1.2),-0.03 (-0.11 -- 0.063),-23 (11 -- -6.6)
Oklahoma,277 (16 -- 1922),Likely decreasing,0.86 (0.44 -- 1.1),-0.039 (-0.17 -- 0.038),-18 (18 -- -4.1)
Oregon,1030 (128 -- 25750),Unsure,1.2 (0.8 -- 2.6),0.051 (-0.058 -- 0.37),14 (1.9 -- -12)
Pennsylvania,15055 (545 -- 378748),Unsure,0.9 (0.36 -- 1.8),-0.027 (-0.2 -- 0.21),-26 (3.3 -- -3.4)
Puerto Rico,83 (7 -- 707),Likely decreasing,0.89 (0.53 -- 1.2),-0.03 (-0.14 -- 0.066),-23 (11 -- -5)
Rhode Island,17 (0 -- 2112),Unsure,0.46 (0.0061 -- 1.2),-0.16 (-0.37 -- 0.056),-4.2 (12 -- -1.9)
South Carolina,1020 (91 -- 6156),Unsure,0.92 (0.44 -- 1.3),-0.023 (-0.17 -- 0.067),-30 (10 -- -4.1)
South Dakota,192 (5 -- 5044),Unsure,0.96 (0.38 -- 2),-0.01 (-0.19 -- 0.26),-67 (2.7 -- -3.6)
Tennessee,2346 (668 -- 20705),Unsure,1 (0.83 -- 1.5),0.012 (-0.048 -- 0.13),58 (5.5 -- -14)
Texas,38971 (7738 -- 289315),Unsure,0.99 (0.86 -- 1.2),-0.0024 (-0.038 -- 0.056),-290 (12 -- -18)
US,1050600 (245164 -- 3027380),Likely decreasing,0.86 (0.59 -- 1.1),-0.039 (-0.12 -- 0.029),-18 (24 -- -5.7)
Utah,504 (116 -- 4105),Unsure,1 (0.76 -- 1.6),0.0068 (-0.069 -- 0.15),100 (4.7 -- -10)
Vermont,0 (0 -- 12),Likely decreasing,0.49 (0.022 -- 1.6),-0.15 (-0.35 -- 0.15),-4.6 (4.8 -- -2)
Virgin Islands,0 (0 -- 12),Likely decreasing,0.4 (0.0029 -- 2.1),-0.18 (-0.38 -- 0.26),-3.8 (2.6 -- -1.8)
Virginia,677 (21 -- 8648),Unsure,0.74 (0.26 -- 1.2),-0.076 (-0.24 -- 0.055),-9.2 (13 -- -2.9)
Washington,1164 (415 -- 5762),Likely decreasing,0.95 (0.79 -- 1.3),-0.015 (-0.06 -- 0.067),-46 (10 -- -12)
West Virginia,70 (1 -- 746),Unsure,0.88 (0.33 -- 1.4),-0.033 (-0.21 -- 0.1),-21 (6.9 -- -3.3)
Wisconsin,1558 (291 -- 7766),Unsure,0.94 (0.63 -- 1.2),-0.016 (-0.11 -- 0.06),-43 (11 -- -6.3)
Wyoming,3 (0 -- 174),Unsure,0.67 (0.018 -- 1.5),-0.094 (-0.36 -- 0.14),-7.4 (5.1 -- -1.9)
