Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Louisiana,756 (295 -- 2653),Likely decreasing,0.98 (0.82 -- 1.3),-0.0048 (-0.051 -- 0.071),-140 (9.8 -- -14)
Maine,170 (13 -- 734),Likely decreasing,0.95 (0.49 -- 1.2),-0.013 (-0.16 -- 0.064),-52 (11 -- -4.4)
Maryland,17 (0 -- 1660),Likely decreasing,0.43 (0.025 -- 1.5),-0.17 (-0.36 -- 0.13),-4 (5.1 -- -1.9)
Massachusetts,251 (32 -- 894),Likely decreasing,0.87 (0.52 -- 1.1),-0.037 (-0.15 -- 0.035),-19 (20 -- -4.8)
Michigan,975 (98 -- 4358),Likely decreasing,0.75 (0.37 -- 1),-0.072 (-0.19 -- 0.0035),-9.6 (200 -- -3.6)
Minnesota,644 (154 -- 2060),Likely decreasing,0.93 (0.67 -- 1.1),-0.02 (-0.097 -- 0.036),-35 (19 -- -7.1)
Mississippi,289 (29 -- 1223),Likely decreasing,0.94 (0.53 -- 1.2),-0.017 (-0.14 -- 0.063),-41 (11 -- -4.9)
Missouri,593 (35 -- 3320),Likely decreasing,0.84 (0.41 -- 1.1),-0.044 (-0.18 -- 0.034),-16 (20 -- -3.9)
Montana,191 (2 -- 2111),Likely decreasing,0.91 (0.22 -- 1.5),-0.026 (-0.26 -- 0.13),-26 (5.3 -- -2.7)
Nebraska,49 (1 -- 480),Likely decreasing,0.85 (0.37 -- 1.3),-0.042 (-0.19 -- 0.075),-17 (9.3 -- -3.6)
Nevada,514 (140 -- 3415),Stable,0.98 (0.74 -- 1.4),-0.0065 (-0.075 -- 0.11),-110 (6.5 -- -9.3)
New Hampshire,96 (7 -- 1201),Likely decreasing,0.92 (0.48 -- 1.6),-0.022 (-0.15 -- 0.15),-32 (4.6 -- -4.5)
New Jersey,351 (94 -- 1202),Likely decreasing,0.83 (0.6 -- 1.1),-0.049 (-0.12 -- 0.032),-14 (21 -- -5.9)
New Mexico,336 (7 -- 2574),Likely decreasing,0.92 (0.4 -- 1.4),-0.023 (-0.19 -- 0.11),-30 (6.4 -- -3.6)
New York,630 (116 -- 1546),Decreasing,0.84 (0.53 -- 1),-0.046 (-0.14 -- 1.5e-06),-15 (460000 -- -4.9)
North Carolina,1757 (343 -- 5098),Likely decreasing,0.96 (0.63 -- 1.1),-0.012 (-0.11 -- 0.04),-58 (17 -- -6.5)
North Dakota,58 (1 -- 541),Likely decreasing,0.93 (0.36 -- 1.5),-0.02 (-0.2 -- 0.12),-34 (5.9 -- -3.5)
Ohio,386546 (7814 -- 10177600),Likely increasing,3.1 (0.7 -- 7.6),0.49 (-0.089 -- 1.3),1.4 (0.54 -- -7.8)
Oklahoma,91 (0 -- 5179),Likely decreasing,0.7 (0.018 -- 1.8),-0.088 (-0.36 -- 0.19),-7.9 (3.6 -- -1.9)
Oregon,367 (25 -- 2581),Likely decreasing,0.88 (0.43 -- 1.4),-0.033 (-0.18 -- 0.1),-21 (6.6 -- -3.9)
Pennsylvania,786 (143 -- 3112),Likely decreasing,0.81 (0.52 -- 1.1),-0.054 (-0.15 -- 0.026),-13 (27 -- -4.8)
Puerto Rico,75 (5 -- 760),Likely decreasing,0.74 (0.39 -- 1.3),-0.073 (-0.19 -- 0.072),-9.4 (9.7 -- -3.7)
Rhode Island,37 (1 -- 221),Likely decreasing,0.86 (0.4 -- 1.3),-0.038 (-0.19 -- 0.07),-18 (9.9 -- -3.7)
South Carolina,275 (24 -- 1399),Likely decreasing,0.87 (0.49 -- 1.2),-0.037 (-0.16 -- 0.041),-19 (17 -- -4.5)
South Dakota,10 (0 -- 231),Likely decreasing,0.68 (0.14 -- 1.3),-0.092 (-0.29 -- 0.069),-7.5 (10 -- -2.4)
Tennessee,184 (14 -- 1200),Likely decreasing,0.84 (0.45 -- 1.4),-0.045 (-0.17 -- 0.1),-15 (6.7 -- -4.1)
Texas,2751 (1303 -- 5329),Likely decreasing,0.95 (0.81 -- 1.1),-0.015 (-0.055 -- 0.016),-47 (42 -- -13)
US,24406 (10782 -- 52952),Likely decreasing,0.9 (0.73 -- 1.1),-0.029 (-0.078 -- 0.016),-24 (43 -- -8.9)
Utah,87 (3 -- 1163),Likely decreasing,0.86 (0.38 -- 1.6),-0.041 (-0.19 -- 0.15),-17 (4.6 -- -3.7)
Vermont,0 (0 -- 27),Likely decreasing,0.64 (0.047 -- 1.5),-0.11 (-0.34 -- 0.13),-6.6 (5.5 -- -2)
Virgin Islands,101 (0 -- 9332),Likely increasing,1.2 (0.33 -- 3.3),0.065 (-0.21 -- 0.52),11 (1.3 -- -3.4)
Virginia,693 (174 -- 1868),Likely decreasing,0.91 (0.63 -- 1.1),-0.024 (-0.11 -- 0.027),-29 (26 -- -6.4)
Washington,804 (94 -- 2936),Likely decreasing,0.93 (0.56 -- 1.2),-0.019 (-0.13 -- 0.052),-37 (13 -- -5.4)
West Virginia,292 (42 -- 1257),Likely decreasing,0.93 (0.58 -- 1.2),-0.021 (-0.12 -- 0.056),-34 (12 -- -5.6)
Wisconsin,161 (0 -- 2841),Likely decreasing,0.66 (0.024 -- 1.2),-0.098 (-0.36 -- 0.048),-7.1 (14 -- -1.9)
Wyoming,150 (18 -- 2246),Likely increasing,1.1 (0.67 -- 1.8),0.022 (-0.094 -- 0.21),32 (3.3 -- -7.4)
