region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Kentucky,1090 (313 -- 4855),1090,1836,3924,313,695,926,1287,1728,4855,New confirmed cases by infection date,Unsure
Idaho,850 (225 -- 9865),850,5713,48970,225,490,684,1099,1819,9865,New confirmed cases by infection date,Unsure
Alabama,679 (62 -- 3022),679,1023,1512,62,322,527,843,1215,3022,New confirmed cases by infection date,Likely decreasing
Nevada,646 (100 -- 2515),646,985,1612,100,340,517,812,1135,2515,New confirmed cases by infection date,Likely decreasing
Maryland,606 (124 -- 1452),606,690,482,124,388,522,704,873,1452,New confirmed cases by infection date,Likely decreasing
West Virginia,543 (51 -- 3633),543,1186,4409,51,245,413,714,1138,3633,New confirmed cases by infection date,Unsure
Oregon,501 (159 -- 2183),501,869,2068,159,338,433,599,826,2183,New confirmed cases by infection date,Unsure
New Mexico,433 (153 -- 1468),433,579,571,153,304,381,505,640,1468,New confirmed cases by infection date,Likely decreasing
New Jersey,430 (50 -- 1998),430,715,2100,50,239,349,515,722,1998,New confirmed cases by infection date,Unsure
Guam,428 (11 -- 7934),428,3139,18359,11,162,313,607,1087,7934,New confirmed cases by infection date,Unsure
Montana,424 (39 -- 1794),424,689,1714,39,227,341,528,730,1794,New confirmed cases by infection date,Unsure
Rhode Island,357 (13 -- 2569),357,1205,9666,13,155,265,455,747,2569,New confirmed cases by infection date,Unsure
Connecticut,266 (33 -- 2247),266,744,3121,33,139,206,352,585,2247,New confirmed cases by infection date,Unsure
Delaware,201 (2 -- 3264),201,1408,14741,2,54,126,314,604,3264,New confirmed cases by infection date,Unsure
Alaska,153 (11 -- 1501),153,538,2461,11,72,116,201,338,1501,New confirmed cases by infection date,Unsure
District of Columbia,145 (24 -- 1256),145,467,1888,24,76,115,180,291,1256,New confirmed cases by infection date,Unsure
New Hampshire,65 (6 -- 2421),65,1881,35537,6,25,46,99,226,2421,New confirmed cases by infection date,Unsure
Wyoming,57 (1 -- 739),57,373,2911,1,20,40,80,139,739,New confirmed cases by infection date,Unsure
Maine,25 (0 -- 274),25,173,2227,0,9,17,34,61,274,New confirmed cases by infection date,Unsure
Utah,1.4 (0.87 -- 2.6),1.4,1.5,0.57,0.87,1.1,1.3,1.5,1.7,2.6,Effective reproduction no.,Unsure
Wisconsin,1.2 (0.85 -- 1.5),1.2,1.2,0.21,0.85,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Arkansas,1.1 (0.84 -- 1.5),1.1,1.1,0.21,0.84,1,1,1.1,1.2,1.5,Effective reproduction no.,Likely increasing
Colorado,1.1 (0.79 -- 1.7),1.1,1.1,0.45,0.79,0.98,1,1.1,1.2,1.7,Effective reproduction no.,Unsure
Guam,1.1 (0.38 -- 2.1),1.1,1.1,0.65,0.38,0.85,1,1.1,1.3,2.1,Effective reproduction no.,Unsure
Hawaii,1.1 (0.68 -- 2.4),1.1,1.3,0.65,0.68,0.98,1.1,1.2,1.4,2.4,Effective reproduction no.,Unsure
Nebraska,1.1 (0.79 -- 1.9),1.1,1.2,0.44,0.79,1,1.1,1.2,1.3,1.9,Effective reproduction no.,Unsure
North Dakota,1.1 (0.65 -- 1.5),1.1,1.1,0.26,0.65,1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Puerto Rico,1.1 (0.83 -- 8.3),1.1,2.1,2.3,0.83,0.98,1,1.1,1.5,8.3,Effective reproduction no.,Unsure
South Dakota,1.1 (0.63 -- 1.8),1.1,1.2,0.4,0.63,0.99,1.1,1.2,1.3,1.8,Effective reproduction no.,Unsure
Alaska,1 (0.55 -- 1.5),1,1,0.31,0.55,0.92,0.99,1.1,1.1,1.5,Effective reproduction no.,Unsure
Connecticut,1 (0.59 -- 1.6),1,1.1,0.34,0.59,0.91,0.99,1.1,1.2,1.6,Effective reproduction no.,Unsure
District of Columbia,1 (0.71 -- 1.7),1,1.1,0.34,0.71,0.95,1,1.1,1.1,1.7,Effective reproduction no.,Unsure
Georgia,1 (0.75 -- 1.6),1,1.1,0.3,0.75,0.92,0.97,1.1,1.2,1.6,Effective reproduction no.,Unsure
Idaho,1 (0.81 -- 1.8),1,1.1,0.46,0.81,0.94,0.97,1,1.2,1.8,Effective reproduction no.,Unsure
Illinois,1 (0.95 -- 1.3),1,1.1,0.12,0.95,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Indiana,1 (0.89 -- 1.4),1,1.1,0.15,0.89,1,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Iowa,1 (0.85 -- 1.6),1,1.1,0.3,0.85,0.98,1,1.1,1.1,1.6,Effective reproduction no.,Unsure
Kansas,1 (0.39 -- 1.4),1,0.97,0.36,0.39,0.82,0.96,1,1.1,1.4,Effective reproduction no.,Unsure
Massachusetts,1 (0.86 -- 1.3),1,1,0.14,0.86,0.98,1,1,1.1,1.3,Effective reproduction no.,Unsure
Michigan,1 (0.69 -- 1.5),1,1,0.29,0.69,0.91,0.98,1,1.1,1.5,Effective reproduction no.,Unsure
Minnesota,1 (0.71 -- 1.5),1,1.1,0.27,0.71,0.95,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Missouri,1 (0.73 -- 1.3),1,1,0.18,0.73,0.96,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
Montana,1 (0.55 -- 1.3),1,0.98,0.26,0.55,0.89,0.97,1,1.1,1.3,Effective reproduction no.,Unsure
New Hampshire,1 (0.61 -- 2.1),1,1.2,0.59,0.61,0.9,0.96,1.1,1.2,2.1,Effective reproduction no.,Unsure
New York,1 (0.54 -- 1.6),1,1.1,0.33,0.54,0.9,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
Pennsylvania,1 (0.82 -- 1.3),1,1.1,0.19,0.82,0.99,1,1,1.1,1.3,Effective reproduction no.,Unsure
Tennessee,1 (0.85 -- 1.5),1,1.1,0.32,0.85,1,1,1.1,1.1,1.5,Effective reproduction no.,Unsure
Kentucky,0.99 (0.74 -- 1.4),0.99,1,0.25,0.74,0.92,0.97,1,1.1,1.4,Effective reproduction no.,Unsure
North Carolina,0.99 (0.74 -- 1.1),0.99,0.97,0.13,0.74,0.94,0.97,1,1,1.1,Effective reproduction no.,Unsure
Oklahoma,0.99 (0.79 -- 1.2),0.99,0.99,0.15,0.79,0.94,0.97,1,1,1.2,Effective reproduction no.,Unsure
Rhode Island,0.99 (0.42 -- 1.4),0.99,0.97,0.33,0.42,0.85,0.96,1,1.1,1.4,Effective reproduction no.,Unsure
US,0.99 (0.92 -- 1.1),0.99,1,0.062,0.92,0.97,0.98,1,1,1.1,Effective reproduction no.,Likely decreasing
Ohio,0.98 (0.7 -- 1.3),0.98,0.99,0.22,0.7,0.91,0.95,1,1,1.3,Effective reproduction no.,Unsure
Oregon,0.98 (0.79 -- 1.3),0.98,1,0.2,0.79,0.93,0.96,0.99,1,1.3,Effective reproduction no.,Unsure
Wyoming,0.98 (0.42 -- 1.5),0.98,0.99,0.4,0.42,0.84,0.94,1,1.1,1.5,Effective reproduction no.,Unsure
Florida,0.97 (0.82 -- 1.3),0.97,1,0.2,0.82,0.93,0.95,0.99,1,1.3,Effective reproduction no.,Unsure
Washington,0.97 (0.65 -- 1.5),0.97,1,0.31,0.65,0.9,0.94,1,1.1,1.5,Effective reproduction no.,Unsure
New Mexico,0.96 (0.77 -- 1.2),0.96,0.97,0.15,0.77,0.92,0.95,0.98,1,1.2,Effective reproduction no.,Likely decreasing
Texas,0.96 (0.81 -- 1.3),0.96,1,0.18,0.81,0.92,0.94,0.99,1.1,1.3,Effective reproduction no.,Likely decreasing
Delaware,0.95 (0.25 -- 1.8),0.95,0.98,0.52,0.25,0.7,0.87,1,1.2,1.8,Effective reproduction no.,Unsure
Louisiana,0.95 (0.82 -- 1.2),0.95,0.97,0.15,0.82,0.91,0.94,0.96,1,1.2,Effective reproduction no.,Likely decreasing
New Jersey,0.95 (0.53 -- 1.3),0.95,0.94,0.27,0.53,0.82,0.91,0.97,1,1.3,Effective reproduction no.,Unsure
Maryland,0.94 (0.64 -- 1),0.94,0.9,0.13,0.64,0.86,0.92,0.95,0.97,1,Effective reproduction no.,Likely decreasing
South Carolina,0.94 (0.75 -- 1.1),0.94,0.93,0.11,0.75,0.9,0.93,0.95,0.97,1.1,Effective reproduction no.,Likely decreasing
Maine,0.93 (0.43 -- 1.4),0.93,0.93,0.37,0.43,0.79,0.89,0.97,1,1.4,Effective reproduction no.,Unsure
California,0.92 (0.62 -- 1.1),0.92,0.89,0.14,0.62,0.84,0.89,0.94,0.97,1.1,Effective reproduction no.,Likely decreasing
Virginia,0.92 (0.26 -- 1.2),0.92,0.84,0.31,0.26,0.65,0.83,0.97,1,1.2,Effective reproduction no.,Unsure
West Virginia,0.91 (0.5 -- 1.3),0.91,0.91,0.29,0.5,0.77,0.86,0.95,1,1.3,Effective reproduction no.,Unsure
Mississippi,0.9 (0.64 -- 1.1),0.9,0.9,0.17,0.64,0.83,0.88,0.93,0.96,1.1,Effective reproduction no.,Likely decreasing
Nevada,0.89 (0.56 -- 1.2),0.89,0.89,0.21,0.56,0.79,0.86,0.92,0.97,1.2,Effective reproduction no.,Likely decreasing
Alabama,0.88 (0.5 -- 1.1),0.88,0.85,0.21,0.5,0.77,0.84,0.91,0.94,1.1,Effective reproduction no.,Likely decreasing
Arizona,0.88 (0.53 -- 1.1),0.88,0.86,0.17,0.53,0.8,0.86,0.89,0.92,1.1,Effective reproduction no.,Decreasing
Virgin Islands,0.62 (0.022 -- 1.7),0.62,0.71,0.71,0.022,0.26,0.48,0.75,0.94,1.7,Effective reproduction no.,Unsure
Vermont,0.23 (0.00013 -- 2.3),0.23,0.63,1.2,0.00013,0.023,0.11,0.42,0.77,2.3,Effective reproduction no.,Likely decreasing
Vermont,0 (0 -- 7),0,371,8543,0,0,0,0,0,7,New confirmed cases by infection date,Likely decreasing
Virgin Islands,0 (0 -- 135),0,176,2299,0,0,0,2,9,135,New confirmed cases by infection date,Unsure
