Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
New Hampshire,65 (6 -- 2421),Unsure,1 (0.61 -- 2.1),0.0023 (-0.11 -- 0.27),300 (2.6 -- -6.1)
New Jersey,430 (50 -- 1998),Unsure,0.95 (0.53 -- 1.3),-0.015 (-0.14 -- 0.082),-46 (8.5 -- -4.9)
New Mexico,433 (153 -- 1468),Likely decreasing,0.96 (0.77 -- 1.2),-0.0099 (-0.066 -- 0.056),-70 (12 -- -10)
New York,3791 (367 -- 26139),Unsure,1 (0.54 -- 1.6),0.013 (-0.13 -- 0.14),52 (4.8 -- -5.2)
North Carolina,4043 (1297 -- 10966),Unsure,0.99 (0.74 -- 1.1),-0.0037 (-0.074 -- 0.038),-190 (18 -- -9.4)
North Dakota,2395 (392 -- 11240),Likely increasing,1.1 (0.65 -- 1.5),0.038 (-0.1 -- 0.13),18 (5.4 -- -6.9)
Ohio,3859 (917 -- 22511),Unsure,0.98 (0.7 -- 1.3),-0.0068 (-0.086 -- 0.075),-100 (9.2 -- -8.1)
Oklahoma,1499 (515 -- 4764),Unsure,0.99 (0.79 -- 1.2),-0.0035 (-0.061 -- 0.059),-200 (12 -- -11)
Oregon,501 (159 -- 2183),Unsure,0.98 (0.79 -- 1.3),-0.0068 (-0.061 -- 0.086),-100 (8 -- -11)
Pennsylvania,3796 (1407 -- 13869),Unsure,1 (0.82 -- 1.3),0.008 (-0.049 -- 0.084),86 (8.2 -- -14)
Puerto Rico,3051 (604 -- 5138020),Unsure,1.1 (0.83 -- 8.3),0.015 (-0.048 -- 1.4),46 (0.5 -- -14)
Rhode Island,357 (13 -- 2569),Unsure,0.99 (0.42 -- 1.4),-0.0017 (-0.18 -- 0.1),-410 (6.7 -- -3.9)
South Carolina,2854 (1007 -- 8358),Likely decreasing,0.94 (0.75 -- 1.1),-0.017 (-0.073 -- 0.024),-40 (29 -- -9.6)
South Dakota,1105 (141 -- 10646),Unsure,1.1 (0.63 -- 1.8),0.033 (-0.11 -- 0.19),21 (3.6 -- -6.3)
Tennessee,6275 (2285 -- 28798),Unsure,1 (0.85 -- 1.5),0.01 (-0.041 -- 0.13),69 (5.3 -- -17)
Texas,17012 (6437 -- 77255),Likely decreasing,0.96 (0.81 -- 1.3),-0.01 (-0.055 -- 0.083),-67 (8.4 -- -13)
US,130404 (80325 -- 237169),Likely decreasing,0.99 (0.92 -- 1.1),-0.0039 (-0.021 -- 0.028),-180 (24 -- -32)
Utah,3180 (350 -- 49303),Unsure,1.4 (0.87 -- 2.6),0.096 (-0.035 -- 0.37),7.2 (1.9 -- -20)
Vermont,0 (0 -- 7),Likely decreasing,0.23 (0.00013 -- 2.3),-0.25 (-0.4 -- 0.32),-2.8 (2.2 -- -1.7)
Virgin Islands,0 (0 -- 135),Unsure,0.62 (0.022 -- 1.7),-0.11 (-0.36 -- 0.18),-6.3 (3.8 -- -1.9)
Virginia,2535 (51 -- 12207),Unsure,0.92 (0.26 -- 1.2),-0.023 (-0.24 -- 0.058),-30 (12 -- -2.9)
Washington,1106 (191 -- 8320),Unsure,0.97 (0.65 -- 1.5),-0.008 (-0.1 -- 0.12),-87 (5.6 -- -6.9)
West Virginia,543 (51 -- 3633),Unsure,0.91 (0.5 -- 1.3),-0.026 (-0.15 -- 0.082),-27 (8.4 -- -4.6)
Wisconsin,4980 (1545 -- 16803),Unsure,1.2 (0.85 -- 1.5),0.043 (-0.043 -- 0.13),16 (5.2 -- -16)
Wyoming,57 (1 -- 739),Unsure,0.98 (0.42 -- 1.5),-0.0062 (-0.18 -- 0.14),-110 (5 -- -3.9)
