Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Massachusetts,1585 (355 -- 5316),Unsure,0.97 (0.64 -- 1.3),-0.0093 (-0.11 -- 0.067),-75 (10 -- -6.5)
Michigan,2268 (241 -- 11983),Unsure,1 (0.54 -- 1.3),0.0014 (-0.14 -- 0.077),500 (9 -- -5.1)
Minnesota,277 (15 -- 2357),Unsure,0.78 (0.33 -- 1.5),-0.062 (-0.21 -- 0.13),-11 (5.5 -- -3.3)
Mississippi,1985 (326 -- 8565),Unsure,0.9 (0.55 -- 1.2),-0.027 (-0.13 -- 0.055),-25 (13 -- -5.2)
Missouri,5174 (1689 -- 86472),Likely increasing,1.1 (0.91 -- 2.1),0.032 (-0.023 -- 0.27),21 (2.6 -- -30)
Montana,537 (49 -- 7440),Unsure,1 (0.57 -- 1.8),0.012 (-0.13 -- 0.2),56 (3.5 -- -5.5)
Nebraska,119 (2 -- 697),Unsure,0.88 (0.32 -- 1.2),-0.033 (-0.21 -- 0.048),-21 (14 -- -3.3)
Nevada,1246 (190 -- 6804),Unsure,0.87 (0.54 -- 1.3),-0.035 (-0.14 -- 0.086),-20 (8 -- -5.1)
New Hampshire,14 (0 -- 138),Likely decreasing,0.84 (0.074 -- 1.2),-0.045 (-0.33 -- 0.064),-15 (11 -- -2.1)
New Jersey,1383 (190 -- 13646),Unsure,1.1 (0.6 -- 1.9),0.018 (-0.12 -- 0.22),38 (3.2 -- -5.9)
New Mexico,564 (158 -- 1849),Unsure,0.99 (0.74 -- 1.3),-0.0038 (-0.072 -- 0.076),-180 (9.1 -- -9.6)
New York,1389 (297 -- 8240),Unsure,0.99 (0.68 -- 1.4),-0.0033 (-0.092 -- 0.1),-210 (6.7 -- -7.5)
North Carolina,3625 (784 -- 13736),Unsure,0.99 (0.68 -- 1.4),-0.0016 (-0.094 -- 0.098),-430 (7.1 -- -7.4)
North Dakota,411 (60 -- 2179),Unsure,1.1 (0.69 -- 1.5),0.014 (-0.088 -- 0.12),49 (5.8 -- -7.9)
Ohio,2860 (626 -- 10241),Unsure,0.98 (0.66 -- 1.3),-0.0053 (-0.097 -- 0.078),-130 (8.9 -- -7.1)
Oklahoma,1064 (161 -- 3826),Unsure,0.92 (0.52 -- 1.2),-0.022 (-0.14 -- 0.048),-31 (15 -- -4.8)
Oregon,524 (81 -- 1848),Unsure,0.95 (0.61 -- 1.2),-0.014 (-0.12 -- 0.065),-50 (11 -- -5.9)
Pennsylvania,2706 (1164 -- 28271),Unsure,1.1 (0.91 -- 1.9),0.016 (-0.024 -- 0.22),44 (3.1 -- -28)
Puerto Rico,1058 (144 -- 13246),Unsure,0.96 (0.57 -- 1.9),-0.01 (-0.13 -- 0.21),-69 (3.2 -- -5.5)
Rhode Island,286 (9 -- 6028),Unsure,0.98 (0.33 -- 1.7),-0.0049 (-0.21 -- 0.18),-140 (3.8 -- -3.3)
South Carolina,6134 (1073 -- 46159),Unsure,1 (0.62 -- 1.7),0.0033 (-0.11 -- 0.18),210 (3.9 -- -6.2)
South Dakota,131 (14 -- 855),Unsure,0.96 (0.6 -- 1.4),-0.012 (-0.12 -- 0.1),-56 (6.7 -- -5.8)
Tennessee,1215 (78 -- 5119),Unsure,0.81 (0.36 -- 1.1),-0.053 (-0.2 -- 0.023),-13 (31 -- -3.5)
Texas,10802 (2129 -- 60189),Unsure,0.87 (0.53 -- 1.3),-0.037 (-0.14 -- 0.08),-19 (8.7 -- -5)
US,55351 (20201 -- 114400),Unsure,0.89 (0.63 -- 1.1),-0.032 (-0.11 -- 0.018),-22 (38 -- -6.4)
Utah,229 (27 -- 1742),Unsure,0.89 (0.52 -- 1.4),-0.029 (-0.14 -- 0.1),-24 (6.7 -- -4.9)
Vermont,0 (0 -- 36),Unsure,0.59 (0.0088 -- 1.7),-0.12 (-0.37 -- 0.19),-5.7 (3.7 -- -1.9)
Virgin Islands,112 (0 -- 4551),Unsure,1.1 (0.17 -- 2.4),0.017 (-0.28 -- 0.33),41 (2.1 -- -2.5)
Virginia,2572 (458 -- 10694),Unsure,1 (0.6 -- 1.3),0.00068 (-0.12 -- 0.075),1000 (9.2 -- -5.8)
Washington,142 (2 -- 1538),Unsure,0.68 (0.21 -- 1.1),-0.092 (-0.26 -- 0.032),-7.5 (22 -- -2.7)
West Virginia,1149 (73 -- 9754),Unsure,1 (0.49 -- 1.6),0.01 (-0.15 -- 0.15),70 (4.7 -- -4.6)
Wisconsin,851 (169 -- 5046),Unsure,1 (0.61 -- 1.7),0.0056 (-0.11 -- 0.17),120 (4.1 -- -6.2)
Wyoming,110 (2 -- 1197),Unsure,1 (0.44 -- 1.6),0.0088 (-0.17 -- 0.15),79 (4.6 -- -4)
