region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Oklahoma,0.92 (0.52 -- 1.2),0.92,0.9,0.21,0.52,0.8,0.87,0.96,1,1.2,Effective reproduction no.,Unsure
Alabama,0.9 (0.47 -- 1.2),0.9,0.88,0.24,0.47,0.76,0.85,0.94,1,1.2,Effective reproduction no.,Unsure
Guam,0.9 (0.095 -- 3.6),0.9,1.2,1.3,0.095,0.53,0.77,1,1.4,3.6,Effective reproduction no.,Unsure
Mississippi,0.9 (0.55 -- 1.2),0.9,0.9,0.22,0.55,0.78,0.86,0.94,1,1.2,Effective reproduction no.,Unsure
California,0.89 (0.63 -- 1.1),0.89,0.88,0.15,0.63,0.81,0.86,0.92,0.96,1.1,Effective reproduction no.,Unsure
US,0.89 (0.63 -- 1.1),0.89,0.87,0.14,0.63,0.8,0.86,0.91,0.95,1.1,Effective reproduction no.,Unsure
Utah,0.89 (0.52 -- 1.4),0.89,0.93,0.33,0.52,0.78,0.85,0.94,1,1.4,Effective reproduction no.,Unsure
Nebraska,0.88 (0.32 -- 1.2),0.88,0.84,0.3,0.32,0.69,0.83,0.93,0.99,1.2,Effective reproduction no.,Unsure
Nevada,0.87 (0.54 -- 1.3),0.87,0.91,0.31,0.54,0.75,0.83,0.92,1,1.3,Effective reproduction no.,Unsure
Texas,0.87 (0.53 -- 1.3),0.87,0.89,0.26,0.53,0.74,0.82,0.91,1,1.3,Effective reproduction no.,Unsure
Arizona,0.84 (0.39 -- 1.5),0.84,0.89,0.38,0.39,0.69,0.79,0.9,1,1.5,Effective reproduction no.,Unsure
New Hampshire,0.84 (0.074 -- 1.2),0.84,0.76,0.39,0.074,0.63,0.79,0.87,0.92,1.2,Effective reproduction no.,Likely decreasing
Connecticut,0.82 (0.35 -- 1.2),0.82,0.81,0.3,0.35,0.71,0.79,0.84,0.89,1.2,Effective reproduction no.,Decreasing
Tennessee,0.81 (0.36 -- 1.1),0.81,0.78,0.24,0.36,0.64,0.75,0.87,0.94,1.1,Effective reproduction no.,Unsure
Florida,0.8 (0.51 -- 1.1),0.8,0.81,0.2,0.51,0.7,0.76,0.84,0.9,1.1,Effective reproduction no.,Unsure
Minnesota,0.78 (0.33 -- 1.5),0.78,0.84,0.46,0.33,0.59,0.71,0.86,0.98,1.5,Effective reproduction no.,Unsure
Idaho,0.7 (0.14 -- 1.3),0.7,0.72,0.41,0.14,0.48,0.62,0.78,0.91,1.3,Effective reproduction no.,Unsure
Washington,0.68 (0.21 -- 1.1),0.68,0.68,0.31,0.21,0.49,0.61,0.75,0.85,1.1,Effective reproduction no.,Unsure
Vermont,0.59 (0.0088 -- 1.7),0.59,0.69,0.73,0.0088,0.19,0.42,0.75,0.96,1.7,Effective reproduction no.,Unsure
Vermont,0 (0 -- 36),0,94,1998,0,0,0,0,1,36,New confirmed cases by infection date,Unsure
