Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Maine,378 (2 -- 3656),Unsure,0.98 (0.17 -- 1.6),-0.0068 (-0.27 -- 0.16),-100 (4.3 -- -2.5)
Maryland,10501 (3962 -- 25697),Likely increasing,1.2 (0.89 -- 1.4),0.053 (-0.03 -- 0.12),13 (6 -- -23)
Massachusetts,6867 (3391 -- 19383),Likely increasing,1.1 (0.95 -- 1.3),0.015 (-0.015 -- 0.069),47 (10 -- -45)
Michigan,75595 (19914 -- 295404),Likely increasing,1.2 (0.9 -- 1.6),0.061 (-0.028 -- 0.14),11 (4.8 -- -24)
Minnesota,13917 (5199 -- 30748),Likely increasing,1.1 (0.83 -- 1.2),0.028 (-0.049 -- 0.067),25 (10 -- -14)
Mississippi,3988 (1088 -- 19926),Unsure,1.1 (0.79 -- 1.4),0.016 (-0.061 -- 0.11),43 (6.3 -- -11)
Missouri,4486 (589 -- 23979),Unsure,0.97 (0.58 -- 1.3),-0.008 (-0.12 -- 0.075),-86 (9.2 -- -5.7)
Montana,1789 (180 -- 11611),Unsure,0.98 (0.52 -- 1.5),-0.0062 (-0.14 -- 0.12),-110 (5.8 -- -4.9)
Nebraska,4156 (944 -- 13978),Likely increasing,1.1 (0.79 -- 1.3),0.025 (-0.06 -- 0.088),27 (7.9 -- -12)
Nevada,8706 (2149 -- 43034),Unsure,1.2 (0.82 -- 1.7),0.058 (-0.05 -- 0.19),12 (3.7 -- -14)
New Hampshire,668 (54 -- 9766),Unsure,1.1 (0.52 -- 2.1),0.023 (-0.14 -- 0.27),30 (2.5 -- -4.8)
New Jersey,5944 (476 -- 17807),Unsure,1 (0.46 -- 1.3),0.0046 (-0.16 -- 0.078),150 (8.9 -- -4.2)
New Mexico,4981 (1079 -- 19588),Unsure,1 (0.65 -- 1.4),0.0039 (-0.1 -- 0.11),180 (6.5 -- -6.8)
New York,17009 (3794 -- 85886),Unsure,1.1 (0.76 -- 1.6),0.033 (-0.068 -- 0.14),21 (4.9 -- -10)
North Carolina,7780 (3127 -- 30657),Unsure,1 (0.85 -- 1.4),0.011 (-0.043 -- 0.12),64 (5.9 -- -16)
North Dakota,1731 (147 -- 7947),Unsure,0.9 (0.44 -- 1.2),-0.027 (-0.17 -- 0.047),-26 (15 -- -4)
Ohio,24493 (5744 -- 107262),Unsure,1.2 (0.84 -- 1.8),0.054 (-0.044 -- 0.19),13 (3.7 -- -16)
Oklahoma,3457 (1336 -- 8676),Likely increasing,1.1 (0.87 -- 1.3),0.014 (-0.036 -- 0.069),51 (10 -- -19)
Oregon,3679 (1288 -- 19392),Likely increasing,1.1 (0.92 -- 1.5),0.034 (-0.022 -- 0.13),21 (5.2 -- -32)
Pennsylvania,22078 (3785 -- 81184),Likely increasing,1.1 (0.65 -- 1.4),0.034 (-0.1 -- 0.11),20 (6.2 -- -6.9)
Puerto Rico,2136 (372 -- 7682),Unsure,1 (0.63 -- 1.4),0.012 (-0.11 -- 0.095),60 (7.3 -- -6.5)
Rhode Island,2479 (859 -- 11527),Likely increasing,1.1 (0.94 -- 1.6),0.036 (-0.018 -- 0.15),19 (4.7 -- -39)
South Carolina,2432 (820 -- 8943),Unsure,1 (0.76 -- 1.3),-0.00089 (-0.068 -- 0.076),-780 (9.1 -- -10)
South Dakota,8080 (1509 -- 39627),Likely increasing,1.1 (0.76 -- 1.5),0.03 (-0.07 -- 0.12),23 (5.8 -- -10)
Tennessee,10305 (3088 -- 29710),Likely increasing,1 (0.77 -- 1.2),0.011 (-0.066 -- 0.058),61 (12 -- -11)
Texas,14116 (137 -- 67771),Unsure,0.87 (0.21 -- 1.2),-0.036 (-0.26 -- 0.059),-19 (12 -- -2.6)
US,337918 (153437 -- 631786),Unsure,1 (0.81 -- 1.2),0.014 (-0.053 -- 0.051),51 (14 -- -13)
Utah,2538 (221 -- 9352),Likely increasing,1.1 (0.52 -- 1.3),0.015 (-0.14 -- 0.086),47 (8 -- -4.8)
Vermont,368 (3 -- 86396),Unsure,1.2 (0.26 -- 5),0.057 (-0.23 -- 0.84),12 (0.82 -- -3)
Virgin Islands,0 (0 -- 57),Unsure,0.76 (0.033 -- 1.6),-0.069 (-0.35 -- 0.16),-10 (4.3 -- -2)
Virginia,2550 (27 -- 22016),Unsure,0.93 (0.18 -- 1.4),-0.02 (-0.27 -- 0.093),-36 (7.5 -- -2.6)
Washington,3440 (746 -- 15644),Unsure,1.1 (0.77 -- 1.5),0.017 (-0.064 -- 0.12),41 (5.9 -- -11)
West Virginia,1816 (115 -- 17150),Unsure,0.96 (0.4 -- 3.6),-0.01 (-0.19 -- 0.58),-66 (1.2 -- -3.7)
Wisconsin,3055 (201 -- 15498),Unsure,0.86 (0.32 -- 1.3),-0.039 (-0.22 -- 0.075),-18 (9.3 -- -3.2)
Wyoming,164 (0 -- 7228),Unsure,0.72 (0.082 -- 1.5),-0.08 (-0.32 -- 0.13),-8.6 (5.1 -- -2.2)
