Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kansas,14794 (4167 -- 49097),Unsure,1 (0.7 -- 1.3),0.013 (-0.089 -- 0.091),54 (7.6 -- -7.8)
Kentucky,16458 (10985 -- 23954),Increasing,1.1 (0.96 -- 1.1),0.019 (-0.012 -- 0.029),37 (24 -- -59)
Louisiana,14165 (5612 -- 31635),Unsure,1.1 (0.77 -- 1.3),0.018 (-0.066 -- 0.078),39 (8.9 -- -11)
Maine,2237 (958 -- 6012),Unsure,1.3 (0.95 -- 1.9),0.083 (-0.013 -- 0.24),8.3 (2.9 -- -55)
Maryland,12050 (7094 -- 23448),Likely increasing,1.1 (0.92 -- 1.5),0.034 (-0.021 -- 0.13),20 (5.3 -- -32)
Massachusetts,23944 (16180 -- 38317),Increasing,1.1 (1 -- 1.2),0.033 (0.011 -- 0.067),21 (10 -- 65)
Michigan,28987 (14613 -- 54798),Unsure,0.95 (0.75 -- 1.1),-0.014 (-0.072 -- 0.038),-48 (18 -- -9.7)
Minnesota,17927 (9552 -- 34405),Unsure,0.88 (0.69 -- 1.1),-0.035 (-0.089 -- 0.03),-20 (23 -- -7.8)
Mississippi,10669 (6700 -- 19642),Increasing,1.1 (1 -- 1.3),0.032 (0.0035 -- 0.085),21 (8.1 -- 200)
Missouri,13906 (5907 -- 32055),Unsure,0.96 (0.71 -- 1.2),-0.012 (-0.082 -- 0.05),-57 (14 -- -8.5)
Montana,3332 (1877 -- 6170),Unsure,0.95 (0.81 -- 1.1),-0.015 (-0.054 -- 0.033),-47 (21 -- -13)
Nebraska,5511 (2885 -- 11290),Unsure,0.92 (0.72 -- 1.2),-0.022 (-0.081 -- 0.05),-31 (14 -- -8.5)
Nevada,13373 (8052 -- 21515),Likely increasing,1.1 (0.92 -- 1.2),0.019 (-0.021 -- 0.044),36 (16 -- -32)
New Hampshire,4473 (2426 -- 8942),Increasing,1.2 (0.97 -- 1.5),0.044 (-0.0093 -- 0.13),16 (5.5 -- -75)
New Jersey,22160 (13699 -- 36670),Likely increasing,1.1 (0.92 -- 1.2),0.014 (-0.021 -- 0.055),50 (13 -- -32)
New Mexico,6131 (3085 -- 12239),Unsure,0.91 (0.69 -- 1.2),-0.026 (-0.089 -- 0.045),-27 (15 -- -7.8)
New York,52872 (31734 -- 90585),Likely increasing,1.2 (0.93 -- 1.4),0.047 (-0.02 -- 0.11),15 (6.1 -- -35)
North Carolina,23135 (15433 -- 39877),Increasing,1.1 (1 -- 1.2),0.025 (0.0061 -- 0.06),28 (11 -- 110)
North Dakota,1174 (681 -- 2193),Unsure,0.77 (0.63 -- 0.96),-0.066 (-0.11 -- -0.011),-11 (-66 -- -6.6)
Northern Mariana Islands,2 (0 -- 22),Unsure,1 (0.81 -- 2.1),0.0064 (-0.053 -- 0.27),110 (2.6 -- -13)
Ohio,27923 (18314 -- 45627),Unsure,0.96 (0.82 -- 1.2),-0.011 (-0.051 -- 0.042),-62 (17 -- -13)
Oklahoma,9777 (4981 -- 19443),Unsure,0.93 (0.71 -- 1.2),-0.02 (-0.083 -- 0.056),-35 (12 -- -8.4)
Oregon,5952 (3855 -- 9427),Likely increasing,1 (0.86 -- 1.1),0.0026 (-0.038 -- 0.039),270 (18 -- -18)
Pennsylvania,44714 (28898 -- 78279),Increasing,1.1 (0.98 -- 1.4),0.032 (-0.0052 -- 0.1),22 (6.9 -- -130)
Puerto Rico,3811 (1954 -- 7508),Likely increasing,1.1 (0.88 -- 1.2),0.014 (-0.033 -- 0.053),49 (13 -- -21)
Rhode Island,8686 (5244 -- 13984),Increasing,1.1 (0.99 -- 1.2),0.03 (-0.0017 -- 0.054),23 (13 -- -400)
South Carolina,13562 (8484 -- 25305),Likely increasing,1.2 (1 -- 1.4),0.041 (0.011 -- 0.1),17 (6.7 -- 65)
South Dakota,2520 (1545 -- 4320),Unsure,0.88 (0.77 -- 1),-0.032 (-0.067 -- 0.008),-21 (87 -- -10)
Tennessee,22163 (14413 -- 34995),Increasing,1.1 (0.97 -- 1.1),0.017 (-0.0089 -- 0.038),40 (18 -- -78)
Texas,59911 (28926 -- 134126),Unsure,1 (0.81 -- 1.3),0.0091 (-0.054 -- 0.085),77 (8.2 -- -13)
US,1060560 (698170 -- 1773320),Likely increasing,1.1 (0.98 -- 1.4),0.035 (-0.0048 -- 0.095),20 (7.3 -- -140)
Utah,11282 (6866 -- 20009),Unsure,0.97 (0.83 -- 1.2),-0.0092 (-0.048 -- 0.046),-76 (15 -- -14)
Vermont,637 (213 -- 1319),Likely increasing,1.1 (0.76 -- 1.3),0.026 (-0.067 -- 0.082),26 (8.4 -- -10)
Virgin Islands,154 (32 -- 1533),Unsure,1.3 (0.83 -- 2.7),0.079 (-0.049 -- 0.39),8.8 (1.8 -- -14)
Virginia,15270 (10396 -- 24914),Likely increasing,1.1 (1 -- 1.3),0.03 (0.0055 -- 0.068),23 (10 -- 130)
Washington,15642 (7726 -- 30337),Likely increasing,1.1 (0.85 -- 1.3),0.018 (-0.044 -- 0.09),39 (7.7 -- -16)
West Virginia,6295 (3874 -- 14158),Likely increasing,1.1 (0.96 -- 1.5),0.028 (-0.011 -- 0.14),25 (5 -- -61)
Wisconsin,13696 (7009 -- 26806),Unsure,0.89 (0.72 -- 1.1),-0.03 (-0.081 -- 0.02),-23 (34 -- -8.6)
Wyoming,1410 (647 -- 2880),Unsure,0.83 (0.63 -- 1),-0.048 (-0.11 -- 0.01),-15 (69 -- -6.4)
