Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Maryland,127 (7 -- 2759),Likely decreasing,0.82 (0.37 -- 1.9),-0.052 (-0.2 -- 0.22),-13 (3.1 -- -3.5)
Massachusetts,138 (25 -- 620),Likely decreasing,0.86 (0.6 -- 1.2),-0.038 (-0.12 -- 0.054),-18 (13 -- -5.9)
Michigan,564 (84 -- 3260),Likely decreasing,0.86 (0.57 -- 1.2),-0.04 (-0.13 -- 0.066),-17 (10 -- -5.5)
Minnesota,214 (9 -- 781),Likely decreasing,0.85 (0.37 -- 1),-0.044 (-0.19 -- 0.008),-16 (87 -- -3.6)
Mississippi,465 (119 -- 1915),Stable,0.99 (0.73 -- 1.3),-0.0037 (-0.079 -- 0.071),-190 (9.7 -- -8.8)
Missouri,2658 (616 -- 29793),Likely increasing,1.1 (0.76 -- 1.8),0.021 (-0.067 -- 0.2),33 (3.5 -- -10)
Montana,84 (2 -- 586),Likely decreasing,0.92 (0.42 -- 1.4),-0.024 (-0.18 -- 0.11),-29 (6.5 -- -3.9)
Nebraska,7 (0 -- 140),Likely decreasing,0.78 (0.2 -- 1.4),-0.061 (-0.26 -- 0.1),-11 (6.7 -- -2.7)
Nevada,556 (167 -- 2611),Stable,1 (0.76 -- 1.4),0.0046 (-0.069 -- 0.098),150 (7.1 -- -10)
New Hampshire,27 (1 -- 274),Likely decreasing,0.87 (0.47 -- 1.3),-0.036 (-0.16 -- 0.084),-19 (8.3 -- -4.3)
New Jersey,371 (91 -- 1032),Likely decreasing,0.9 (0.59 -- 1.1),-0.029 (-0.12 -- 0.027),-24 (26 -- -5.7)
New Mexico,220 (16 -- 2066),Likely decreasing,0.91 (0.55 -- 1.6),-0.024 (-0.13 -- 0.14),-29 (4.9 -- -5.2)
New York,373 (120 -- 1283),Likely decreasing,0.87 (0.67 -- 1.2),-0.036 (-0.096 -- 0.042),-19 (17 -- -7.2)
North Carolina,771 (164 -- 10626),Likely decreasing,0.94 (0.69 -- 1.8),-0.017 (-0.091 -- 0.2),-41 (3.5 -- -7.6)
North Dakota,52 (4 -- 566),Likely decreasing,0.95 (0.55 -- 1.6),-0.013 (-0.14 -- 0.16),-54 (4.3 -- -5.1)
Ohio,57103 (1217 -- 1715310),Likely increasing,2.3 (0.41 -- 6.3),0.3 (-0.18 -- 1),2.3 (0.68 -- -3.8)
Oklahoma,168 (2 -- 6725),Likely decreasing,0.87 (0.34 -- 1.9),-0.038 (-0.2 -- 0.22),-18 (3.2 -- -3.4)
Oregon,163 (17 -- 1379),Likely decreasing,0.86 (0.49 -- 1.4),-0.039 (-0.15 -- 0.11),-18 (6.3 -- -4.6)
Pennsylvania,594 (133 -- 1898),Likely decreasing,0.88 (0.63 -- 1.1),-0.035 (-0.11 -- 0.039),-20 (18 -- -6.4)
Puerto Rico,21 (0 -- 191),Likely decreasing,0.79 (0.38 -- 1.3),-0.059 (-0.19 -- 0.09),-12 (7.7 -- -3.6)
Rhode Island,6 (0 -- 81),Likely decreasing,0.78 (0.092 -- 1.2),-0.063 (-0.31 -- 0.057),-11 (12 -- -2.2)
South Carolina,202 (28 -- 1409),Likely decreasing,0.89 (0.54 -- 1.2),-0.031 (-0.14 -- 0.058),-23 (12 -- -5.1)
South Dakota,43 (2 -- 456),Likely decreasing,0.89 (0.48 -- 1.3),-0.031 (-0.16 -- 0.087),-22 (8 -- -4.4)
Tennessee,453 (15 -- 2498),Likely decreasing,0.95 (0.36 -- 1.4),-0.013 (-0.19 -- 0.1),-53 (7 -- -3.6)
Texas,2828 (1623 -- 6095),Likely decreasing,0.96 (0.87 -- 1.1),-0.01 (-0.038 -- 0.03),-67 (23 -- -18)
US,24019 (12422 -- 78075),Likely decreasing,0.94 (0.83 -- 1.3),-0.017 (-0.047 -- 0.083),-40 (8.4 -- -15)
Utah,296 (1 -- 2098),Likely decreasing,0.92 (0.094 -- 1.3),-0.022 (-0.31 -- 0.079),-32 (8.8 -- -2.3)
Vermont,5 (0 -- 868),Likely decreasing,0.89 (0.26 -- 2.2),-0.031 (-0.24 -- 0.3),-22 (2.3 -- -2.9)
Virgin Islands,45 (0 -- 2264),Likely increasing,1.1 (0.35 -- 2.4),0.028 (-0.2 -- 0.33),25 (2.1 -- -3.4)
Virginia,349 (66 -- 897),Likely decreasing,0.89 (0.61 -- 1.1),-0.03 (-0.11 -- 0.019),-23 (37 -- -6.1)
Washington,1414 (398 -- 6876),Likely decreasing,0.97 (0.52 -- 1.3),-0.0083 (-0.14 -- 0.081),-84 (8.6 -- -4.8)
West Virginia,239 (26 -- 205389),Likely decreasing,0.94 (0.58 -- 8.3),-0.017 (-0.12 -- 1.3),-41 (0.55 -- -5.7)
Wisconsin,949 (151 -- 7624),Likely decreasing,0.95 (0.66 -- 1.5),-0.015 (-0.099 -- 0.12),-47 (5.7 -- -7)
Wyoming,104 (0 -- 1363),Stable,0.97 (0.21 -- 1.5),-0.0083 (-0.26 -- 0.12),-83 (5.9 -- -2.7)
