Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
New Mexico,5409 (104 -- 83859),Unsure,1.2 (0.33 -- 2.5),0.054 (-0.21 -- 0.36),13 (2 -- -3.3)
New York,3688320 (65734 -- 204386000),Unsure,0.74 (0.11 -- 2.9),-0.076 (-0.3 -- 0.44),-9.2 (1.6 -- -2.3)
North Carolina,258 (1 -- 9510),Unsure,0.4 (0.027 -- 1.2),-0.18 (-0.36 -- 0.066),-3.8 (10 -- -2)
North Dakota,297 (1 -- 8371),Unsure,1.1 (0.17 -- 2.3),0.02 (-0.27 -- 0.31),34 (2.3 -- -2.6)
Northern Mariana Islands,0 (0 -- 185),Unsure,0.58 (0.003 -- 2.6),-0.13 (-0.38 -- 0.39),-5.5 (1.8 -- -1.8)
Ohio,5208 (195 -- 77412),Unsure,0.75 (0.19 -- 1.4),-0.073 (-0.27 -- 0.1),-9.5 (6.7 -- -2.6)
Oklahoma,507 (3 -- 11967),Unsure,0.78 (0.12 -- 1.7),-0.063 (-0.3 -- 0.17),-11 (4.1 -- -2.3)
Oregon,132 (0 -- 2534),Unsure,0.74 (0.1 -- 1.5),-0.076 (-0.31 -- 0.14),-9.2 (5 -- -2.3)
Pennsylvania,16967 (153 -- 1639260),Unsure,0.79 (0.13 -- 3.3),-0.06 (-0.3 -- 0.51),-11 (1.3 -- -2.3)
Puerto Rico,110 (0 -- 2403),Unsure,0.74 (0.094 -- 1.7),-0.074 (-0.32 -- 0.17),-9.3 (4.2 -- -2.2)
Rhode Island,549 (0 -- 62008),Unsure,0.54 (0.031 -- 1.8),-0.14 (-0.36 -- 0.21),-5 (3.3 -- -2)
South Carolina,7905 (1123 -- 114791),Likely increasing,1.2 (0.68 -- 2.1),0.051 (-0.092 -- 0.27),14 (2.6 -- -7.5)
South Dakota,885 (25 -- 24840),Likely increasing,1.3 (0.46 -- 2.6),0.075 (-0.17 -- 0.39),9.3 (1.8 -- -4.2)
Tennessee,1083 (36 -- 25997),Unsure,0.97 (0.36 -- 2.3),-0.0088 (-0.2 -- 0.3),-79 (2.3 -- -3.4)
Texas,8052 (470 -- 161021),Unsure,0.93 (0.32 -- 2.3),-0.019 (-0.22 -- 0.31),-36 (2.2 -- -3.2)
US,90087 (6065 -- 1179130),Unsure,0.59 (0.12 -- 1.6),-0.12 (-0.3 -- 0.15),-5.8 (4.6 -- -2.3)
Utah,156 (0 -- 4421),Unsure,0.88 (0.075 -- 1.8),-0.034 (-0.32 -- 0.21),-20 (3.3 -- -2.2)
Vermont,110 (0 -- 2558),Unsure,0.9 (0.18 -- 1.9),-0.029 (-0.27 -- 0.23),-24 (3.1 -- -2.5)
Virgin Islands,1 (0 -- 300),Unsure,0.57 (0.014 -- 2.1),-0.13 (-0.37 -- 0.28),-5.5 (2.5 -- -1.9)
Virginia,11928 (229 -- 223753),Unsure,1.1 (0.29 -- 2.4),0.015 (-0.23 -- 0.33),47 (2.1 -- -3.1)
Washington,300 (8 -- 4395),Unsure,0.61 (0.14 -- 1.3),-0.12 (-0.29 -- 0.089),-5.9 (7.7 -- -2.4)
West Virginia,209 (0 -- 8084),Unsure,0.82 (0.034 -- 2),-0.052 (-0.35 -- 0.24),-13 (2.9 -- -2)
Wisconsin,3729 (265 -- 68180),Unsure,0.97 (0.39 -- 2),-0.0082 (-0.19 -- 0.23),-85 (3 -- -3.7)
Wyoming,8 (0 -- 776),Unsure,0.65 (0.02 -- 2.5),-0.1 (-0.36 -- 0.33),-6.9 (2.1 -- -1.9)
