Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Nevada,2592 (164 -- 14774),Likely increasing,0.87 (0.39 -- 1.3),-0.035 (-0.19 -- 0.068),-20 (10 -- -3.6)
New Hampshire,1561 (179 -- 7629),Likely increasing,1.1 (0.57 -- 1.5),0.018 (-0.13 -- 0.13),38 (5.4 -- -5.4)
New Jersey,6450 (979 -- 21506),,0.85 (0.44 -- 1.1),-0.042 (-0.17 -- 0.029),-16 (24 -- -4)
New Mexico,4603 (928 -- 19390),Likely increasing,0.93 (0.61 -- 1.3),-0.018 (-0.11 -- 0.073),-38 (9.5 -- -6.1)
New York,41969 (16832 -- 94412),Increasing,1.2 (0.89 -- 1.3),0.041 (-0.031 -- 0.082),17 (8.4 -- -22)
North Carolina,14673 (5366 -- 47116),Likely increasing,1.1 (0.85 -- 1.3),0.015 (-0.042 -- 0.077),47 (9.1 -- -17)
North Dakota,208 (3 -- 1764),Likely decreasing,0.69 (0.18 -- 1),-0.091 (-0.27 -- 0.0099),-7.6 (70 -- -2.6)
Ohio,12845 (3774 -- 39344),Likely increasing,0.98 (0.7 -- 1.2),-0.0065 (-0.086 -- 0.061),-110 (11 -- -8)
Oklahoma,4690 (1369 -- 12487),Likely increasing,1 (0.75 -- 1.2),0.0084 (-0.071 -- 0.052),82 (13 -- -9.8)
Oregon,708 (24 -- 6167),,0.74 (0.25 -- 1.2),-0.076 (-0.24 -- 0.048),-9.1 (15 -- -2.8)
Pennsylvania,14760 (1694 -- 65328),,0.84 (0.42 -- 1.2),-0.045 (-0.18 -- 0.055),-15 (13 -- -3.9)
Puerto Rico,1211 (238 -- 4427),,0.93 (0.58 -- 1.2),-0.02 (-0.13 -- 0.062),-35 (11 -- -5.5)
Rhode Island,1063 (19 -- 8408),,0.83 (0.24 -- 1.2),-0.049 (-0.25 -- 0.061),-14 (11 -- -2.8)
South Carolina,8042 (2388 -- 40310),Likely increasing,1.1 (0.79 -- 1.4),0.016 (-0.059 -- 0.11),43 (6.5 -- -12)
South Dakota,2654 (179 -- 16414),,0.95 (0.5 -- 1.3),-0.013 (-0.15 -- 0.077),-53 (9 -- -4.6)
Tennessee,21864 (6239 -- 56110),Likely increasing,1.1 (0.73 -- 1.2),0.019 (-0.077 -- 0.06),37 (12 -- -9.1)
Texas,19968 (3466 -- 48962),Likely increasing,0.99 (0.62 -- 1.2),-0.0037 (-0.11 -- 0.042),-190 (17 -- -6.2)
US,96941 (22098 -- 282862),,0.72 (0.39 -- 0.98),-0.08 (-0.19 -- -0.005),-8.6 (-140 -- -3.7)
Utah,545 (25 -- 2897),,0.79 (0.29 -- 1.1),-0.06 (-0.23 -- 0.024),-12 (28 -- -3.1)
Vermont,1017 (17 -- 24937),Likely increasing,1.1 (0.35 -- 2.8),0.033 (-0.2 -- 0.43),21 (1.6 -- -3.4)
Virgin Islands,0 (0 -- 8),Likely decreasing,0.24 (6.7e-05 -- 3),-0.25 (-0.4 -- 0.45),-2.8 (1.5 -- -1.7)
Virginia,8589 (1610 -- 40971),Likely increasing,1.1 (0.63 -- 1.5),0.016 (-0.11 -- 0.13),43 (5.5 -- -6.4)
Washington,565 (21 -- 4437),,0.78 (0.32 -- 1.2),-0.061 (-0.22 -- 0.042),-11 (17 -- -3.2)
West Virginia,2827 (247 -- 12310),Likely increasing,0.97 (0.5 -- 1.3),-0.0079 (-0.15 -- 0.068),-88 (10 -- -4.5)
Wisconsin,3913 (82 -- 21270),Likely decreasing,0.86 (0.27 -- 1.1),-0.038 (-0.23 -- 0.027),-18 (26 -- -3)
Wyoming,85 (0 -- 3866),,0.65 (0.078 -- 1.4),-0.1 (-0.32 -- 0.11),-6.8 (6.2 -- -2.2)
