Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Idaho,349 (42 -- 1753),Likely decreasing,0.9 (0.58 -- 1.2),-0.027 (-0.12 -- 0.063),-26 (11 -- -5.6)
Illinois,4475 (2296 -- 11149),Likely decreasing,0.93 (0.84 -- 1.2),-0.018 (-0.046 -- 0.04),-38 (17 -- -15)
Indiana,2360 (655 -- 27265),Likely decreasing,0.92 (0.67 -- 1.9),-0.022 (-0.095 -- 0.23),-31 (3 -- -7.3)
Iowa,1045 (21 -- 9466),Likely decreasing,0.86 (0.33 -- 1.4),-0.04 (-0.21 -- 0.1),-17 (6.8 -- -3.3)
Kansas,0 (0 -- 4499),Likely decreasing,0.18 (0.00051 -- 1.8),-0.27 (-0.39 -- 0.21),-2.6 (3.3 -- -1.8)
Kentucky,4192 (942 -- 48962),Stable,1 (0.69 -- 2),0.002 (-0.089 -- 0.24),350 (2.9 -- -7.8)
Louisiana,1814 (108 -- 31555),Likely decreasing,0.9 (0.4 -- 1.9),-0.027 (-0.18 -- 0.22),-26 (3.1 -- -3.8)
Maine,112 (2 -- 1002),Likely decreasing,0.79 (0.29 -- 1.2),-0.058 (-0.23 -- 0.057),-12 (12 -- -3)
Maryland,509 (63 -- 1348),Decreasing,0.75 (0.38 -- 0.95),-0.07 (-0.19 -- -0.014),-9.9 (-49 -- -3.6)
Massachusetts,5942 (2576 -- 15977),Likely decreasing,0.95 (0.79 -- 1.3),-0.014 (-0.06 -- 0.085),-48 (8.1 -- -12)
Michigan,2042 (652 -- 12980),Likely decreasing,0.9 (0.7 -- 1.4),-0.027 (-0.088 -- 0.11),-25 (6.5 -- -7.9)
Minnesota,1998 (550 -- 11748),Likely increasing,1.1 (0.84 -- 1.7),0.026 (-0.045 -- 0.18),26 (3.8 -- -15)
Mississippi,3962 (960 -- 52640),Stable,1 (0.75 -- 1.9),0.0059 (-0.071 -- 0.24),120 (2.9 -- -9.8)
Missouri,3600 (439 -- 12875),Likely decreasing,0.94 (0.56 -- 1.2),-0.018 (-0.13 -- 0.046),-39 (15 -- -5.3)
Montana,292 (25 -- 6019),Likely decreasing,0.91 (0.5 -- 1.9),-0.025 (-0.15 -- 0.23),-28 (3 -- -4.6)
Nebraska,564 (122 -- 4070),Likely decreasing,0.95 (0.67 -- 1.4),-0.014 (-0.097 -- 0.11),-51 (6.4 -- -7.2)
Nevada,853 (156 -- 3544),Likely decreasing,0.84 (0.55 -- 1.2),-0.046 (-0.13 -- 0.055),-15 (13 -- -5.2)
New Hampshire,137 (14 -- 1059),Likely decreasing,0.8 (0.48 -- 1.3),-0.056 (-0.16 -- 0.075),-12 (9.3 -- -4.4)
New Jersey,4524 (524 -- 17334),Likely decreasing,0.9 (0.45 -- 1.3),-0.028 (-0.17 -- 0.07),-25 (9.9 -- -4.2)
New Mexico,1593 (625 -- 3973),Likely decreasing,0.96 (0.77 -- 1.2),-0.012 (-0.066 -- 0.054),-60 (13 -- -10)
New York,12659 (6957 -- 29056),Likely decreasing,0.95 (0.81 -- 1.2),-0.014 (-0.054 -- 0.049),-49 (14 -- -13)
North Carolina,4703 (1038 -- 24613),Likely decreasing,0.91 (0.64 -- 1.4),-0.024 (-0.11 -- 0.1),-29 (6.8 -- -6.5)
North Dakota,53 (6 -- 513),Likely decreasing,0.87 (0.5 -- 1.4),-0.037 (-0.15 -- 0.1),-19 (6.8 -- -4.7)
Ohio,0 (0 -- 3),Decreasing,0.088 (0.002 -- 0.61),-0.32 (-0.39 -- -0.11),-2.2 (-6.1 -- -1.8)
Oklahoma,3154 (333 -- 14666),Likely decreasing,0.91 (0.5 -- 1.1),-0.025 (-0.15 -- 0.041),-28 (17 -- -4.5)
Oregon,1580 (421 -- 15484),Stable,1 (0.75 -- 1.7),4e-05 (-0.072 -- 0.18),17000 (3.8 -- -9.6)
Pennsylvania,6413 (1802 -- 23959),Likely decreasing,0.93 (0.66 -- 1.3),-0.021 (-0.098 -- 0.079),-33 (8.8 -- -7.1)
Puerto Rico,642 (112 -- 1901),Likely decreasing,0.94 (0.59 -- 1.1),-0.018 (-0.12 -- 0.03),-39 (23 -- -5.7)
Rhode Island,442 (119 -- 3485),Likely decreasing,0.94 (0.7 -- 1.6),-0.016 (-0.088 -- 0.15),-43 (4.6 -- -7.9)
South Carolina,3693 (510 -- 24540),Likely decreasing,0.87 (0.55 -- 1.4),-0.035 (-0.13 -- 0.1),-20 (6.8 -- -5.1)
South Dakota,191 (21 -- 1215),Likely decreasing,0.88 (0.51 -- 1.3),-0.035 (-0.15 -- 0.069),-20 (10 -- -4.8)
Tennessee,1407 (192 -- 10723),Likely decreasing,0.8 (0.48 -- 1.4),-0.057 (-0.16 -- 0.096),-12 (7.3 -- -4.4)
Texas,54075 (10749 -- 282960),Likely increasing,1.1 (0.59 -- 1.7),0.021 (-0.12 -- 0.17),33 (4 -- -5.7)
US,179002 (72378 -- 373759),Likely decreasing,0.95 (0.72 -- 1.1),-0.014 (-0.08 -- 0.039),-51 (18 -- -8.7)
Utah,1156 (257 -- 4009),Likely decreasing,0.97 (0.65 -- 1.2),-0.0094 (-0.1 -- 0.059),-74 (12 -- -6.8)
Vermont,92 (3 -- 603),Likely decreasing,0.93 (0.37 -- 1.3),-0.019 (-0.19 -- 0.086),-36 (8.1 -- -3.6)
Virgin Islands,0 (0 -- 78),Likely decreasing,0.64 (0.0066 -- 2),-0.11 (-0.37 -- 0.24),-6.5 (2.8 -- -1.9)
Virginia,28275 (95 -- 490578),Likely decreasing,0.78 (0.049 -- 1.7),-0.062 (-0.34 -- 0.18),-11 (3.9 -- -2)
Washington,1861 (113 -- 11345),Likely decreasing,0.92 (0.47 -- 1.3),-0.023 (-0.16 -- 0.072),-30 (9.6 -- -4.3)
West Virginia,243 (34 -- 1408),Likely decreasing,0.82 (0.52 -- 1.3),-0.051 (-0.15 -- 0.071),-14 (9.8 -- -4.7)
Wisconsin,1177 (273 -- 4011),Likely decreasing,0.9 (0.64 -- 1.2),-0.029 (-0.1 -- 0.049),-24 (14 -- -6.7)
Wyoming,46 (1 -- 1324),Likely decreasing,0.82 (0.33 -- 1.6),-0.051 (-0.21 -- 0.15),-14 (4.5 -- -3.2)
