Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kansas,2862 (1473 -- 5988),Unsure,1 (0.89 -- 1.2),0.003 (-0.031 -- 0.047),230 (15 -- -23)
Kentucky,7303 (4634 -- 13333),Likely increasing,1.1 (0.98 -- 1.3),0.029 (-0.0043 -- 0.084),24 (8.3 -- -160)
Louisiana,2747 (1531 -- 5307),Unsure,1 (0.86 -- 1.2),0.003 (-0.04 -- 0.048),230 (14 -- -17)
Maine,181 (104 -- 354),Likely increasing,1 (0.95 -- 1.3),0.011 (-0.014 -- 0.07),61 (9.9 -- -51)
Maryland,2566 (1707 -- 4020),Unsure,1 (0.9 -- 1.2),0.011 (-0.027 -- 0.047),64 (15 -- -26)
Massachusetts,5032 (3189 -- 8762),Likely increasing,1.1 (1 -- 1.3),0.034 (0.0062 -- 0.083),20 (8.3 -- 110)
Michigan,15349 (9890 -- 25227),Likely increasing,1.2 (1.1 -- 1.3),0.046 (0.014 -- 0.088),15 (7.9 -- 51)
Minnesota,5760 (2593 -- 12494),Unsure,1 (0.64 -- 1.4),-0.00094 (-0.1 -- 0.11),-740 (6.1 -- -6.6)
Mississippi,5090 (3185 -- 8608),Unsure,1.1 (0.97 -- 1.3),0.035 (-0.0073 -- 0.08),20 (8.7 -- -95)
Missouri,7867 (4830 -- 14163),Likely increasing,1 (0.95 -- 1.2),0.0087 (-0.015 -- 0.046),80 (15 -- -46)
Montana,4243 (2413 -- 8371),Likely increasing,1.1 (0.91 -- 1.3),0.023 (-0.026 -- 0.091),30 (7.6 -- -27)
Nebraska,4090 (2359 -- 6737),Likely increasing,1.1 (0.89 -- 1.2),0.016 (-0.03 -- 0.047),43 (15 -- -23)
Nevada,3087 (1802 -- 5441),Unsure,1.1 (0.85 -- 1.3),0.015 (-0.042 -- 0.07),47 (9.9 -- -17)
New Hampshire,495 (198 -- 1022),Unsure,1.1 (0.78 -- 1.3),0.019 (-0.063 -- 0.075),36 (9.3 -- -11)
New Jersey,6878 (4082 -- 13276),Likely increasing,1.1 (0.99 -- 1.3),0.034 (-0.0027 -- 0.088),20 (7.8 -- -260)
New Mexico,5214 (3097 -- 9606),Unsure,1.2 (1 -- 1.4),0.054 (0.006 -- 0.11),13 (6.1 -- 120)
New York,6946 (4468 -- 11826),Unsure,1.1 (0.92 -- 1.3),0.023 (-0.023 -- 0.093),30 (7.5 -- -31)
North Carolina,9802 (5745 -- 16759),Unsure,1.1 (0.89 -- 1.2),0.015 (-0.031 -- 0.05),47 (14 -- -23)
North Dakota,3762 (2681 -- 5515),Increasing,1.1 (1 -- 1.2),0.025 (0.0075 -- 0.046),28 (15 -- 92)
Northern Mariana Islands,4 (1 -- 18),Unsure,1.1 (0.8 -- 1.5),0.019 (-0.057 -- 0.12),37 (5.6 -- -12)
Ohio,12547 (7989 -- 20165),Unsure,1.1 (0.95 -- 1.3),0.034 (-0.013 -- 0.088),21 (7.9 -- -54)
Oklahoma,4876 (3323 -- 7476),Unsure,1 (0.92 -- 1.1),0.0049 (-0.023 -- 0.036),140 (19 -- -30)
Oregon,1766 (1197 -- 2782),Unsure,1.1 (0.96 -- 1.2),0.017 (-0.011 -- 0.059),41 (12 -- -62)
Pennsylvania,9079 (6223 -- 15338),Likely increasing,1.1 (1 -- 1.3),0.031 (0.0042 -- 0.078),22 (8.9 -- 170)
Puerto Rico,1820 (796 -- 5596),Unsure,1 (0.84 -- 1.5),0.013 (-0.045 -- 0.13),52 (5.5 -- -15)
Rhode Island,2930 (1687 -- 5962),Likely increasing,1.2 (1 -- 1.4),0.051 (0.013 -- 0.11),14 (6.5 -- 55)
South Carolina,3799 (2402 -- 7526),Unsure,1 (0.92 -- 1.2),0.004 (-0.022 -- 0.066),180 (11 -- -31)
South Dakota,4523 (2268 -- 9319),Likely increasing,1.1 (0.84 -- 1.4),0.028 (-0.045 -- 0.11),24 (6.2 -- -15)
Tennessee,13710 (8546 -- 23915),Unsure,1.1 (0.98 -- 1.3),0.029 (-0.0044 -- 0.072),24 (9.6 -- -160)
Texas,27852 (15136 -- 71553),Unsure,1.1 (0.91 -- 1.4),0.021 (-0.025 -- 0.11),34 (6.4 -- -28)
US,342035 (252236 -- 486629),Unsure,1.1 (1 -- 1.2),0.03 (0.0069 -- 0.057),23 (12 -- 100)
Utah,7100 (4223 -- 12522),Likely increasing,1.1 (0.91 -- 1.4),0.033 (-0.026 -- 0.11),21 (6.4 -- -27)
Vermont,125 (52 -- 299),Unsure,1.2 (0.89 -- 1.6),0.052 (-0.029 -- 0.14),13 (4.8 -- -24)
Virgin Islands,3 (1 -- 55),Likely decreasing,0.91 (0.7 -- 2),-0.027 (-0.087 -- 0.25),-26 (2.8 -- -8)
Virginia,3715 (2272 -- 5918),Unsure,1 (0.83 -- 1.2),0.0031 (-0.049 -- 0.042),220 (17 -- -14)
Washington,3057 (1865 -- 4832),Unsure,1 (0.89 -- 1.2),0.008 (-0.031 -- 0.042),87 (16 -- -22)
West Virginia,1310 (819 -- 2305),Likely increasing,1.1 (0.89 -- 1.3),0.015 (-0.031 -- 0.068),46 (10 -- -22)
Wisconsin,25872 (8837 -- 56917),Unsure,1.1 (0.63 -- 1.3),0.017 (-0.11 -- 0.078),41 (8.9 -- -6.3)
Wyoming,2067 (973 -- 5188),Likely increasing,1.2 (0.95 -- 1.6),0.05 (-0.015 -- 0.15),14 (4.5 -- -48)
