region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Colorado,1618 (805 -- 3469),1618,1813,905,805,1199,1446,1810,2212,3469,New confirmed cases by infection date,Unsure
Oklahoma,1606 (468 -- 4137),1606,1867,1162,468,1058,1359,1893,2415,4137,New confirmed cases by infection date,Unsure
Maryland,1530 (830 -- 3646),1530,1788,981,830,1168,1368,1726,2084,3646,New confirmed cases by infection date,Unsure
Indiana,1272 (826 -- 2175),1272,1363,468,826,1067,1192,1356,1541,2175,New confirmed cases by infection date,Unsure
Kentucky,869 (427 -- 1637),869,923,386,427,665,781,940,1089,1637,New confirmed cases by infection date,Unsure
Massachusetts,844 (478 -- 1553),844,905,342,478,665,766,917,1073,1553,New confirmed cases by infection date,Unsure
New Mexico,832 (472 -- 2040),832,998,698,472,650,753,923,1139,2040,New confirmed cases by infection date,Unsure
Oregon,736 (206 -- 2357),736,941,822,206,448,607,863,1156,2357,New confirmed cases by infection date,Unsure
Nebraska,711 (292 -- 2032),711,883,693,292,490,613,821,1044,2032,New confirmed cases by infection date,Unsure
New Jersey,678 (438 -- 1125),678,716,222,438,572,632,724,814,1125,New confirmed cases by infection date,Decreasing
Delaware,638 (237 -- 1815),638,791,675,237,428,546,744,951,1815,New confirmed cases by infection date,Unsure
Montana,258 (64 -- 1106),258,382,426,64,148,207,318,464,1106,New confirmed cases by infection date,Unsure
Wyoming,232 (89 -- 690),232,292,238,89,158,201,268,345,690,New confirmed cases by infection date,Unsure
West Virginia,219 (102 -- 659),219,293,303,102,155,191,251,323,659,New confirmed cases by infection date,Unsure
South Dakota,215 (141 -- 395),215,235,92,141,179,200,232,266,395,New confirmed cases by infection date,Likely decreasing
Alaska,206 (58 -- 759),206,282,285,58,120,166,250,339,759,New confirmed cases by infection date,Unsure
Connecticut,187 (93 -- 452),187,219,130,93,141,169,208,258,452,New confirmed cases by infection date,Decreasing
Maine,183 (78 -- 544),183,234,183,78,124,155,217,277,544,New confirmed cases by infection date,Unsure
North Dakota,149 (67 -- 429),149,192,171,67,105,130,171,221,429,New confirmed cases by infection date,Unsure
Rhode Island,129 (57 -- 259),129,141,69,57,95,116,144,175,259,New confirmed cases by infection date,Decreasing
District of Columbia,94 (52 -- 221),94,110,57,52,73,86,105,128,221,New confirmed cases by infection date,Unsure
New Hampshire,73 (33 -- 168),73,85,66,33,54,65,83,100,168,New confirmed cases by infection date,Unsure
Puerto Rico,63 (20 -- 223),63,86,84,20,40,53,75,100,223,New confirmed cases by infection date,Unsure
Hawaii,52 (7 -- 292),52,91,229,7,24,38,67,105,292,New confirmed cases by infection date,Unsure
Guam,50 (12 -- 314),50,97,183,12,28,40,62,94,314,New confirmed cases by infection date,Unsure
Vermont,15 (2 -- 86),15,30,82,2,7,12,20,30,86,New confirmed cases by infection date,Unsure
Virgin Islands,3 (0 -- 38),3,16,221,0,1,2,4,8,38,New confirmed cases by infection date,Unsure
Idaho,1.5 (1.1 -- 2.4),1.5,1.6,0.44,1.1,1.3,1.4,1.6,1.7,2.4,Effective reproduction no.,Unsure
Florida,1.4 (1.2 -- 1.7),1.4,1.4,0.16,1.2,1.3,1.4,1.4,1.5,1.7,Effective reproduction no.,Unsure
Montana,1.4 (0.75 -- 2.3),1.4,1.4,0.49,0.75,1.1,1.3,1.5,1.6,2.3,Effective reproduction no.,Unsure
Delaware,1.3 (0.89 -- 1.8),1.3,1.3,0.31,0.89,1.1,1.2,1.3,1.5,1.8,Effective reproduction no.,Unsure
Georgia,1.3 (1.1 -- 1.6),1.3,1.3,0.16,1.1,1.2,1.3,1.3,1.4,1.6,Effective reproduction no.,Unsure
Guam,1.3 (0.89 -- 2),1.3,1.4,0.37,0.89,1.1,1.2,1.4,1.5,2,Effective reproduction no.,Unsure
Kansas,1.3 (0.83 -- 2),1.3,1.4,0.4,0.83,1.1,1.2,1.4,1.6,2,Effective reproduction no.,Unsure
Louisiana,1.3 (1 -- 1.6),1.3,1.3,0.2,1,1.2,1.2,1.3,1.4,1.6,Effective reproduction no.,Unsure
Nevada,1.3 (1.1 -- 1.7),1.3,1.3,0.21,1.1,1.2,1.3,1.3,1.4,1.7,Effective reproduction no.,Unsure
Texas,1.3 (1 -- 1.5),1.3,1.3,0.16,1,1.2,1.2,1.3,1.4,1.5,Effective reproduction no.,Likely increasing
Wisconsin,1.3 (0.89 -- 1.7),1.3,1.3,0.26,0.89,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Alaska,1.2 (0.78 -- 2.1),1.2,1.3,0.43,0.78,1,1.1,1.3,1.5,2.1,Effective reproduction no.,Unsure
California,1.2 (1.1 -- 1.3),1.2,1.2,0.078,1.1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Increasing
Colorado,1.2 (0.87 -- 1.6),1.2,1.2,0.21,0.87,1.1,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
Illinois,1.2 (0.92 -- 1.7),1.2,1.3,0.22,0.92,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Unsure
Maine,1.2 (0.88 -- 1.7),1.2,1.2,0.28,0.88,1,1.1,1.2,1.4,1.7,Effective reproduction no.,Unsure
Michigan,1.2 (0.81 -- 1.8),1.2,1.3,0.31,0.81,1.1,1.2,1.3,1.4,1.8,Effective reproduction no.,Unsure
Missouri,1.2 (1 -- 1.4),1.2,1.2,0.12,1,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Ohio,1.2 (0.72 -- 1.6),1.2,1.2,0.27,0.72,1,1.1,1.2,1.3,1.6,Effective reproduction no.,Unsure
South Carolina,1.2 (0.96 -- 1.5),1.2,1.2,0.16,0.96,1.1,1.2,1.2,1.3,1.5,Effective reproduction no.,Unsure
Tennessee,1.2 (1 -- 1.5),1.2,1.2,0.19,1,1.1,1.1,1.2,1.3,1.5,Effective reproduction no.,Likely increasing
US,1.2 (1 -- 1.3),1.2,1.2,0.085,1,1.2,1.2,1.2,1.3,1.3,Effective reproduction no.,Unsure
Virgin Islands,1.2 (0.51 -- 2.1),1.2,1.2,0.57,0.51,0.95,1.1,1.3,1.4,2.1,Effective reproduction no.,Unsure
Wyoming,1.2 (0.9 -- 1.6),1.2,1.2,0.23,0.9,1.1,1.2,1.3,1.3,1.6,Effective reproduction no.,Unsure
Alabama,1.1 (0.98 -- 1.3),1.1,1.1,0.097,0.98,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Arkansas,1.1 (0.77 -- 1.4),1.1,1.1,0.19,0.77,0.95,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
Iowa,1.1 (0.84 -- 1.7),1.1,1.2,0.26,0.84,1,1.1,1.2,1.3,1.7,Effective reproduction no.,Unsure
Massachusetts,1.1 (0.88 -- 1.3),1.1,1.1,0.14,0.88,0.99,1,1.1,1.2,1.3,Effective reproduction no.,Unsure
Minnesota,1.1 (0.83 -- 1.5),1.1,1.2,0.22,0.83,1,1.1,1.2,1.3,1.5,Effective reproduction no.,Unsure
Mississippi,1.1 (1 -- 1.3),1.1,1.1,0.1,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Nebraska,1.1 (0.73 -- 1.6),1.1,1.1,0.28,0.73,0.93,1,1.1,1.2,1.6,Effective reproduction no.,Unsure
New Mexico,1.1 (0.95 -- 1.4),1.1,1.1,0.17,0.95,1,1,1.1,1.2,1.4,Effective reproduction no.,Unsure
North Carolina,1.1 (0.98 -- 1.1),1.1,1.1,0.054,0.98,1,1.1,1.1,1.1,1.1,Effective reproduction no.,Increasing
North Dakota,1.1 (0.84 -- 1.5),1.1,1.1,0.26,0.84,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.99 -- 1.4),1.1,1.2,0.14,0.99,1.1,1.1,1.2,1.2,1.4,Effective reproduction no.,Unsure
Utah,1.1 (0.9 -- 1.3),1.1,1.1,0.11,0.9,1,1.1,1.1,1.2,1.3,Effective reproduction no.,Likely increasing
Washington,1.1 (0.92 -- 1.3),1.1,1.1,0.11,0.92,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Unsure
West Virginia,1.1 (0.93 -- 1.5),1.1,1.1,0.2,0.93,1,1.1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Arizona,1 (0.66 -- 1.3),1,1,0.21,0.66,0.88,0.97,1.1,1.1,1.3,Effective reproduction no.,Unsure
Indiana,1 (0.89 -- 1.2),1,1,0.1,0.89,0.96,0.99,1,1.1,1.2,Effective reproduction no.,Unsure
Kentucky,1 (0.84 -- 1.1),1,0.99,0.087,0.84,0.96,0.98,1,1,1.1,Effective reproduction no.,Unsure
Maryland,1 (0.84 -- 1.4),1,1.1,0.19,0.84,0.94,0.99,1.1,1.1,1.4,Effective reproduction no.,Unsure
Puerto Rico,1 (0.76 -- 1.5),1,1.1,0.24,0.76,0.94,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Virginia,1 (0.82 -- 1.4),1,1.1,0.18,0.82,0.95,1,1.1,1.1,1.4,Effective reproduction no.,Unsure
Oklahoma,0.99 (0.55 -- 1.3),0.99,0.97,0.24,0.55,0.8,0.92,1.1,1.1,1.3,Effective reproduction no.,Unsure
South Dakota,0.97 (0.9 -- 1.1),0.97,0.98,0.091,0.9,0.95,0.96,0.97,0.99,1.1,Effective reproduction no.,Likely decreasing
Hawaii,0.95 (0.41 -- 1.7),0.95,0.99,0.41,0.41,0.72,0.86,1,1.2,1.7,Effective reproduction no.,Unsure
New York,0.95 (0.84 -- 1.1),0.95,0.96,0.087,0.84,0.92,0.94,0.97,1,1.1,Effective reproduction no.,Likely decreasing
Oregon,0.94 (0.53 -- 1.5),0.94,0.97,0.31,0.53,0.78,0.88,1,1.1,1.5,Effective reproduction no.,Unsure
District of Columbia,0.9 (0.76 -- 1.2),0.9,0.93,0.14,0.76,0.84,0.88,0.93,0.98,1.2,Effective reproduction no.,Unsure
New Hampshire,0.87 (0.7 -- 1.1),0.87,0.89,0.15,0.7,0.81,0.84,0.89,0.94,1.1,Effective reproduction no.,Unsure
New Jersey,0.87 (0.79 -- 0.99),0.87,0.87,0.066,0.79,0.85,0.86,0.87,0.9,0.99,Effective reproduction no.,Decreasing
Vermont,0.85 (0.42 -- 1.6),0.85,0.91,0.41,0.42,0.66,0.78,0.93,1.1,1.6,Effective reproduction no.,Unsure
Connecticut,0.84 (0.69 -- 1.1),0.84,0.85,0.12,0.69,0.78,0.81,0.85,0.89,1.1,Effective reproduction no.,Decreasing
Rhode Island,0.84 (0.66 -- 0.99),0.84,0.84,0.099,0.66,0.78,0.82,0.86,0.9,0.99,Effective reproduction no.,Decreasing
Northern Mariana Islands,0.63 (0.046 -- 1.2),0.63,0.64,0.46,0.046,0.34,0.52,0.72,0.88,1.2,Effective reproduction no.,Unsure
Northern Mariana Islands,0 (0 -- 1),0,0,1,0,0,0,0,0,1,New confirmed cases by infection date,Unsure
