Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
North Carolina,6308 (4470 -- 8885),Increasing,1.1 (0.98 -- 1.1),0.019 (-0.0052 -- 0.038),37 (18 -- -130)
North Dakota,149 (67 -- 429),Unsure,1.1 (0.84 -- 1.5),0.017 (-0.046 -- 0.14),41 (4.8 -- -15)
Northern Mariana Islands,0 (0 -- 1),Unsure,0.63 (0.046 -- 1.2),-0.11 (-0.34 -- 0.048),-6.4 (15 -- -2)
Ohio,5089 (1863 -- 11118),Unsure,1.2 (0.72 -- 1.6),0.053 (-0.082 -- 0.15),13 (4.6 -- -8.5)
Oklahoma,1606 (468 -- 4137),Unsure,0.99 (0.55 -- 1.3),-0.0037 (-0.13 -- 0.083),-190 (8.3 -- -5.2)
Oregon,736 (206 -- 2357),Unsure,0.94 (0.53 -- 1.5),-0.016 (-0.14 -- 0.13),-44 (5.5 -- -5)
Pennsylvania,2752 (1676 -- 5338),Unsure,1.1 (0.99 -- 1.4),0.039 (-0.004 -- 0.11),18 (6.3 -- -180)
Puerto Rico,63 (20 -- 223),Unsure,1 (0.76 -- 1.5),0.013 (-0.069 -- 0.13),53 (5.3 -- -10)
Rhode Island,129 (57 -- 259),Decreasing,0.84 (0.66 -- 0.99),-0.044 (-0.099 -- -0.0035),-16 (-200 -- -7)
South Carolina,9466 (4353 -- 20257),Unsure,1.2 (0.96 -- 1.5),0.058 (-0.011 -- 0.12),12 (5.6 -- -61)
South Dakota,215 (141 -- 395),Likely decreasing,0.97 (0.9 -- 1.1),-0.0087 (-0.029 -- 0.025),-80 (27 -- -24)
Tennessee,6019 (3158 -- 15099),Likely increasing,1.2 (1 -- 1.5),0.041 (0.0064 -- 0.13),17 (5.2 -- 110)
Texas,43784 (24284 -- 77837),Likely increasing,1.3 (1 -- 1.5),0.074 (0.0056 -- 0.13),9.4 (5.2 -- 120)
US,211656 (155453 -- 290076),Unsure,1.2 (1 -- 1.3),0.055 (0.013 -- 0.086),13 (8 -- 52)
Utah,2887 (1631 -- 5046),Likely increasing,1.1 (0.9 -- 1.3),0.026 (-0.027 -- 0.073),27 (9.5 -- -26)
Vermont,15 (2 -- 86),Unsure,0.85 (0.42 -- 1.6),-0.041 (-0.18 -- 0.14),-17 (4.8 -- -3.9)
Virgin Islands,3 (0 -- 38),Unsure,1.2 (0.51 -- 2.1),0.044 (-0.15 -- 0.28),16 (2.5 -- -4.8)
Virginia,2270 (1209 -- 4900),Unsure,1 (0.82 -- 1.4),0.011 (-0.051 -- 0.097),65 (7.1 -- -14)
Washington,1998 (1152 -- 3524),Unsure,1.1 (0.92 -- 1.3),0.02 (-0.021 -- 0.069),35 (10 -- -33)
West Virginia,219 (102 -- 659),Unsure,1.1 (0.93 -- 1.5),0.025 (-0.019 -- 0.12),28 (5.6 -- -37)
Wisconsin,2982 (1357 -- 6448),Unsure,1.3 (0.89 -- 1.7),0.073 (-0.029 -- 0.19),9.5 (3.7 -- -24)
Wyoming,232 (89 -- 690),Unsure,1.2 (0.9 -- 1.6),0.057 (-0.027 -- 0.16),12 (4.3 -- -26)
