Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
New York,28672 (17389 -- 48964),Stable,0.97 (0.79 -- 1.2),-0.0071 (-0.06 -- 0.053),-97 (13 -- -12)
North Carolina,11839 (5809 -- 24870),Likely decreasing,0.87 (0.7 -- 1),-0.036 (-0.087 -- 0.012),-19 (56 -- -8)
North Dakota,245 (129 -- 1060),Likely decreasing,0.94 (0.78 -- 1.8),-0.016 (-0.063 -- 0.21),-43 (3.3 -- -11)
Northern Mariana Islands,0 (0 -- 2),Likely decreasing,0.89 (0.44 -- 1.4),-0.031 (-0.17 -- 0.1),-22 (6.8 -- -4.1)
Ohio,8445 (4355 -- 16136),Likely decreasing,0.88 (0.74 -- 1),-0.032 (-0.075 -- 0.0078),-21 (89 -- -9.2)
Oklahoma,4569 (2212 -- 8799),Likely decreasing,0.88 (0.72 -- 1),-0.032 (-0.081 -- 0.0079),-21 (88 -- -8.5)
Oregon,1683 (896 -- 3049),Likely decreasing,0.91 (0.78 -- 1),-0.024 (-0.064 -- 0.0048),-28 (150 -- -11)
Pennsylvania,10230 (5585 -- 18331),Likely decreasing,0.9 (0.7 -- 1.1),-0.028 (-0.087 -- 0.033),-25 (21 -- -7.9)
Puerto Rico,786 (384 -- 1514),Likely decreasing,0.88 (0.73 -- 1),-0.032 (-0.079 -- 0.0087),-21 (80 -- -8.8)
Rhode Island,1799 (712 -- 4431),Likely decreasing,0.89 (0.68 -- 1.1),-0.03 (-0.092 -- 0.028),-23 (25 -- -7.6)
South Carolina,9399 (5104 -- 18488),Likely decreasing,0.92 (0.77 -- 1.1),-0.022 (-0.064 -- 0.029),-31 (24 -- -11)
South Dakota,434 (263 -- 975),Likely decreasing,0.91 (0.84 -- 1.2),-0.025 (-0.046 -- 0.052),-28 (13 -- -15)
Tennessee,6313 (3059 -- 14150),Likely decreasing,0.91 (0.68 -- 1.2),-0.026 (-0.093 -- 0.044),-26 (16 -- -7.5)
Texas,28928 (13628 -- 55517),Decreasing,0.84 (0.65 -- 0.99),-0.046 (-0.1 -- -0.0018),-15 (-380 -- -6.8)
US,229386 (129869 -- 380368),Likely decreasing,0.87 (0.67 -- 1.1),-0.038 (-0.095 -- 0.02),-18 (34 -- -7.3)
Utah,2761 (1369 -- 5783),Likely decreasing,0.88 (0.71 -- 1.1),-0.035 (-0.082 -- 0.028),-20 (25 -- -8.5)
Vermont,416 (210 -- 837),Likely decreasing,0.95 (0.76 -- 1.1),-0.012 (-0.067 -- 0.035),-56 (20 -- -10)
Virgin Islands,36 (9 -- 119),Likely decreasing,0.96 (0.67 -- 1.2),-0.011 (-0.096 -- 0.058),-63 (12 -- -7.2)
Virginia,9573 (5511 -- 18946),Likely decreasing,0.93 (0.79 -- 1.2),-0.019 (-0.061 -- 0.054),-36 (13 -- -11)
Washington,3135 (1700 -- 5835),Likely decreasing,0.87 (0.71 -- 1),-0.038 (-0.082 -- 0.0062),-18 (110 -- -8.5)
West Virginia,1108 (683 -- 1934),Decreasing,0.84 (0.73 -- 0.98),-0.044 (-0.078 -- -0.0064),-16 (-110 -- -8.9)
Wisconsin,2538 (1363 -- 5023),Likely decreasing,0.88 (0.69 -- 1.1),-0.035 (-0.088 -- 0.034),-20 (21 -- -7.9)
Wyoming,221 (87 -- 529),Likely decreasing,0.84 (0.62 -- 1.1),-0.045 (-0.11 -- 0.027),-15 (25 -- -6.3)
