Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Louisiana,20307 (9314 -- 46205),Unsure,1.3 (1 -- 1.6),0.068 (0.0038 -- 0.14),10 (4.8 -- 180)
Maine,870 (336 -- 2190),Unsure,0.98 (0.68 -- 1.3),-0.0057 (-0.092 -- 0.088),-120 (7.9 -- -7.5)
Maryland,12243 (6937 -- 19897),Unsure,1.1 (0.88 -- 1.2),0.027 (-0.033 -- 0.065),26 (11 -- -21)
Massachusetts,13801 (7983 -- 22865),Increasing,1.1 (0.97 -- 1.2),0.032 (-0.0084 -- 0.061),21 (11 -- -82)
Michigan,54446 (28672 -- 97295),Likely increasing,1.1 (0.93 -- 1.3),0.035 (-0.02 -- 0.074),20 (9.4 -- -35)
Minnesota,18732 (8339 -- 38958),Unsure,0.86 (0.58 -- 1.2),-0.04 (-0.12 -- 0.049),-17 (14 -- -5.6)
Mississippi,6364 (3782 -- 12319),Likely increasing,1.1 (0.93 -- 1.3),0.029 (-0.02 -- 0.091),24 (7.6 -- -35)
Missouri,25858 (11832 -- 51302),Unsure,1.1 (0.85 -- 1.3),0.025 (-0.043 -- 0.072),28 (9.7 -- -16)
Montana,5164 (2877 -- 8852),Likely increasing,1 (0.82 -- 1.2),0.011 (-0.05 -- 0.062),61 (11 -- -14)
Nebraska,11488 (5964 -- 18374),Likely increasing,1.1 (0.87 -- 1.2),0.028 (-0.035 -- 0.045),25 (15 -- -20)
Nevada,10863 (7034 -- 17148),Likely increasing,1.1 (0.99 -- 1.3),0.04 (-0.0022 -- 0.077),18 (9 -- -320)
New Hampshire,3063 (1569 -- 6465),Increasing,1.2 (0.94 -- 1.4),0.053 (-0.016 -- 0.12),13 (6 -- -42)
New Jersey,22685 (14994 -- 34451),Increasing,1.1 (1 -- 1.2),0.04 (0.0043 -- 0.062),17 (11 -- 160)
New Mexico,19293 (11324 -- 36052),Increasing,1.3 (1.1 -- 1.6),0.08 (0.03 -- 0.16),8.7 (4.4 -- 23)
New York,28081 (17179 -- 54110),Likely increasing,1.1 (0.92 -- 1.5),0.033 (-0.023 -- 0.13),21 (5.2 -- -31)
North Carolina,15362 (10060 -- 28596),Likely increasing,1.1 (0.99 -- 1.3),0.021 (-0.0017 -- 0.075),33 (9.2 -- -410)
North Dakota,4475 (2493 -- 8031),Unsure,0.93 (0.75 -- 1.1),-0.021 (-0.072 -- 0.017),-34 (40 -- -9.6)
Northern Mariana Islands,1 (0 -- 5),Unsure,0.91 (0.47 -- 1.2),-0.025 (-0.16 -- 0.051),-28 (14 -- -4.3)
Ohio,48182 (33533 -- 73164),Likely increasing,1.2 (1 -- 1.3),0.041 (0.0033 -- 0.078),17 (8.9 -- 210)
Oklahoma,18972 (10388 -- 34334),Likely increasing,1.1 (0.9 -- 1.3),0.037 (-0.028 -- 0.085),19 (8.2 -- -25)
Oregon,7302 (4927 -- 11307),Increasing,1.2 (1 -- 1.3),0.045 (0.012 -- 0.081),15 (8.6 -- 59)
Pennsylvania,40430 (24648 -- 64746),Likely increasing,1.2 (0.97 -- 1.3),0.044 (-0.0087 -- 0.08),16 (8.7 -- -80)
Puerto Rico,3347 (1818 -- 7695),Likely increasing,1.1 (0.95 -- 1.3),0.02 (-0.015 -- 0.084),34 (8.2 -- -46)
Rhode Island,7230 (4568 -- 12490),Increasing,1.1 (1 -- 1.3),0.039 (0.01 -- 0.072),18 (9.7 -- 66)
South Carolina,7654 (4808 -- 13406),Unsure,1.1 (0.96 -- 1.2),0.019 (-0.01 -- 0.055),36 (13 -- -68)
South Dakota,3253 (1758 -- 5568),Unsure,0.9 (0.7 -- 1.1),-0.029 (-0.086 -- 0.014),-24 (50 -- -8)
Tennessee,18807 (11978 -- 32320),Likely increasing,1.1 (0.93 -- 1.2),0.019 (-0.019 -- 0.049),36 (14 -- -36)
Texas,54045 (22651 -- 106764),Unsure,1 (0.78 -- 1.2),0.012 (-0.064 -- 0.061),56 (11 -- -11)
US,695737 (483951 -- 981152),Likely increasing,1.1 (0.91 -- 1.2),0.014 (-0.024 -- 0.041),50 (17 -- -29)
Utah,12208 (6458 -- 21152),Unsure,0.96 (0.71 -- 1.1),-0.011 (-0.084 -- 0.04),-64 (17 -- -8.3)
Vermont,798 (320 -- 1639),Likely increasing,1.3 (0.88 -- 1.5),0.068 (-0.033 -- 0.13),10 (5.4 -- -21)
Virgin Islands,70 (12 -- 471),Unsure,1.2 (0.67 -- 2.1),0.063 (-0.098 -- 0.27),11 (2.5 -- -7)
Virginia,15090 (9596 -- 26914),Unsure,1.2 (1.1 -- 1.4),0.052 (0.02 -- 0.11),13 (6.2 -- 36)
Washington,22005 (13394 -- 42277),Likely increasing,1.3 (1.1 -- 1.5),0.07 (0.027 -- 0.13),9.9 (5.2 -- 25)
West Virginia,5342 (3203 -- 8601),Likely increasing,1.1 (0.96 -- 1.3),0.037 (-0.0097 -- 0.069),19 (10 -- -72)
Wisconsin,28838 (13149 -- 54213),Unsure,1 (0.76 -- 1.1),-0.00048 (-0.069 -- 0.033),-1400 (21 -- -10)
Wyoming,5668 (3136 -- 9736),Increasing,1.1 (1 -- 1.3),0.039 (3e-04 -- 0.067),18 (10 -- 2300)
