Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Puerto Rico,215 (16 -- 1059),Likely decreasing,0.88 (0.47 -- 1.3),-0.034 (-0.16 -- 0.08),-20 (8.7 -- -4.3)
Rhode Island,424 (68 -- 1929),Likely decreasing,0.93 (0.52 -- 1.3),-0.02 (-0.14 -- 0.075),-35 (9.2 -- -4.8)
South Carolina,1542 (204 -- 11586),Likely decreasing,0.85 (0.5 -- 1.5),-0.041 (-0.15 -- 0.12),-17 (5.6 -- -4.6)
South Dakota,154 (26 -- 969),Likely decreasing,0.88 (0.6 -- 1.3),-0.033 (-0.12 -- 0.075),-21 (9.3 -- -5.8)
Tennessee,475 (42 -- 4280),Likely decreasing,0.78 (0.39 -- 1.4),-0.063 (-0.19 -- 0.1),-11 (6.9 -- -3.7)
Texas,11273 (751 -- 49691),Likely decreasing,0.84 (0.33 -- 1.3),-0.046 (-0.21 -- 0.076),-15 (9.1 -- -3.3)
US,97200 (41754 -- 175992),Likely decreasing,0.89 (0.71 -- 1),-0.031 (-0.085 -- 0.011),-23 (62 -- -8.1)
Utah,633 (71 -- 2159),Likely decreasing,0.93 (0.52 -- 1.2),-0.021 (-0.14 -- 0.043),-34 (16 -- -4.8)
Vermont,99 (13 -- 585),Likely decreasing,0.97 (0.63 -- 1.4),-0.0084 (-0.11 -- 0.1),-83 (6.7 -- -6.3)
Virgin Islands,0 (0 -- 38),Likely decreasing,0.54 (0.0013 -- 2.2),-0.14 (-0.38 -- 0.29),-5.1 (2.4 -- -1.8)
Virginia,0 (0 -- 533),Likely decreasing,0.054 (0.00018 -- 1.3),-0.33 (-0.4 -- 0.075),-2.1 (9.3 -- -1.7)
Washington,877 (60 -- 4585),Likely decreasing,0.88 (0.47 -- 1.3),-0.034 (-0.16 -- 0.067),-20 (10 -- -4.4)
West Virginia,4614 (257 -- 47174),Likely increasing,1.1 (0.38 -- 1.9),0.032 (-0.19 -- 0.22),22 (3.2 -- -3.6)
Wisconsin,923 (306 -- 4010),Likely decreasing,0.91 (0.73 -- 1.3),-0.024 (-0.078 -- 0.084),-29 (8.3 -- -8.9)
Wyoming,13 (0 -- 244),Likely decreasing,0.8 (0.26 -- 1.4),-0.056 (-0.24 -- 0.099),-12 (7 -- -2.9)
