Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Oregon,856 (86 -- 4460),Stable,0.98 (0.53 -- 1.4),-0.0065 (-0.14 -- 0.097),-110 (7.1 -- -5)
Pennsylvania,1112 (204 -- 4211),Likely decreasing,0.84 (0.54 -- 1.1),-0.046 (-0.14 -- 0.039),-15 (18 -- -5.1)
Puerto Rico,76 (4 -- 913),Likely decreasing,0.72 (0.32 -- 1.3),-0.079 (-0.21 -- 0.091),-8.7 (7.7 -- -3.2)
Rhode Island,91 (11 -- 643),Likely decreasing,0.93 (0.59 -- 1.3),-0.019 (-0.12 -- 0.092),-36 (7.5 -- -5.8)
South Carolina,374 (39 -- 1849),Likely decreasing,0.9 (0.54 -- 1.2),-0.029 (-0.14 -- 0.065),-24 (11 -- -5)
South Dakota,98 (2 -- 634),Likely decreasing,0.91 (0.35 -- 1.3),-0.026 (-0.2 -- 0.069),-27 (10 -- -3.5)
Tennessee,197 (5 -- 1206),Likely decreasing,0.81 (0.3 -- 1.1),-0.054 (-0.22 -- 0.032),-13 (22 -- -3.1)
Texas,2715 (1355 -- 5311),Likely decreasing,0.95 (0.81 -- 1.1),-0.014 (-0.054 -- 0.02),-50 (35 -- -13)
US,35379 (16636 -- 64817),Likely decreasing,0.93 (0.78 -- 1),-0.02 (-0.065 -- 0.011),-34 (66 -- -11)
Utah,182 (10 -- 1660),Likely decreasing,0.93 (0.48 -- 1.6),-0.02 (-0.16 -- 0.15),-35 (4.8 -- -4.4)
Vermont,1 (0 -- 61),Likely decreasing,0.74 (0.13 -- 1.5),-0.073 (-0.3 -- 0.12),-9.5 (5.8 -- -2.3)
Virgin Islands,2 (0 -- 527),Stable,0.94 (0.12 -- 2.3),-0.018 (-0.3 -- 0.33),-39 (2.1 -- -2.3)
Virginia,1405 (530 -- 7338),Likely decreasing,0.93 (0.58 -- 1.3),-0.02 (-0.12 -- 0.066),-35 (10 -- -5.6)
Washington,1405 (353 -- 4124),Likely decreasing,0.98 (0.72 -- 1.2),-0.0044 (-0.083 -- 0.04),-160 (17 -- -8.4)
West Virginia,538 (151 -- 3818),Likely decreasing,0.97 (0.73 -- 1.4),-0.0078 (-0.077 -- 0.1),-88 (6.9 -- -9)
Wisconsin,2340 (190 -- 9545),Stable,1 (0.48 -- 1.3),0.0023 (-0.15 -- 0.072),300 (9.6 -- -4.5)
Wyoming,72 (3 -- 993),Stable,1 (0.5 -- 1.7),0.0033 (-0.15 -- 0.17),210 (4.2 -- -4.5)
