Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
North Dakota,6 (0 -- 151),Likely decreasing,0.73 (0.21 -- 1.3),-0.077 (-0.26 -- 0.091),-9 (7.6 -- -2.7)
Ohio,1546 (435 -- 5023),Likely decreasing,0.9 (0.68 -- 1.1),-0.027 (-0.091 -- 0.032),-25 (21 -- -7.6)
Oklahoma,325 (75 -- 2250),Unsure,1 (0.73 -- 1.5),0.0036 (-0.077 -- 0.13),190 (5.3 -- -8.9)
Oregon,276 (16 -- 1971),Unsure,0.97 (0.45 -- 1.4),-0.0077 (-0.17 -- 0.11),-89 (6.4 -- -4.1)
Pennsylvania,1627 (303 -- 7630),Decreasing,0.86 (0.55 -- 1.1),-0.039 (-0.13 -- 0.039),-18 (18 -- -5.2)
Puerto Rico,29 (2 -- 287),Likely decreasing,0.88 (0.55 -- 1.3),-0.033 (-0.13 -- 0.087),-21 (8 -- -5.1)
Rhode Island,877 (31 -- 19125),Unsure,0.93 (0.32 -- 1.6),-0.019 (-0.22 -- 0.17),-36 (4.2 -- -3.2)
South Carolina,3819 (1103 -- 20580),Unsure,1.1 (0.83 -- 1.6),0.031 (-0.048 -- 0.16),22 (4.2 -- -15)
South Dakota,171 (16 -- 1300),Unsure,0.97 (0.55 -- 1.3),-0.009 (-0.13 -- 0.087),-77 (8 -- -5.1)
Tennessee,1838 (587 -- 7605),Unsure,1 (0.82 -- 1.3),0.01 (-0.051 -- 0.083),68 (8.4 -- -14)
Texas,26283 (9551 -- 87675),Unsure,1.3 (0.98 -- 1.8),0.073 (-0.0062 -- 0.2),9.5 (3.5 -- -110)
US,51363 (31224 -- 89408),Likely decreasing,0.95 (0.85 -- 1.1),-0.015 (-0.043 -- 0.014),-48 (50 -- -16)
Utah,658 (200 -- 7959),Unsure,1.1 (0.86 -- 1.9),0.014 (-0.038 -- 0.22),50 (3.1 -- -18)
Vermont,0 (0 -- 46),Likely decreasing,0.66 (0.025 -- 2),-0.099 (-0.35 -- 0.24),-7 (2.9 -- -2)
Virgin Islands,0 (0 -- 1),Likely decreasing,0.2 (1e-04 -- 2.1),-0.26 (-0.4 -- 0.27),-2.6 (2.6 -- -1.8)
Virginia,2664 (53 -- 16815),Unsure,0.94 (0.17 -- 1.3),-0.016 (-0.27 -- 0.085),-44 (8.2 -- -2.5)
Washington,1125 (360 -- 4560),Unsure,0.99 (0.72 -- 1.3),-0.0031 (-0.08 -- 0.088),-220 (7.9 -- -8.6)
West Virginia,31 (1 -- 435),Likely decreasing,0.89 (0.48 -- 1.5),-0.031 (-0.16 -- 0.12),-22 (5.6 -- -4.4)
Wisconsin,173 (30 -- 702),Likely decreasing,0.83 (0.53 -- 1.1),-0.047 (-0.14 -- 0.035),-15 (20 -- -4.9)
Wyoming,0 (0 -- 52),Unsure,0.57 (0.011 -- 1.5),-0.13 (-0.37 -- 0.14),-5.4 (4.8 -- -1.9)
