Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Massachusetts,56398 (1769 -- 1876790),Unsure,0.91 (0.26 -- 2.4),-0.025 (-0.24 -- 0.33),-27 (2.1 -- -2.9)
Michigan,195 (0 -- 72455),Unsure,0.31 (0.0089 -- 3),-0.22 (-0.37 -- 0.47),-3.2 (1.5 -- -1.9)
Minnesota,2413 (273 -- 27261),Unsure,0.8 (0.37 -- 1.6),-0.056 (-0.2 -- 0.14),-12 (4.9 -- -3.5)
Mississippi,3119 (100 -- 23997),Unsure,0.93 (0.28 -- 1.3),-0.019 (-0.23 -- 0.085),-37 (8.2 -- -3)
Missouri,2087 (24 -- 70514),Unsure,0.82 (0.12 -- 2.5),-0.049 (-0.3 -- 0.34),-14 (2 -- -2.3)
Montana,0 (0 -- 28),Likely decreasing,0.3 (0.00076 -- 2),-0.22 (-0.39 -- 0.24),-3.1 (2.9 -- -1.8)
Nebraska,1230 (48 -- 22285),Unsure,1.1 (0.41 -- 2.2),0.02 (-0.18 -- 0.29),34 (2.4 -- -3.9)
Nevada,2069 (118 -- 32203),Unsure,1 (0.47 -- 2),0.0059 (-0.16 -- 0.25),120 (2.7 -- -4.3)
New Hampshire,1892 (32 -- 16928),Unsure,1.1 (0.33 -- 1.7),0.019 (-0.21 -- 0.17),36 (4.2 -- -3.3)
New Jersey,14107 (360 -- 692353),Unsure,0.73 (0.14 -- 2.8),-0.078 (-0.29 -- 0.42),-8.8 (1.7 -- -2.4)
New Mexico,2247 (102 -- 20170),Unsure,0.97 (0.34 -- 1.7),-0.0077 (-0.21 -- 0.18),-91 (3.8 -- -3.4)
New York,419060000 (4328660 -- NA),Unsure,3.8 (0.94 -- 9.3),0.62 (-0.018 -- 1.6),1.1 (0.44 -- -39)
North Carolina,3285 (19 -- 36760),Unsure,0.87 (0.056 -- 1.6),-0.036 (-0.32 -- 0.15),-19 (4.8 -- -2.1)
North Dakota,241 (1 -- 3511),Unsure,0.99 (0.19 -- 1.9),-0.0032 (-0.27 -- 0.21),-210 (3.3 -- -2.6)
Northern Mariana Islands,0 (0 -- 66),Likely decreasing,0.38 (8e-04 -- 2.9),-0.19 (-0.39 -- 0.45),-3.6 (1.5 -- -1.8)
Ohio,16171 (2064 -- 202004),Unsure,0.98 (0.55 -- 1.8),-0.0045 (-0.13 -- 0.2),-150 (3.5 -- -5.2)
Oklahoma,66 (0 -- 1806),Unsure,0.59 (0.11 -- 1.4),-0.12 (-0.31 -- 0.1),-5.7 (6.9 -- -2.3)
Oregon,87 (0 -- 1338),Unsure,0.75 (0.19 -- 1.4),-0.071 (-0.27 -- 0.1),-9.7 (6.9 -- -2.6)
Pennsylvania,2835 (23 -- 167215),Unsure,0.54 (0.06 -- 1.8),-0.14 (-0.33 -- 0.2),-5.1 (3.5 -- -2.1)
Puerto Rico,215 (9 -- 2278),Unsure,0.9 (0.37 -- 1.6),-0.028 (-0.2 -- 0.15),-25 (4.5 -- -3.5)
Rhode Island,4 (0 -- 8134),Unsure,0.27 (0.0033 -- 2.3),-0.23 (-0.38 -- 0.32),-3 (2.2 -- -1.8)
South Carolina,605 (7 -- 8961),Unsure,0.76 (0.18 -- 1.4),-0.068 (-0.27 -- 0.099),-10 (7 -- -2.5)
South Dakota,251 (0 -- 4115),Unsure,0.92 (0.1 -- 1.5),-0.021 (-0.31 -- 0.14),-33 (5 -- -2.3)
Tennessee,1321 (134 -- 14320),Unsure,1 (0.51 -- 1.6),-0.0012 (-0.15 -- 0.17),-570 (4.2 -- -4.7)
Texas,11655 (489 -- 123499),Unsure,0.91 (0.27 -- 1.7),-0.026 (-0.23 -- 0.18),-27 (3.8 -- -3)
US,157491 (16300 -- 1698540),Unsure,0.83 (0.29 -- 2),-0.05 (-0.23 -- 0.25),-14 (2.8 -- -3)
Utah,300 (4 -- 2737),Unsure,0.97 (0.28 -- 1.5),-0.0083 (-0.23 -- 0.14),-83 (5.1 -- -3)
Vermont,1 (0 -- 160),Likely decreasing,0.55 (0.038 -- 1.6),-0.13 (-0.35 -- 0.16),-5.2 (4.3 -- -2)
Virgin Islands,5 (0 -- 600),Unsure,0.81 (0.047 -- 2.2),-0.054 (-0.34 -- 0.31),-13 (2.3 -- -2.1)
Virginia,840 (15 -- 17187),Unsure,0.66 (0.15 -- 1.5),-0.099 (-0.29 -- 0.14),-7 (5 -- -2.4)
Washington,355 (15 -- 3442),Unsure,0.67 (0.19 -- 1.2),-0.096 (-0.27 -- 0.064),-7.3 (11 -- -2.6)
West Virginia,291 (3 -- 6345),Unsure,0.96 (0.26 -- 2.1),-0.011 (-0.24 -- 0.27),-61 (2.6 -- -2.9)
Wisconsin,2665 (217 -- 31814),Unsure,0.94 (0.48 -- 1.5),-0.017 (-0.16 -- 0.13),-42 (5.5 -- -4.4)
Wyoming,474 (0 -- 356060),Unsure,1.7 (0.33 -- 7.9),0.17 (-0.21 -- 1.4),4 (0.51 -- -3.2)
