date,confirm,region
2020-11-23,1574,Alabama
2020-11-24,2785,Alabama
2020-11-25,2453,Alabama
2020-11-26,2639,Alabama
2020-11-27,917,Alabama
2020-11-28,2119,Alabama
2020-11-29,2236,Alabama
2020-11-30,2295,Alabama
2020-12-01,3376,Alabama
2020-12-02,3928,Alabama
2020-12-03,3531,Alabama
2020-12-04,3840,Alabama
2020-12-05,3390,Alabama
2020-09-07,35,Alaska
2020-09-08,34,Alaska
2020-09-09,65,Alaska
2020-09-10,115,Alaska
2020-09-11,97,Alaska
2020-09-12,104,Alaska
2020-09-13,62,Alaska
2020-09-14,77,Alaska
2020-09-15,44,Alaska
2020-09-16,52,Alaska
2020-09-17,112,Alaska
2020-09-18,111,Alaska
2020-09-19,96,Alaska
2020-09-20,108,Alaska
2020-09-21,71,Alaska
2020-09-22,60,Alaska
2020-09-23,77,Alaska
2020-09-24,143,Alaska
2020-09-25,127,Alaska
2020-09-26,119,Alaska
2020-09-27,112,Alaska
2020-09-28,117,Alaska
2020-09-29,122,Alaska
2020-09-30,106,Alaska
2020-10-01,140,Alaska
2020-10-02,144,Alaska
2020-10-03,141,Alaska
2020-10-04,143,Alaska
2020-10-05,199,Alaska
2020-10-06,151,Alaska
2020-10-07,122,Alaska
2020-10-08,140,Alaska
2020-10-09,189,Alaska
2020-10-10,233,Alaska
2020-10-11,250,Alaska
2020-10-12,196,Alaska
2020-10-13,159,Alaska
2020-10-14,168,Alaska
2020-10-15,170,Alaska
2020-10-16,224,Alaska
2020-10-17,210,Alaska
2020-10-18,214,Alaska
2020-10-19,204,Alaska
2020-10-20,233,Alaska
2020-10-21,224,Alaska
2020-10-22,237,Alaska
2020-10-23,252,Alaska
2020-10-24,357,Alaska
2020-10-25,525,Alaska
2020-10-26,347,Alaska
2020-10-27,381,Alaska
2020-10-28,357,Alaska
2020-10-29,367,Alaska
2020-10-30,386,Alaska
2020-10-31,447,Alaska
2020-11-01,350,Alaska
2020-11-02,352,Alaska
2020-11-03,391,Alaska
2020-11-04,412,Alaska
2020-11-05,314,Alaska
2020-11-06,525,Alaska
2020-11-07,607,Alaska
2020-11-08,520,Alaska
2020-11-09,474,Alaska
2020-11-10,532,Alaska
2020-11-11,499,Alaska
2020-11-12,481,Alaska
2020-11-13,593,Alaska
2020-11-14,748,Alaska
2020-11-15,661,Alaska
2020-11-16,585,Alaska
2020-11-17,642,Alaska
2020-11-18,547,Alaska
2020-11-19,493,Alaska
2020-11-20,463,Alaska
2020-11-21,680,Alaska
2020-11-22,549,Alaska
2020-11-23,500,Alaska
2020-11-24,590,Alaska
2020-11-25,680,Alaska
2020-11-26,559,Alaska
2020-11-27,674,Alaska
2020-11-28,668,Alaska
2020-11-29,621,Alaska
2020-11-30,511,Alaska
2020-12-01,539,Alaska
2020-12-02,687,Alaska
2020-12-03,761,Alaska
2020-12-04,762,Alaska
2020-12-05,946,Alaska
2020-09-07,197,Arizona
2020-09-08,81,Arizona
2020-09-09,496,Arizona
2020-09-10,461,Arizona
2020-09-11,521,Arizona
2020-09-12,605,Arizona
2020-09-13,384,Arizona
2020-09-14,213,Arizona
2020-09-15,484,Arizona
2020-09-16,698,Arizona
2020-09-17,1753,Arizona
2020-09-18,1282,Arizona
2020-09-19,609,Arizona
2020-09-20,470,Arizona
2020-09-21,230,Arizona
2020-09-22,595,Arizona
2020-09-23,438,Arizona
2020-09-24,568,Arizona
2020-09-25,515,Arizona
2020-09-26,459,Arizona
2020-09-27,411,Arizona
2020-09-28,273,Arizona
2020-09-29,674,Arizona
2020-09-30,323,Arizona
2020-10-01,705,Arizona
2020-10-02,551,Arizona
2020-10-03,636,Arizona
2020-10-04,355,Arizona
2020-10-05,316,Arizona
2020-10-06,864,Arizona
2020-10-07,604,Arizona
2020-10-08,863,Arizona
2020-10-09,683,Arizona
2020-10-10,894,Arizona
2020-10-11,597,Arizona
2020-10-12,475,Arizona
2020-10-13,684,Arizona
2020-10-14,901,Arizona
2020-10-15,1113,Arizona
2020-10-16,738,Arizona
2020-10-17,973,Arizona
2020-10-18,690,Arizona
2020-10-19,748,Arizona
2020-10-20,1040,Arizona
2020-10-21,975,Arizona
2020-10-22,994,Arizona
2020-10-23,976,Arizona
2020-10-24,890,Arizona
2020-10-25,1391,Arizona
2020-10-26,801,Arizona
2020-10-27,1158,Arizona
2020-10-28,1043,Arizona
2020-10-29,1315,Arizona
2020-10-30,1565,Arizona
2020-10-31,1901,Arizona
2020-11-01,1527,Arizona
2020-11-02,666,Arizona
2020-11-03,1679,Arizona
2020-11-04,815,Arizona
2020-11-05,2135,Arizona
2020-11-06,1996,Arizona
2020-11-07,2620,Arizona
2020-11-08,1880,Arizona
2020-11-09,435,Arizona
2020-11-10,3434,Arizona
2020-11-11,2030,Arizona
2020-11-12,1399,Arizona
2020-11-13,3015,Arizona
2020-11-14,3476,Arizona
2020-11-15,2383,Arizona
2020-11-16,1476,Arizona
2020-11-17,2984,Arizona
2020-11-18,3206,Arizona
2020-11-19,4123,Arizona
2020-11-20,4471,Arizona
2020-11-21,3638,Arizona
2020-11-22,4331,Arizona
2020-11-23,2659,Arizona
2020-11-24,4544,Arizona
2020-11-25,3982,Arizona
2020-11-26,3474,Arizona
2020-11-27,4314,Arizona
2020-11-28,4136,Arizona
2020-11-29,3221,Arizona
2020-11-30,822,Arizona
2020-12-01,10322,Arizona
2020-12-02,3840,Arizona
2020-12-03,5442,Arizona
2020-12-04,5680,Arizona
2020-12-05,6799,Arizona
2020-09-07,350,Arkansas
2020-09-08,294,Arkansas
2020-09-09,385,Arkansas
2020-09-10,398,Arkansas
2020-09-11,1107,Arkansas
2020-09-12,1799,Arkansas
2020-09-13,509,Arkansas
2020-09-14,408,Arkansas
2020-09-15,870,Arkansas
2020-09-16,722,Arkansas
2020-09-17,992,Arkansas
2020-09-18,871,Arkansas
2020-09-19,1078,Arkansas
2020-09-20,563,Arkansas
2020-09-21,641,Arkansas
2020-09-22,617,Arkansas
2020-09-23,982,Arkansas
2020-09-24,1086,Arkansas
2020-09-25,897,Arkansas
2020-09-26,809,Arkansas
2020-09-27,487,Arkansas
2020-09-28,807,Arkansas
2020-09-29,706,Arkansas
2020-09-30,942,Arkansas
2020-10-01,1124,Arkansas
2020-10-02,958,Arkansas
2020-10-03,746,Arkansas
2020-10-04,488,Arkansas
2020-10-05,417,Arkansas
2020-10-06,641,Arkansas
2020-10-07,809,Arkansas
2020-10-08,1265,Arkansas
2020-10-09,1167,Arkansas
2020-10-10,908,Arkansas
2020-10-11,613,Arkansas
2020-10-12,654,Arkansas
2020-10-13,680,Arkansas
2020-10-14,1079,Arkansas
2020-10-15,1278,Arkansas
2020-10-16,1015,Arkansas
2020-10-17,883,Arkansas
2020-10-18,644,Arkansas
2020-10-19,531,Arkansas
2020-10-20,844,Arkansas
2020-10-21,1155,Arkansas
2020-10-22,1202,Arkansas
2020-10-23,1337,Arkansas
2020-10-24,1183,Arkansas
2020-10-25,797,Arkansas
2020-10-26,612,Arkansas
2020-10-27,952,Arkansas
2020-10-28,961,Arkansas
2020-10-29,1072,Arkansas
2020-10-30,1162,Arkansas
2020-10-31,1316,Arkansas
2020-11-01,867,Arkansas
2020-11-02,584,Arkansas
2020-11-03,878,Arkansas
2020-11-04,1293,Arkansas
2020-11-05,1548,Arkansas
2020-11-06,1870,Arkansas
2020-11-07,1598,Arkansas
2020-11-08,1038,Arkansas
2020-11-09,945,Arkansas
2020-11-10,1424,Arkansas
2020-11-11,1962,Arkansas
2020-11-12,1809,Arkansas
2020-11-13,2312,Arkansas
2020-11-14,1848,Arkansas
2020-11-15,874,Arkansas
2020-11-16,1308,Arkansas
2020-11-17,1554,Arkansas
2020-11-18,1715,Arkansas
2020-11-19,2238,Arkansas
2020-11-20,2061,Arkansas
2020-11-21,1905,Arkansas
2020-11-22,1352,Arkansas
2020-11-23,1017,Arkansas
2020-11-24,2122,Arkansas
2020-11-25,1965,Arkansas
2020-11-26,2348,Arkansas
2020-11-27,1052,Arkansas
2020-11-28,1349,Arkansas
2020-11-29,1221,Arkansas
2020-11-30,1112,Arkansas
2020-12-01,1950,Arkansas
2020-12-02,2212,Arkansas
2020-12-03,2789,Arkansas
2020-12-04,2827,Arkansas
2020-12-05,2245,Arkansas
2020-09-07,2109,California
2020-09-08,3379,California
2020-09-09,2946,California
2020-09-10,3671,California
2020-09-11,3944,California
2020-09-12,4028,California
2020-09-13,2795,California
2020-09-14,3406,California
2020-09-15,3070,California
2020-09-16,3117,California
2020-09-17,3716,California
2020-09-18,4454,California
2020-09-19,3822,California
2020-09-20,2855,California
2020-09-21,3928,California
2020-09-22,2969,California
2020-09-23,3371,California
2020-09-24,3080,California
2020-09-25,4144,California
2020-09-26,3791,California
2020-09-27,2439,California
2020-09-28,2821,California
2020-09-29,2943,California
2020-09-30,3461,California
2020-10-01,3090,California
2020-10-02,3808,California
2020-10-03,3508,California
2020-10-04,3192,California
2020-10-05,2794,California
2020-10-06,2695,California
2020-10-07,3726,California
2020-10-08,3342,California
2020-10-09,3806,California
2020-10-10,3334,California
2020-10-11,2780,California
2020-10-12,2723,California
2020-10-13,3397,California
2020-10-14,3894,California
2020-10-15,2944,California
2020-10-16,3105,California
2020-10-17,2361,California
2020-10-18,2078,California
2020-10-19,3953,California
2020-10-20,4101,California
2020-10-21,3193,California
2020-10-22,6425,California
2020-10-23,5435,California
2020-10-24,4885,California
2020-10-25,2912,California
2020-10-26,3842,California
2020-10-27,4450,California
2020-10-28,4388,California
2020-10-29,4372,California
2020-10-30,4380,California
2020-10-31,4115,California
2020-11-01,3735,California
2020-11-02,4533,California
2020-11-03,4990,California
2020-11-04,5519,California
2020-11-05,5934,California
2020-11-06,6357,California
2020-11-07,6151,California
2020-11-08,3351,California
2020-11-09,8584,California
2020-11-10,8135,California
2020-11-11,6143,California
2020-11-12,8541,California
2020-11-13,9450,California
2020-11-14,9501,California
2020-11-15,9028,California
2020-11-16,9595,California
2020-11-17,10595,California
2020-11-18,11755,California
2020-11-19,13134,California
2020-11-20,12576,California
2020-11-21,15685,California
2020-11-22,9089,California
2020-11-23,13695,California
2020-11-24,16990,California
2020-11-25,15731,California
2020-11-26,10862,California
2020-11-27,13774,California
2020-11-28,15048,California
2020-11-29,14831,California
2020-11-30,14809,California
2020-12-01,15778,California
2020-12-02,19140,California
2020-12-03,21368,California
2020-12-04,23757,California
2020-12-05,27634,California
2020-09-07,213,Colorado
2020-09-08,187,Colorado
2020-09-09,240,Colorado
2020-09-10,264,Colorado
2020-09-11,307,Colorado
2020-09-12,414,Colorado
2020-09-13,417,Colorado
2020-09-14,374,Colorado
2020-09-15,412,Colorado
2020-09-16,587,Colorado
2020-09-17,459,Colorado
2020-09-18,605,Colorado
2020-09-19,606,Colorado
2020-09-20,501,Colorado
2020-09-21,542,Colorado
2020-09-22,654,Colorado
2020-09-23,616,Colorado
2020-09-24,548,Colorado
2020-09-25,709,Colorado
2020-09-26,584,Colorado
2020-09-27,569,Colorado
2020-09-28,411,Colorado
2020-09-29,535,Colorado
2020-09-30,511,Colorado
2020-10-01,682,Colorado
2020-10-02,680,Colorado
2020-10-03,657,Colorado
2020-10-04,521,Colorado
2020-10-05,461,Colorado
2020-10-06,654,Colorado
2020-10-07,731,Colorado
2020-10-08,863,Colorado
2020-10-09,834,Colorado
2020-10-10,1023,Colorado
2020-10-11,819,Colorado
2020-10-12,576,Colorado
2020-10-13,1048,Colorado
2020-10-14,692,Colorado
2020-10-15,1141,Colorado
2020-10-16,1312,Colorado
2020-10-17,1139,Colorado
2020-10-18,933,Colorado
2020-10-19,1072,Colorado
2020-10-20,1208,Colorado
2020-10-21,1267,Colorado
2020-10-22,1373,Colorado
2020-10-23,1350,Colorado
2020-10-24,1828,Colorado
2020-10-25,1689,Colorado
2020-10-26,2211,Colorado
2020-10-27,1433,Colorado
2020-10-28,1475,Colorado
2020-10-29,1806,Colorado
2020-10-30,2412,Colorado
2020-10-31,2924,Colorado
2020-11-01,2560,Colorado
2020-11-02,2237,Colorado
2020-11-03,2562,Colorado
2020-11-04,2928,Colorado
2020-11-05,3369,Colorado
2020-11-06,3463,Colorado
2020-11-07,3498,Colorado
2020-11-08,3017,Colorado
2020-11-09,3553,Colorado
2020-11-10,3890,Colorado
2020-11-11,3975,Colorado
2020-11-12,5197,Colorado
2020-11-13,6439,Colorado
2020-11-14,5196,Colorado
2020-11-15,4183,Colorado
2020-11-16,4296,Colorado
2020-11-17,4331,Colorado
2020-11-18,4650,Colorado
2020-11-19,6107,Colorado
2020-11-20,5765,Colorado
2020-11-21,6113,Colorado
2020-11-22,3921,Colorado
2020-11-23,3689,Colorado
2020-11-24,4150,Colorado
2020-11-25,4191,Colorado
2020-11-26,6053,Colorado
2020-11-27,4270,Colorado
2020-11-28,4330,Colorado
2020-11-29,3489,Colorado
2020-11-30,4133,Colorado
2020-12-01,4405,Colorado
2020-12-02,3862,Colorado
2020-12-03,6037,Colorado
2020-12-04,5013,Colorado
2020-12-05,5125,Colorado
2020-09-07,0,Connecticut
2020-09-08,417,Connecticut
2020-09-09,89,Connecticut
2020-09-10,222,Connecticut
2020-09-11,233,Connecticut
2020-09-12,0,Connecticut
2020-09-13,0,Connecticut
2020-09-14,569,Connecticut
2020-09-15,136,Connecticut
2020-09-16,135,Connecticut
2020-09-17,220,Connecticut
2020-09-18,141,Connecticut
2020-09-19,0,Connecticut
2020-09-20,0,Connecticut
2020-09-21,497,Connecticut
2020-09-22,136,Connecticut
2020-09-23,155,Connecticut
2020-09-24,157,Connecticut
2020-09-25,115,Connecticut
2020-09-26,0,Connecticut
2020-09-27,0,Connecticut
2020-09-28,560,Connecticut
2020-09-29,182,Connecticut
2020-09-30,221,Connecticut
2020-10-01,192,Connecticut
2020-10-02,555,Connecticut
2020-10-03,0,Connecticut
2020-10-04,0,Connecticut
2020-10-05,823,Connecticut
2020-10-06,121,Connecticut
2020-10-07,123,Connecticut
2020-10-08,384,Connecticut
2020-10-09,290,Connecticut
2020-10-10,0,Connecticut
2020-10-11,0,Connecticut
2020-10-12,1339,Connecticut
2020-10-13,320,Connecticut
2020-10-14,164,Connecticut
2020-10-15,167,Connecticut
2020-10-16,802,Connecticut
2020-10-17,0,Connecticut
2020-10-18,0,Connecticut
2020-10-19,1191,Connecticut
2020-10-20,434,Connecticut
2020-10-21,416,Connecticut
2020-10-22,502,Connecticut
2020-10-23,679,Connecticut
2020-10-24,0,Connecticut
2020-10-25,0,Connecticut
2020-10-26,2047,Connecticut
2020-10-27,538,Connecticut
2020-10-28,490,Connecticut
2020-10-29,1319,Connecticut
2020-10-30,761,Connecticut
2020-10-31,0,Connecticut
2020-11-01,0,Connecticut
2020-11-02,2651,Connecticut
2020-11-03,985,Connecticut
2020-11-04,530,Connecticut
2020-11-05,1687,Connecticut
2020-11-06,1065,Connecticut
2020-11-07,0,Connecticut
2020-11-08,0,Connecticut
2020-11-09,3307,Connecticut
2020-11-10,1521,Connecticut
2020-11-11,1788,Connecticut
2020-11-12,1158,Connecticut
2020-11-13,2746,Connecticut
2020-11-14,0,Connecticut
2020-11-15,0,Connecticut
2020-11-16,4639,Connecticut
2020-11-17,1702,Connecticut
2020-11-18,2042,Connecticut
2020-11-19,2353,Connecticut
2020-11-20,2088,Connecticut
2020-11-21,0,Connecticut
2020-11-22,0,Connecticut
2020-11-23,5271,Connecticut
2020-11-24,540,Connecticut
2020-11-25,1872,Connecticut
2020-11-26,0,Connecticut
2020-11-27,3429,Connecticut
2020-11-28,0,Connecticut
2020-11-29,0,Connecticut
2020-11-30,4714,Connecticut
2020-12-01,1459,Connecticut
2020-12-02,2672,Connecticut
2020-12-03,4751,Connecticut
2020-12-04,1538,Connecticut
2020-12-05,0,Connecticut
2020-09-07,206,Delaware
2020-09-08,59,Delaware
2020-09-09,0,Delaware
2020-09-10,158,Delaware
2020-09-11,93,Delaware
2020-09-12,167,Delaware
2020-09-13,123,Delaware
2020-09-14,88,Delaware
2020-09-15,200,Delaware
2020-09-16,97,Delaware
2020-09-17,84,Delaware
2020-09-18,48,Delaware
2020-09-19,83,Delaware
2020-09-20,117,Delaware
2020-09-21,101,Delaware
2020-09-22,94,Delaware
2020-09-23,69,Delaware
2020-09-24,117,Delaware
2020-09-25,138,Delaware
2020-09-26,71,Delaware
2020-09-27,104,Delaware
2020-09-28,129,Delaware
2020-09-29,142,Delaware
2020-09-30,82,Delaware
2020-10-01,174,Delaware
2020-10-02,150,Delaware
2020-10-03,188,Delaware
2020-10-04,118,Delaware
2020-10-05,120,Delaware
2020-10-06,103,Delaware
2020-10-07,84,Delaware
2020-10-08,132,Delaware
2020-10-09,145,Delaware
2020-10-10,171,Delaware
2020-10-11,132,Delaware
2020-10-12,159,Delaware
2020-10-13,105,Delaware
2020-10-14,71,Delaware
2020-10-15,95,Delaware
2020-10-16,164,Delaware
2020-10-17,218,Delaware
2020-10-18,151,Delaware
2020-10-19,103,Delaware
2020-10-20,129,Delaware
2020-10-21,50,Delaware
2020-10-22,153,Delaware
2020-10-23,159,Delaware
2020-10-24,160,Delaware
2020-10-25,114,Delaware
2020-10-26,207,Delaware
2020-10-27,81,Delaware
2020-10-28,143,Delaware
2020-10-29,161,Delaware
2020-10-30,198,Delaware
2020-10-31,200,Delaware
2020-11-01,175,Delaware
2020-11-02,185,Delaware
2020-11-03,115,Delaware
2020-11-04,108,Delaware
2020-11-05,219,Delaware
2020-11-06,282,Delaware
2020-11-07,223,Delaware
2020-11-08,345,Delaware
2020-11-09,305,Delaware
2020-11-10,204,Delaware
2020-11-11,230,Delaware
2020-11-12,204,Delaware
2020-11-13,470,Delaware
2020-11-14,379,Delaware
2020-11-15,408,Delaware
2020-11-16,397,Delaware
2020-11-17,352,Delaware
2020-11-18,203,Delaware
2020-11-19,398,Delaware
2020-11-20,663,Delaware
2020-11-21,505,Delaware
2020-11-22,487,Delaware
2020-11-23,403,Delaware
2020-11-24,453,Delaware
2020-11-25,331,Delaware
2020-11-26,584,Delaware
2020-11-27,591,Delaware
2020-11-28,500,Delaware
2020-11-29,581,Delaware
2020-11-30,403,Delaware
2020-12-01,689,Delaware
2020-12-02,355,Delaware
2020-12-03,758,Delaware
2020-12-04,942,Delaware
2020-12-05,698,Delaware
2020-09-07,36,District of Columbia
2020-09-08,47,District of Columbia
2020-09-09,25,District of Columbia
2020-09-10,25,District of Columbia
2020-09-11,81,District of Columbia
2020-09-12,0,District of Columbia
2020-09-13,99,District of Columbia
2020-09-14,30,District of Columbia
2020-09-15,65,District of Columbia
2020-09-16,56,District of Columbia
2020-09-17,47,District of Columbia
2020-09-18,62,District of Columbia
2020-09-19,50,District of Columbia
2020-09-20,53,District of Columbia
2020-09-21,23,District of Columbia
2020-09-22,43,District of Columbia
2020-09-23,29,District of Columbia
2020-09-24,56,District of Columbia
2020-09-25,57,District of Columbia
2020-09-26,52,District of Columbia
2020-09-27,35,District of Columbia
2020-09-28,14,District of Columbia
2020-09-29,36,District of Columbia
2020-09-30,26,District of Columbia
2020-10-01,32,District of Columbia
2020-10-02,65,District of Columbia
2020-10-03,50,District of Columbia
2020-10-04,46,District of Columbia
2020-10-05,28,District of Columbia
2020-10-06,105,District of Columbia
2020-10-07,0,District of Columbia
2020-10-08,113,District of Columbia
2020-10-09,78,District of Columbia
2020-10-10,75,District of Columbia
2020-10-11,66,District of Columbia
2020-10-12,38,District of Columbia
2020-10-13,46,District of Columbia
2020-10-14,64,District of Columbia
2020-10-15,34,District of Columbia
2020-10-16,89,District of Columbia
2020-10-17,79,District of Columbia
2020-10-18,36,District of Columbia
2020-10-19,25,District of Columbia
2020-10-20,50,District of Columbia
2020-10-21,53,District of Columbia
2020-10-22,39,District of Columbia
2020-10-23,72,District of Columbia
2020-10-24,97,District of Columbia
2020-10-25,61,District of Columbia
2020-10-26,45,District of Columbia
2020-10-27,94,District of Columbia
2020-10-28,67,District of Columbia
2020-10-29,101,District of Columbia
2020-10-30,70,District of Columbia
2020-10-31,122,District of Columbia
2020-11-01,103,District of Columbia
2020-11-02,69,District of Columbia
2020-11-03,86,District of Columbia
2020-11-04,77,District of Columbia
2020-11-05,81,District of Columbia
2020-11-06,110,District of Columbia
2020-11-07,99,District of Columbia
2020-11-08,110,District of Columbia
2020-11-09,86,District of Columbia
2020-11-10,86,District of Columbia
2020-11-11,206,District of Columbia
2020-11-12,128,District of Columbia
2020-11-13,159,District of Columbia
2020-11-14,148,District of Columbia
2020-11-15,163,District of Columbia
2020-11-16,87,District of Columbia
2020-11-17,245,District of Columbia
2020-11-18,156,District of Columbia
2020-11-19,213,District of Columbia
2020-11-20,130,District of Columbia
2020-11-21,153,District of Columbia
2020-11-22,190,District of Columbia
2020-11-23,139,District of Columbia
2020-11-24,119,District of Columbia
2020-11-25,107,District of Columbia
2020-11-26,220,District of Columbia
2020-11-27,201,District of Columbia
2020-11-28,371,District of Columbia
2020-11-29,140,District of Columbia
2020-11-30,104,District of Columbia
2020-12-01,133,District of Columbia
2020-12-02,157,District of Columbia
2020-12-03,322,District of Columbia
2020-12-04,316,District of Columbia
2020-12-05,392,District of Columbia
2020-09-07,1838,Florida
2020-09-08,1823,Florida
2020-09-09,2167,Florida
2020-09-10,2472,Florida
2020-09-11,3650,Florida
2020-09-12,3190,Florida
2020-09-13,2423,Florida
2020-09-14,1736,Florida
2020-09-15,3116,Florida
2020-09-16,2355,Florida
2020-09-17,3255,Florida
2020-09-18,3204,Florida
2020-09-19,3573,Florida
2020-09-20,2521,Florida
2020-09-21,1685,Florida
2020-09-22,2470,Florida
2020-09-23,2590,Florida
2020-09-24,2541,Florida
2020-09-25,2847,Florida
2020-09-26,2795,Florida
2020-09-27,1882,Florida
2020-09-28,738,Florida
2020-09-29,3266,Florida
2020-09-30,1948,Florida
2020-10-01,2628,Florida
2020-10-02,2660,Florida
2020-10-03,2787,Florida
2020-10-04,1868,Florida
2020-10-05,1415,Florida
2020-10-06,2251,Florida
2020-10-07,2582,Florida
2020-10-08,3306,Florida
2020-10-09,2908,Florida
2020-10-10,0,Florida
2020-10-11,5570,Florida
2020-10-12,1533,Florida
2020-10-13,2725,Florida
2020-10-14,2883,Florida
2020-10-15,3356,Florida
2020-10-16,3449,Florida
2020-10-17,4044,Florida
2020-10-18,2539,Florida
2020-10-19,1707,Florida
2020-10-20,3662,Florida
2020-10-21,2144,Florida
2020-10-22,5558,Florida
2020-10-23,3689,Florida
2020-10-24,4471,Florida
2020-10-25,2385,Florida
2020-10-26,3377,Florida
2020-10-27,4298,Florida
2020-10-28,4115,Florida
2020-10-29,4198,Florida
2020-10-30,5592,Florida
2020-10-31,2331,Florida
2020-11-01,4865,Florida
2020-11-02,4651,Florida
2020-11-03,4637,Florida
2020-11-04,4423,Florida
2020-11-05,6257,Florida
2020-11-06,5245,Florida
2020-11-07,4452,Florida
2020-11-08,6820,Florida
2020-11-09,3924,Florida
2020-11-10,4353,Florida
2020-11-11,5838,Florida
2020-11-12,5607,Florida
2020-11-13,6933,Florida
2020-11-14,4544,Florida
2020-11-15,10105,Florida
2020-11-16,4663,Florida
2020-11-17,7459,Florida
2020-11-18,7925,Florida
2020-11-19,9085,Florida
2020-11-20,9085,Florida
2020-11-21,8409,Florida
2020-11-22,6587,Florida
2020-11-23,6331,Florida
2020-11-24,8555,Florida
2020-11-25,8376,Florida
2020-11-26,0,Florida
2020-11-27,17344,Florida
2020-11-28,6277,Florida
2020-11-29,7363,Florida
2020-11-30,6659,Florida
2020-12-01,8847,Florida
2020-12-02,9994,Florida
2020-12-03,10870,Florida
2020-12-04,10177,Florida
2020-12-05,10431,Florida
2020-09-07,608,Georgia
2020-09-08,1543,Georgia
2020-09-09,1950,Georgia
2020-09-10,1823,Georgia
2020-09-11,1658,Georgia
2020-09-12,2124,Georgia
2020-09-13,1409,Georgia
2020-09-14,1023,Georgia
2020-09-15,1657,Georgia
2020-09-16,2062,Georgia
2020-09-17,1847,Georgia
2020-09-18,1951,Georgia
2020-09-19,2167,Georgia
2020-09-20,1134,Georgia
2020-09-21,1184,Georgia
2020-09-22,955,Georgia
2020-09-23,1867,Georgia
2020-09-24,1537,Georgia
2020-09-25,816,Georgia
2020-09-26,1359,Georgia
2020-09-27,812,Georgia
2020-09-28,596,Georgia
2020-09-29,1025,Georgia
2020-09-30,1720,Georgia
2020-10-01,1333,Georgia
2020-10-02,1275,Georgia
2020-10-03,1535,Georgia
2020-10-04,756,Georgia
2020-10-05,789,Georgia
2020-10-06,936,Georgia
2020-10-07,1492,Georgia
2020-10-08,1265,Georgia
2020-10-09,1625,Georgia
2020-10-10,1237,Georgia
2020-10-11,1140,Georgia
2020-10-12,902,Georgia
2020-10-13,993,Georgia
2020-10-14,1297,Georgia
2020-10-15,1640,Georgia
2020-10-16,1609,Georgia
2020-10-17,1534,Georgia
2020-10-18,1174,Georgia
2020-10-19,752,Georgia
2020-10-20,1128,Georgia
2020-10-21,1312,Georgia
2020-10-22,1785,Georgia
2020-10-23,2224,Georgia
2020-10-24,1846,Georgia
2020-10-25,1318,Georgia
2020-10-26,958,Georgia
2020-10-27,1491,Georgia
2020-10-28,1653,Georgia
2020-10-29,1823,Georgia
2020-10-30,1377,Georgia
2020-10-31,2565,Georgia
2020-11-01,1192,Georgia
2020-11-02,939,Georgia
2020-11-03,31605,Georgia
2020-11-04,2611,Georgia
2020-11-05,2488,Georgia
2020-11-06,2802,Georgia
2020-11-07,2610,Georgia
2020-11-08,1024,Georgia
2020-11-09,1272,Georgia
2020-11-10,4319,Georgia
2020-11-11,2242,Georgia
