region,estimate,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,metric,Expected change in daily cases
Maine,1.2 (0.88 -- 1.7),1.2,1.2,0.24,0.88,1.1,1.2,1.3,1.4,1.7,Effective reproduction no.,Likely increasing
Virgin Islands,1.2 (0.79 -- 1.8),1.2,1.2,0.38,0.79,1.1,1.1,1.3,1.4,1.8,Effective reproduction no.,Unsure
Alabama,1.1 (1 -- 1.2),1.1,1.1,0.076,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Arizona,1.1 (1 -- 1.2),1.1,1.1,0.068,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Connecticut,1.1 (0.93 -- 1.3),1.1,1.1,0.11,0.93,1,1.1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Delaware,1.1 (0.91 -- 1.2),1.1,1.1,0.1,0.91,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
District of Columbia,1.1 (0.94 -- 1.2),1.1,1.1,0.077,0.94,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Georgia,1.1 (0.96 -- 1.5),1.1,1.2,0.18,0.96,1.1,1.1,1.2,1.2,1.5,Effective reproduction no.,Likely increasing
Maryland,1.1 (0.89 -- 1.2),1.1,1.1,0.11,0.89,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Massachusetts,1.1 (1 -- 1.2),1.1,1.1,0.065,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Mississippi,1.1 (0.96 -- 1.2),1.1,1.1,0.076,0.96,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
New Hampshire,1.1 (0.84 -- 1.4),1.1,1.1,0.17,0.84,1,1.1,1.1,1.2,1.4,Effective reproduction no.,Likely increasing
North Carolina,1.1 (1 -- 1.2),1.1,1.1,0.07,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Oklahoma,1.1 (0.84 -- 1.5),1.1,1.1,0.22,0.84,0.96,1,1.1,1.2,1.5,Effective reproduction no.,Unsure
Pennsylvania,1.1 (0.97 -- 1.3),1.1,1.1,0.094,0.97,1.1,1.1,1.1,1.2,1.3,Effective reproduction no.,Increasing
Rhode Island,1.1 (0.91 -- 1.2),1.1,1.1,0.11,0.91,1,1.1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
South Carolina,1.1 (1 -- 1.3),1.1,1.2,0.089,1,1.1,1.1,1.2,1.2,1.3,Effective reproduction no.,Likely increasing
Tennessee,1.1 (1 -- 1.3),1.1,1.1,0.083,1,1.1,1.1,1.1,1.1,1.3,Effective reproduction no.,Increasing
US,1.1 (0.87 -- 1.2),1.1,1.1,0.098,0.87,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Virginia,1.1 (1 -- 1.2),1.1,1.1,0.059,1,1.1,1.1,1.1,1.1,1.2,Effective reproduction no.,Increasing
Arkansas,1 (0.95 -- 1.2),1,1.1,0.068,0.95,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Florida,1 (0.92 -- 1.2),1,1,0.08,0.92,1,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Hawaii,1 (0.91 -- 1.2),1,1,0.096,0.91,0.98,1,1,1.1,1.2,Effective reproduction no.,Unsure
Kansas,1 (0.73 -- 1.2),1,1,0.19,0.73,0.95,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Louisiana,1 (0.75 -- 1.3),1,1,0.19,0.75,0.91,0.98,1.1,1.1,1.3,Effective reproduction no.,Unsure
Nevada,1 (0.89 -- 1.1),1,1,0.08,0.89,0.97,1,1,1.1,1.1,Effective reproduction no.,Likely increasing
New Jersey,1 (0.86 -- 1.1),1,1,0.089,0.86,0.95,0.98,1,1.1,1.1,Effective reproduction no.,Unsure
New York,1 (0.77 -- 1.2),1,1,0.14,0.77,0.91,0.97,1,1.1,1.2,Effective reproduction no.,Likely increasing
Northern Mariana Islands,1 (0 -- 14),1,5,19,0,0,1,2,3,14,New confirmed cases by infection date,Unsure
Ohio,1 (0.91 -- 1.2),1,1,0.096,0.91,0.99,1,1.1,1.1,1.2,Effective reproduction no.,Likely increasing
Puerto Rico,1 (0.87 -- 1.3),1,1.1,0.12,0.87,1,1,1.1,1.1,1.3,Effective reproduction no.,Likely increasing
Texas,1 (0.86 -- 1.2),1,1,0.1,0.86,0.97,1,1,1.1,1.2,Effective reproduction no.,Unsure
Vermont,1 (0.74 -- 1.3),1,1,0.17,0.74,0.9,0.96,1,1.1,1.3,Effective reproduction no.,Unsure
Washington,1 (0.83 -- 1.3),1,1,0.15,0.83,0.95,1,1.1,1.1,1.3,Effective reproduction no.,Unsure
West Virginia,1 (0.87 -- 1.2),1,1,0.095,0.87,0.96,0.99,1,1.1,1.2,Effective reproduction no.,Likely increasing
Kentucky,0.99 (0.86 -- 1.1),0.99,0.98,0.068,0.86,0.94,0.97,1,1,1.1,Effective reproduction no.,Unsure
Northern Mariana Islands,0.99 (0.65 -- 1.6),0.99,1,0.36,0.65,0.89,0.95,1,1.1,1.6,Effective reproduction no.,Unsure
Indiana,0.97 (0.74 -- 1.2),0.97,0.96,0.12,0.74,0.89,0.94,1,1,1.2,Effective reproduction no.,Unsure
Alaska,0.96 (0.82 -- 1.1),0.96,0.95,0.077,0.82,0.91,0.94,0.97,0.99,1.1,Effective reproduction no.,Unsure
Idaho,0.96 (0.83 -- 1),0.96,0.95,0.066,0.83,0.92,0.95,0.97,0.99,1,Effective reproduction no.,Unsure
Missouri,0.96 (0.73 -- 1.2),0.96,0.95,0.15,0.73,0.87,0.93,0.98,1,1.2,Effective reproduction no.,Unsure
New Mexico,0.96 (0.78 -- 1.3),0.96,0.98,0.16,0.78,0.88,0.93,1,1.1,1.3,Effective reproduction no.,Unsure
Wisconsin,0.94 (0.77 -- 1.2),0.94,0.95,0.13,0.77,0.88,0.91,0.96,1,1.2,Effective reproduction no.,Unsure
Illinois,0.93 (0.66 -- 1.2),0.93,0.93,0.16,0.66,0.83,0.9,0.97,1,1.2,Effective reproduction no.,Unsure
Montana,0.93 (0.79 -- 1.1),0.93,0.94,0.11,0.79,0.88,0.91,0.95,0.98,1.1,Effective reproduction no.,Unsure
Utah,0.93 (0.79 -- 1.1),0.93,0.94,0.097,0.79,0.88,0.91,0.95,0.99,1.1,Effective reproduction no.,Unsure
South Dakota,0.9 (0.77 -- 1),0.9,0.91,0.092,0.77,0.85,0.88,0.93,0.98,1,Effective reproduction no.,Unsure
Oregon,0.89 (0.72 -- 1),0.89,0.88,0.094,0.72,0.82,0.86,0.9,0.94,1,Effective reproduction no.,Unsure
Colorado,0.88 (0.67 -- 1),0.88,0.87,0.11,0.67,0.81,0.86,0.91,0.94,1,Effective reproduction no.,Unsure
North Dakota,0.88 (0.7 -- 1.1),0.88,0.89,0.13,0.7,0.81,0.86,0.91,0.97,1.1,Effective reproduction no.,Unsure
Michigan,0.87 (0.68 -- 1.1),0.87,0.88,0.13,0.68,0.8,0.85,0.9,0.95,1.1,Effective reproduction no.,Unsure
Nebraska,0.85 (0.65 -- 1.1),0.85,0.85,0.13,0.65,0.77,0.82,0.88,0.93,1.1,Effective reproduction no.,Unsure
Iowa,0.83 (0.53 -- 1.2),0.83,0.84,0.2,0.53,0.71,0.78,0.88,0.96,1.2,Effective reproduction no.,Unsure
Wyoming,0.82 (0.63 -- 1.1),0.82,0.83,0.14,0.63,0.75,0.79,0.85,0.91,1.1,Effective reproduction no.,Unsure
Minnesota,0.76 (0.58 -- 0.95),0.76,0.76,0.12,0.58,0.69,0.73,0.79,0.83,0.95,Effective reproduction no.,Unsure
Guam,0.64 (0.35 -- 1),0.64,0.66,0.25,0.35,0.52,0.6,0.69,0.76,1,Effective reproduction no.,Unsure
