Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Indiana,21702 (12544 -- 35786),Unsure,1 (0.7 -- 1.1),-0.01 (-0.07 -- 0.03),-51 (20 -- -9.5)
Iowa,8436 (3526 -- 19059),Unsure,0.8 (0.5 -- 1.2),-0.06 (-0.14 -- 0.04),-12 (16.8 -- -4.9)
Kansas,27270 (9555 -- 94395),Unsure,1.2 (0.9 -- 1.6),0.06 (-0.02 -- 0.16),11.9 (4.5 -- -29.1)
Kentucky,14592 (10472 -- 22561),Increasing,1.1 (1 -- 1.2),0.03 (0.01 -- 0.06),21.7 (11.4 -- 51.2)
Louisiana,20343 (9075 -- 46887),Unsure,1.3 (1 -- 1.6),0.07 (-0.01 -- 0.15),10.1 (4.6 -- -96.2)
Maine,879 (321 -- 2128),Unsure,1 (0.7 -- 1.3),0 (-0.09 -- 0.08),-236.9 (8.2 -- -7.4)
Maryland,12416 (6945 -- 19530),Unsure,1.1 (0.9 -- 1.2),0.03 (-0.04 -- 0.07),24.3 (10.6 -- -18.7)
Massachusetts,13807 (8037 -- 23401),Increasing,1.1 (0.9 -- 1.2),0.03 (-0.02 -- 0.06),21.4 (11.3 -- -44)
Michigan,55822 (29198 -- 97540),Likely increasing,1.1 (0.9 -- 1.3),0.04 (-0.02 -- 0.07),19.1 (9.3 -- -33.4)
Minnesota,18840 (8032 -- 39619),Unsure,0.9 (0.6 -- 1.2),-0.04 (-0.13 -- 0.05),-16.8 (15 -- -5.4)
Mississippi,6421 (3853 -- 12098),Likely increasing,1.1 (0.9 -- 1.3),0.03 (-0.02 -- 0.08),24.1 (8.2 -- -31.8)
Missouri,27041 (12809 -- 55671),Unsure,1.1 (0.9 -- 1.3),0.03 (-0.04 -- 0.07),27.6 (9.5 -- -19.3)
Montana,5295 (2897 -- 8826),Likely increasing,1 (0.8 -- 1.2),0.01 (-0.05 -- 0.06),56.8 (10.7 -- -12.6)
Nebraska,11418 (5380 -- 17802),Likely increasing,1.1 (0.8 -- 1.2),0.03 (-0.04 -- 0.04),25.4 (15.5 -- -16.4)
Nevada,11167 (7088 -- 18383),Likely increasing,1.2 (1 -- 1.3),0.04 (0 -- 0.08),16.7 (8.5 -- 793.4)
New Hampshire,3135 (1599 -- 6613),Increasing,1.2 (1 -- 1.4),0.05 (-0.01 -- 0.11),12.7 (6.1 -- -75.2)
New Jersey,22670 (14908 -- 34262),Increasing,1.2 (1 -- 1.2),0.04 (0 -- 0.06),17.1 (11.2 -- 518.8)
New Mexico,19201 (11415 -- 37339),Increasing,1.3 (1.1 -- 1.6),0.08 (0.03 -- 0.16),8.7 (4.3 -- 23.1)
New York,28623 (17747 -- 56008),Likely increasing,1.1 (0.9 -- 1.6),0.04 (-0.02 -- 0.15),19.3 (4.7 -- -38.3)
North Carolina,15599 (10333 -- 27770),Likely increasing,1.1 (1 -- 1.3),0.02 (0 -- 0.07),32.8 (9.4 -- -370.6)
North Dakota,4589 (2548 -- 7736),Unsure,0.9 (0.8 -- 1.1),-0.02 (-0.07 -- 0.02),-35.5 (39.6 -- -10.2)
Northern Mariana Islands,1 (0 -- 5),Unsure,0.9 (0.5 -- 1.2),-0.03 (-0.16 -- 0.05),-26.2 (14.9 -- -4.4)
Ohio,48291 (32760 -- 73811),Likely increasing,1.2 (1 -- 1.3),0.04 (0 -- 0.08),16.6 (8.6 -- 183.8)
Oklahoma,18996 (10570 -- 33844),Likely increasing,1.1 (0.9 -- 1.3),0.04 (-0.02 -- 0.08),18.4 (8.5 -- -31.9)
Oregon,7351 (4795 -- 11640),Increasing,1.2 (1 -- 1.3),0.05 (0.01 -- 0.08),15.1 (8.6 -- 66.6)
Pennsylvania,40604 (24609 -- 65437),Likely increasing,1.2 (1 -- 1.3),0.04 (-0.01 -- 0.08),15.6 (8.8 -- -73.7)
Puerto Rico,3427 (1876 -- 7474),Likely increasing,1.1 (1 -- 1.3),0.02 (-0.01 -- 0.08),32.9 (8.4 -- -63.2)
Rhode Island,7313 (4681 -- 12949),Increasing,1.1 (1 -- 1.3),0.04 (0.01 -- 0.08),17.7 (9.2 -- 57.7)
South Carolina,7734 (4656 -- 13857),Unsure,1.1 (1 -- 1.2),0.02 (-0.01 -- 0.06),34.7 (11.9 -- -53.6)
South Dakota,3249 (1794 -- 5478),Unsure,0.9 (0.7 -- 1),-0.03 (-0.08 -- 0.01),-24.5 (77.2 -- -8.5)
Tennessee,18756 (11426 -- 31243),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.02 -- 0.05),37.6 (13.7 -- -32)
Texas,55421 (28303 -- 102596),Likely increasing,1.1 (0.9 -- 1.2),0.02 (-0.03 -- 0.06),35.3 (10.9 -- -20)
US,695562 (463461 -- 997382),Likely increasing,1.1 (0.9 -- 1.2),0.01 (-0.03 -- 0.04),50.1 (15.8 -- -23.8)
Utah,12338 (6171 -- 21623),Unsure,1 (0.7 -- 1.2),-0.01 (-0.08 -- 0.04),-62.5 (16.6 -- -8.2)
Vermont,789 (337 -- 1686),Likely increasing,1.3 (0.9 -- 1.5),0.07 (-0.03 -- 0.13),10.3 (5.4 -- -23.6)
Virgin Islands,75 (13 -- 521),Unsure,1.2 (0.7 -- 2.3),0.07 (-0.09 -- 0.3),10.4 (2.3 -- -8)
Virginia,14970 (9443 -- 27094),Unsure,1.2 (1.1 -- 1.4),0.05 (0.02 -- 0.12),13.1 (6 -- 32.8)
Washington,22081 (12697 -- 40552),Likely increasing,1.3 (1.1 -- 1.5),0.07 (0.02 -- 0.14),9.7 (5.1 -- 33.6)
West Virginia,5319 (3218 -- 8417),Likely increasing,1.1 (1 -- 1.2),0.04 (-0.01 -- 0.07),18.7 (10.4 -- -85.3)
Wisconsin,28893 (13680 -- 55190),Unsure,1 (0.8 -- 1.1),0 (-0.06 -- 0.03),-1934.7 (22.4 -- -10.7)
Wyoming,5559 (3223 -- 9633),Increasing,1.1 (1 -- 1.2),0.04 (0 -- 0.07),17.6 (10.6 -- 1932.8)
