Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Kentucky,1706 (453 -- 4901),Unsure,1 (0.68 -- 1.3),0.0015 (-0.094 -- 0.069),450 (10 -- -7.4)
Louisiana,1674 (533 -- 4625),Unsure,0.99 (0.73 -- 1.2),-0.004 (-0.079 -- 0.055),-170 (13 -- -8.7)
Maine,1385 (98 -- 19973),Unsure,1.4 (0.63 -- 2.5),0.096 (-0.11 -- 0.35),7.2 (2 -- -6.4)
Maryland,3199 (1362 -- 8986),Unsure,1.1 (0.91 -- 1.4),0.032 (-0.024 -- 0.11),22 (6.6 -- -29)
Massachusetts,3616 (1894 -- 7405),Likely increasing,1 (0.92 -- 1.2),0.011 (-0.021 -- 0.049),62 (14 -- -33)
Michigan,50462 (10624 -- 557661),Likely increasing,1.3 (0.92 -- 2.3),0.084 (-0.023 -- 0.3),8.2 (2.3 -- -31)
Minnesota,9316 (4288 -- 22424),Likely increasing,1.1 (0.92 -- 1.3),0.038 (-0.022 -- 0.088),18 (7.9 -- -31)
Mississippi,1784 (382 -- 7701),Unsure,1 (0.64 -- 1.3),-0.0011 (-0.1 -- 0.086),-610 (8.1 -- -6.6)
Missouri,5318 (1026 -- 21670),Unsure,1 (0.7 -- 1.3),0.0016 (-0.086 -- 0.074),430 (9.3 -- -8)
Montana,1915 (134 -- 9493),Unsure,1 (0.48 -- 1.4),0.0023 (-0.16 -- 0.095),300 (7.3 -- -4.4)
Nebraska,2917 (739 -- 12772),Likely increasing,1.1 (0.81 -- 1.4),0.022 (-0.055 -- 0.096),31 (7.2 -- -13)
Nevada,3101 (796 -- 18479),Unsure,1.2 (0.86 -- 1.7),0.041 (-0.039 -- 0.18),17 (3.9 -- -18)
New Hampshire,264 (13 -- 6403),Unsure,1 (0.5 -- 2.2),0.0035 (-0.15 -- 0.3),200 (2.3 -- -4.6)
New Jersey,13938 (4024 -- 123480),Unsure,1.3 (1 -- 2.3),0.086 (0.0039 -- 0.32),8.1 (2.1 -- 180)
New Mexico,4103 (663 -- 14534),Unsure,1.1 (0.62 -- 1.5),0.024 (-0.11 -- 0.12),28 (6 -- -6.3)
New York,5752 (1209 -- 28709),Unsure,1 (0.71 -- 1.4),0.013 (-0.085 -- 0.12),52 (6 -- -8.2)
North Carolina,10367 (3887 -- 243077),Unsure,1.1 (0.9 -- 2.4),0.024 (-0.029 -- 0.33),29 (2.1 -- -24)
North Dakota,3704 (796 -- 16265),Likely increasing,1 (0.63 -- 1.3),0.0081 (-0.11 -- 0.077),86 (9 -- -6.5)
Ohio,11484 (1946 -- 55042),Unsure,1.1 (0.68 -- 1.6),0.032 (-0.091 -- 0.15),21 (4.7 -- -7.6)
Oklahoma,2773 (1222 -- 8884),Likely increasing,1.1 (0.88 -- 1.4),0.017 (-0.034 -- 0.095),40 (7.3 -- -21)
Oregon,916 (266 -- 3106),Unsure,1 (0.76 -- 1.3),0.0086 (-0.068 -- 0.084),80 (8.3 -- -10)
Pennsylvania,8128 (3654 -- 30292),Likely increasing,1.1 (0.94 -- 1.4),0.023 (-0.016 -- 0.11),30 (6.2 -- -42)
Puerto Rico,3114 (803 -- 16767),Unsure,1.1 (0.87 -- 1.7),0.04 (-0.035 -- 0.17),17 (4.2 -- -20)
Rhode Island,1203 (338 -- 5040),Likely increasing,1.1 (0.8 -- 1.4),0.016 (-0.057 -- 0.1),42 (6.7 -- -12)
South Carolina,2641 (827 -- 13952),Unsure,1 (0.76 -- 1.4),-0.0013 (-0.068 -- 0.11),-520 (6.5 -- -10)
South Dakota,6413 (1382 -- 32459),Likely increasing,1.1 (0.84 -- 1.5),0.036 (-0.047 -- 0.12),19 (5.8 -- -15)
Tennessee,7608 (3326 -- 19788),Likely increasing,1 (0.88 -- 1.3),0.012 (-0.033 -- 0.07),57 (9.9 -- -21)
Texas,24143 (7669 -- 91631),Unsure,1.1 (0.8 -- 1.5),0.025 (-0.058 -- 0.12),28 (5.8 -- -12)
US,213213 (136034 -- 373760),Likely increasing,1.1 (1 -- 1.2),0.026 (-6e-04 -- 0.064),27 (11 -- -1200)
Utah,1874 (514 -- 7952),Likely increasing,1.1 (0.79 -- 1.5),0.026 (-0.058 -- 0.14),27 (4.9 -- -12)
Virgin Islands,4 (0 -- 176),Unsure,0.9 (0.19 -- 1.7),-0.03 (-0.27 -- 0.17),-23 (4 -- -2.5)
Virginia,2008 (522 -- 13908),Unsure,0.97 (0.71 -- 1.6),-0.0084 (-0.085 -- 0.15),-83 (4.7 -- -8.2)
Washington,3056 (889 -- 15590),Unsure,1.1 (0.81 -- 1.4),0.015 (-0.053 -- 0.11),47 (6.2 -- -13)
West Virginia,4054 (596 -- 22461),Unsure,1.2 (0.64 -- 1.7),0.046 (-0.1 -- 0.18),15 (3.9 -- -6.7)
Wisconsin,1162 (144 -- 9315),Unsure,0.8 (0.41 -- 1.5),-0.058 (-0.18 -- 0.14),-12 (4.9 -- -3.8)
Wyoming,2019 (18 -- 34390),Unsure,1.1 (0.31 -- 2),0.04 (-0.22 -- 0.25),17 (2.8 -- -3.2)
