Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Ohio,6469 (4032 -- 11435),Likely decreasing,0.88 (0.76 -- 1),-0.035 (-0.069 -- 0.01),-20 (69 -- -10)
Oklahoma,1588 (771 -- 2927),Decreasing,0.73 (0.53 -- 0.87),-0.079 (-0.14 -- -0.035),-8.8 (-20 -- -5)
Oregon,1090 (705 -- 1805),Likely decreasing,0.89 (0.79 -- 1),-0.031 (-0.061 -- 0.0088),-22 (78 -- -11)
Pennsylvania,9595 (5962 -- 16505),Decreasing,0.89 (0.8 -- 0.97),-0.031 (-0.056 -- -0.0076),-23 (-91 -- -12)
Puerto Rico,614 (313 -- 1168),Decreasing,0.88 (0.73 -- 0.99),-0.034 (-0.078 -- -0.0021),-21 (-320 -- -8.9)
Rhode Island,1310 (570 -- 3089),Likely decreasing,0.88 (0.71 -- 1.1),-0.033 (-0.084 -- 0.033),-21 (21 -- -8.2)
South Carolina,9209 (5584 -- 16197),Likely decreasing,0.94 (0.81 -- 1.1),-0.018 (-0.052 -- 0.024),-38 (29 -- -13)
South Dakota,545 (273 -- 1083),Stable,1 (0.77 -- 1.2),-0.00087 (-0.064 -- 0.066),-800 (11 -- -11)
Tennessee,2588 (1117 -- 5029),Decreasing,0.8 (0.57 -- 0.97),-0.058 (-0.13 -- -0.0088),-12 (-79 -- -5.5)
Texas,8497 (3463 -- 18487),Decreasing,0.68 (0.48 -- 0.89),-0.092 (-0.15 -- -0.033),-7.5 (-21 -- -4.5)
US,238870 (146912 -- 450127),Likely decreasing,0.93 (0.79 -- 1.2),-0.021 (-0.061 -- 0.065),-34 (11 -- -11)
Utah,2234 (1184 -- 4330),Likely decreasing,0.89 (0.69 -- 1.1),-0.031 (-0.091 -- 0.039),-22 (18 -- -7.6)
Vermont,373 (177 -- 791),Likely decreasing,0.94 (0.7 -- 1.2),-0.017 (-0.087 -- 0.053),-40 (13 -- -8)
Virgin Islands,26 (6 -- 88),Likely decreasing,0.94 (0.64 -- 1.2),-0.016 (-0.11 -- 0.062),-42 (11 -- -6.6)
Virginia,6085 (3281 -- 11020),Decreasing,0.84 (0.68 -- 0.99),-0.045 (-0.093 -- -0.0025),-15 (-270 -- -7.4)
Washington,3585 (1926 -- 7352),Likely decreasing,0.91 (0.78 -- 1.1),-0.024 (-0.064 -- 0.039),-29 (18 -- -11)
West Virginia,714 (432 -- 1203),Decreasing,0.82 (0.7 -- 0.94),-0.051 (-0.088 -- -0.016),-14 (-43 -- -7.9)
Wisconsin,2251 (1181 -- 4841),Likely decreasing,0.9 (0.7 -- 1.2),-0.027 (-0.086 -- 0.057),-26 (12 -- -8.1)
Wyoming,446 (184 -- 2014),Stable,1.1 (0.82 -- 1.8),0.015 (-0.051 -- 0.21),47 (3.3 -- -14)
