Region,New confirmed cases by infection date,Expected change in daily cases,Effective reproduction no.,Rate of growth,Doubling/halving time (days)
Michigan,243 (3 -- 1945),Likely decreasing,0.78 (0.2 -- 1.3),-0.064 (-0.26 -- 0.07),-11 (9.9 -- -2.6)
Minnesota,569 (65 -- 3349),Unsure,0.94 (0.46 -- 1.5),-0.015 (-0.16 -- 0.13),-46 (5.3 -- -4.2)
Mississippi,3781 (1147 -- 14186),Unsure,1 (0.75 -- 1.3),0.012 (-0.07 -- 0.089),56 (7.8 -- -9.9)
Missouri,3284 (689 -- 44169),Unsure,1.2 (0.88 -- 2.3),0.05 (-0.034 -- 0.3),14 (2.3 -- -20)
Montana,306 (1 -- 3435),Unsure,1.1 (0.16 -- 1.7),0.014 (-0.28 -- 0.17),50 (4.1 -- -2.5)
Nebraska,234 (18 -- 1763),Likely decreasing,0.93 (0.52 -- 1.3),-0.02 (-0.15 -- 0.084),-35 (8.3 -- -4.8)
Nevada,2654 (171 -- 19434),Unsure,1.1 (0.47 -- 1.6),0.02 (-0.16 -- 0.16),34 (4.4 -- -4.3)
New Hampshire,130 (20 -- 1050),Likely decreasing,0.9 (0.63 -- 1.4),-0.028 (-0.11 -- 0.095),-25 (7.3 -- -6.4)
New Jersey,1409 (347 -- 3881),Decreasing,0.89 (0.64 -- 1.1),-0.03 (-0.11 -- 0.022),-23 (31 -- -6.5)
New Mexico,1861 (525 -- 7728),Unsure,1.1 (0.86 -- 1.5),0.033 (-0.04 -- 0.14),21 (5 -- -17)
New York,937 (178 -- 4163),Likely decreasing,0.89 (0.55 -- 1.2),-0.032 (-0.13 -- 0.064),-22 (11 -- -5.2)
North Carolina,6280 (1948 -- 28422),Unsure,1.1 (0.85 -- 1.5),0.027 (-0.041 -- 0.13),26 (5.4 -- -17)
North Dakota,161 (2 -- 2266),Unsure,1 (0.27 -- 1.8),0.0075 (-0.23 -- 0.2),92 (3.5 -- -3)
Ohio,7454 (1650 -- 40089),Unsure,1.1 (0.78 -- 1.6),0.032 (-0.063 -- 0.15),21 (4.5 -- -11)
Oklahoma,1565 (255 -- 7067),Unsure,1.1 (0.66 -- 1.6),0.036 (-0.097 -- 0.16),19 (4.4 -- -7.2)
Oregon,803 (217 -- 2928),Likely increasing,1.1 (0.79 -- 1.4),0.021 (-0.059 -- 0.1),33 (6.9 -- -12)
Pennsylvania,1035 (381 -- 2888),Likely decreasing,0.92 (0.71 -- 1.1),-0.023 (-0.084 -- 0.038),-30 (18 -- -8.2)
Puerto Rico,935 (44 -- 9321),Unsure,1.1 (0.45 -- 1.9),0.036 (-0.17 -- 0.22),19 (3.1 -- -4.2)
Rhode Island,139 (6 -- 3172),Likely decreasing,0.86 (0.43 -- 1.7),-0.039 (-0.17 -- 0.18),-18 (3.8 -- -4)
South Carolina,18096 (4820 -- 63203),Likely increasing,1.2 (0.86 -- 1.6),0.058 (-0.038 -- 0.16),12 (4.4 -- -18)
South Dakota,163 (15 -- 1009),Unsure,0.99 (0.58 -- 1.3),-0.0041 (-0.12 -- 0.086),-170 (8 -- -5.6)
Tennessee,3585 (1400 -- 10803),Likely increasing,1.1 (0.87 -- 1.3),0.021 (-0.037 -- 0.084),33 (8.3 -- -19)
Texas,217912 (71443 -- 2077870),Likely increasing,1.4 (1.1 -- 2.7),0.11 (0.023 -- 0.39),6.3 (1.8 -- 30)
US,240250 (126449 -- 504527),Unsure,1.2 (0.97 -- 1.4),0.044 (-0.008 -- 0.11),16 (6.3 -- -87)
Utah,1126 (274 -- 5082),Unsure,1.1 (0.75 -- 1.4),0.019 (-0.071 -- 0.11),37 (6.5 -- -9.8)
Vermont,0 (0 -- 11),Likely decreasing,0.48 (0.0013 -- 2.4),-0.16 (-0.38 -- 0.33),-4.4 (2.1 -- -1.8)
Virgin Islands,9 (0 -- 3577),Unsure,1.1 (0.19 -- 3.1),0.022 (-0.27 -- 0.48),31 (1.4 -- -2.6)
Virginia,454 (13 -- 15907),Unsure,0.84 (0.27 -- 2.4),-0.046 (-0.23 -- 0.33),-15 (2.1 -- -3)
Washington,1576 (517 -- 6559),Unsure,1 (0.8 -- 1.4),0.0067 (-0.055 -- 0.094),100 (7.4 -- -13)
West Virginia,74 (7 -- 1348),Unsure,0.99 (0.58 -- 1.7),-0.0032 (-0.12 -- 0.19),-220 (3.7 -- -5.6)
Wisconsin,2860 (357 -- 13104),Unsure,1.1 (0.55 -- 1.7),0.041 (-0.13 -- 0.17),17 (4 -- -5.2)
Wyoming,23 (0 -- 696),Unsure,0.95 (0.17 -- 1.8),-0.013 (-0.27 -- 0.2),-53 (3.4 -- -2.5)
